timestamp,ghi,dni,dhi,temp_air,wind_speed,Power_Simulated,Power_Actual,Error,beta,cv
2019-01-01 21:35:00+00:00,468.397317266158,911.9505083929234,62.29210344896315,12.3,2.1,22.236086996832853,19.184020386,3.052066610832852,2.019777367212369,0.1173946060584548
2019-01-01 21:40:00+00:00,461.687458024803,907.7287946358925,62.77266632899947,12.3,2.1,22.018743176131508,18.977425202,3.041317974131508,1.9518745025613071,0.1089005810153704
2019-01-01 21:45:00+00:00,453.1485890089427,901.7939750479093,62.18313509296445,12.3,2.1,21.729172782673523,18.650823104,3.0783496786735207,1.9804999260413312,0.1008032143814841
2019-01-01 21:50:00+00:00,445.3375679912616,899.3645385873648,61.743286829927605,12.4,2.2,21.5082278437542,18.29479937,3.213428473754199,1.9592493019489547,0.0926360298027757
2019-01-01 21:55:00+00:00,435.9309348762928,892.4908902740732,61.07932810612117,12.4,2.2,21.18392500303685,17.803633722,3.3802912810368513,1.9197245195723185,0.0840281826125153
2019-01-01 22:00:00+00:00,428.97998807716897,890.952123344575,60.71170149694668,12.4,2.2,20.961545941880864,17.264815142,3.696730799880863,2.029960633236439,0.0767009906069278
2019-01-01 22:05:00+00:00,418.6864906696348,883.0126292907187,59.96751007887944,12.4,2.2,20.6013656536103,15.997241556,4.604124097610303,2.041274239063244,0.0706293109887489
2019-01-01 22:10:00+00:00,409.64169766211853,880.4867123645608,59.67722938872693,12.3,2.1,20.343559275258237,16.216729754,4.126829521258236,1.9685321471756687,0.0690142254107872
2019-01-01 22:15:00+00:00,398.51154708315715,871.3414149839871,58.84522020954337,12.3,2.1,19.94666813719436,17.525958776,2.420709361194362,1.9884323479146848,0.0677798906454726
2019-01-01 22:20:00+00:00,390.29387482698587,868.9510187862312,58.63898867909601,12.2,2.1,19.694893239200063,17.223440028,2.4714532112000605,1.9294494917862992,0.0657145273526905
2019-01-01 22:25:00+00:00,378.3037882943819,858.4144210975937,57.709266913191485,12.2,2.1,19.25879273040454,16.824426054,2.4343666764045393,1.9088422012091184,0.0657069147618797
2019-01-01 22:30:00+00:00,368.9581923609758,856.326129293598,57.595813762136004,12.2,2.0,18.980977686063394,16.195136196,2.785841490063395,2.043916581161005,0.0667950603511499
2019-01-01 22:35:00+00:00,356.14055530904454,844.1627709100233,56.555426223072814,12.2,2.0,18.504101929323205,16.007332042,2.4967698873232047,2.011422821420036,0.0695231853121995
2019-01-01 22:40:00+00:00,345.63879161223366,838.6122021525914,56.54613111366518,12.1,1.9,18.32494511847014,15.386684376,2.938260742470141,1.954695401737755,0.0732913172030113
2019-01-01 22:45:00+00:00,332.0368517731523,824.5860476466767,55.377990562392235,12.1,1.9,17.802459281506668,15.1556515,2.646807781506669,2.1085191722398404,0.0783448641354948
2019-01-01 22:50:00+00:00,322.3066778143063,821.7432205617717,55.48776863025223,12.0,1.9,17.5131589786247,14.228819078,3.2843399006246985,2.0413252879117567,0.0844054495976202
2019-01-01 22:55:00+00:00,307.8908136028055,805.4451463407801,54.169077153165404,12.0,1.9,16.942568224202642,11.1642623302,5.778305894002642,1.91224924780054,0.0918420181801678
2019-01-01 23:00:00+00:00,295.03454244452666,794.764468002769,53.4282428448917,11.9,1.8,16.47993182811911,12.099003684,4.380928144119109,2.103284708619038,0.113020997311429
2019-01-01 23:05:00+00:00,279.96019038369536,775.9019735596027,51.95540171412158,11.9,1.8,15.862484606824992,12.578141728,3.2843428788249924,2.193897997614408,0.1237067942555794
2019-01-01 23:10:00+00:00,269.71259661601914,773.4850629198197,51.356094188430085,11.6,1.7,15.548898892697853,12.461958158,3.0869407346978512,2.2058193825275176,0.1327719840666595
2019-01-01 23:15:00+00:00,253.8592024486872,751.2669142473845,49.69582083444549,11.6,1.7,14.873758051183069,11.823480391999999,3.0502776591830685,2.050112873306568,0.1422324666346655
2019-01-01 23:20:00+00:00,243.39470762435718,747.9034508751927,49.2661454324579,11.3,1.6,14.54439364246279,11.66736245,2.877031192462791,2.08369541954957,0.1522749502643373
2019-01-01 23:25:00+00:00,226.78095010026283,721.5339015819816,47.37159882594061,11.3,1.6,13.8045616865022,12.079875472000001,1.7246862145022,2.223940203761813,0.1613518470364469
2019-01-01 23:30:00+00:00,216.08507534439576,718.8887398689855,47.150468894291876,11.0,1.5,13.488314149049893,11.44474233,2.043571819049892,2.073267296754444,0.1690759307165379
2019-01-01 23:35:00+00:00,198.7449394877859,687.2337905454076,44.95417759740002,11.0,1.5,12.67322303050442,11.651628678,1.02159435250442,2.088387184410488,0.1771434436586583
2019-01-01 23:40:00+00:00,187.79284477042177,680.3784687045807,44.0182598428346,10.7,1.4,12.274957737796857,10.75116713,1.5237906077968582,2.1785172150782706,0.1847353793950143
