latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.427963,-122.154785,17.0,-28800,America/Los_Angeles,GMT-8

time,temperature_2m (°C),precipitation (mm),wind_speed_10m (km/h),weather_code (wmo code),cloud_cover (%),shortwave_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),relative_humidity_2m (%)
2018-01-15T01:00,7.8,0.00,2.9,0,11,0.0,0.0,0.0,93
2018-01-15T02:00,6.5,0.00,5.1,0,4,0.0,0.0,0.0,90
2018-01-15T03:00,6.0,0.00,4.4,0,7,0.0,0.0,0.0,88
2018-01-15T04:00,7.4,0.00,2.5,0,10,0.0,0.0,0.0,86
2018-01-15T05:00,7.8,0.00,3.4,3,99,0.0,0.0,0.0,84
2018-01-15T06:00,6.5,0.00,7.8,3,100,0.0,0.0,0.0,91
2018-01-15T07:00,6.8,0.00,7.9,3,100,0.0,0.0,0.0,95
2018-01-15T08:00,8.2,0.00,3.6,3,100,19.0,19.0,0.0,90
2018-01-15T09:00,8.2,0.00,5.1,3,100,87.0,87.0,0.0,93
2018-01-15T10:00,9.7,0.00,4.0,3,87,196.0,196.0,0.0,98
2018-01-15T11:00,12.2,0.00,5.1,1,34,438.0,94.0,780.7,94
2018-01-15T12:00,14.1,0.00,4.0,0,16,513.0,102.0,813.5,82
2018-01-15T13:00,14.9,0.00,2.6,1,37,524.0,106.0,803.0,78
2018-01-15T14:00,16.3,0.00,4.0,3,85,453.0,186.0,549.8,73
2018-01-15T15:00,16.2,0.00,4.0,3,95,358.0,144.0,531.3,75
2018-01-15T16:00,15.7,0.00,5.3,1,31,217.0,82.0,486.2,79
2018-01-15T17:00,13.5,0.00,4.5,1,23,42.0,36.0,43.1,83
2018-01-15T18:00,13.5,0.00,4.0,1,24,0.0,0.0,0.0,82
2018-01-15T19:00,11.1,0.00,4.6,0,17,0.0,0.0,0.0,80
2018-01-15T20:00,10.6,0.00,5.4,0,16,0.0,0.0,0.0,83
2018-01-15T21:00,11.5,0.00,1.8,0,15,0.0,0.0,0.0,85
2018-01-15T22:00,9.9,0.00,6.7,1,34,0.0,0.0,0.0,87
2018-01-15T23:00,11.4,0.00,2.2,3,88,0.0,0.0,0.0,90
2018-01-16T00:00,11.0,0.00,4.8,2,75,0.0,0.0,0.0,88
2018-01-16T01:00,11.5,0.00,8.3,2,50,0.0,0.0,0.0,88
2018-01-16T02:00,10.6,0.00,8.1,1,45,0.0,0.0,0.0,88
2018-01-16T03:00,9.9,0.00,4.3,2,55,0.0,0.0,0.0,84
2018-01-16T04:00,9.7,0.00,4.9,2,55,0.0,0.0,0.0,87
2018-01-16T05:00,9.8,0.00,4.8,2,55,0.0,0.0,0.0,86
2018-01-16T06:00,9.4,0.00,5.8,2,68,0.0,0.0,0.0,87
2018-01-16T07:00,11.8,0.00,1.6,2,50,0.0,0.0,0.0,88
2018-01-16T08:00,12.3,0.00,2.9,1,49,25.0,16.0,102.9,88
2018-01-16T09:00,12.7,0.00,2.0,2,76,110.0,109.0,5.4,92
2018-01-16T10:00,14.1,0.00,1.1,3,94,308.0,76.0,696.6,86
2018-01-16T11:00,15.2,0.00,3.1,3,95,370.0,292.0,176.1,82
2018-01-16T12:00,15.8,0.00,4.0,2,62,411.0,362.0,96.5,83
2018-01-16T13:00,16.5,0.00,8.7,3,98,501.0,149.0,672.4,81
2018-01-16T14:00,16.3,0.00,8.7,3,100,356.0,227.0,263.9,81
2018-01-16T15:00,16.1,0.00,7.6,1,49,360.0,99.0,642.7,80
2018-01-16T16:00,15.7,0.00,6.8,2,50,212.0,94.0,419.8,82
2018-01-16T17:00,14.8,0.00,7.3,1,34,14.0,14.0,0.0,85
2018-01-16T18:00,13.8,0.00,3.8,1,32,0.0,0.0,0.0,89
2018-01-16T19:00,12.1,0.00,5.4,1,43,0.0,0.0,0.0,88
2018-01-16T20:00,13.3,0.00,3.3,1,29,0.0,0.0,0.0,93
2018-01-16T21:00,12.8,0.00,3.9,1,27,0.0,0.0,0.0,93
2018-01-16T22:00,12.3,0.00,5.6,1,34,0.0,0.0,0.0,94
2018-01-16T23:00,12.3,0.00,2.7,1,33,0.0,0.0,0.0,96
2018-01-17T00:00,11.2,0.00,5.4,1,29,0.0,0.0,0.0,94
2018-01-17T01:00,10.3,0.00,6.5,1,41,0.0,0.0,0.0,92
2018-01-17T02:00,9.9,0.00,4.7,1,31,0.0,0.0,0.0,92
2018-01-17T03:00,10.5,0.00,2.9,2,50,0.0,0.0,0.0,92
2018-01-17T04:00,10.9,0.00,2.5,1,47,0.0,0.0,0.0,95
2018-01-17T05:00,11.1,0.00,2.1,2,65,0.0,0.0,0.0,96
2018-01-17T06:00,11.2,0.00,0.7,2,74,0.0,0.0,0.0,96
2018-01-17T07:00,11.7,0.00,2.2,2,76,0.0,0.0,0.0,95
2018-01-17T08:00,11.7,0.00,4.7,2,76,8.0,8.0,0.0,98
2018-01-17T09:00,12.2,0.00,4.7,2,74,50.0,50.0,0.0,98
2018-01-17T10:00,13.4,0.00,5.8,2,68,113.0,113.0,0.0,97
2018-01-17T11:00,13.5,0.00,5.8,2,63,198.0,198.0,0.0,96
2018-01-17T12:00,14.2,0.00,7.9,2,54,235.0,235.0,0.0,93
2018-01-17T13:00,14.3,0.00,6.9,2,55,214.0,214.0,0.0,93
2018-01-17T14:00,15.3,0.00,4.9,0,19,354.0,350.0,8.1,88
2018-01-17T15:00,15.8,0.00,2.9,0,18,382.0,95.0,700.9,82
2018-01-17T16:00,16.4,0.00,2.9,0,16,220.0,84.0,478.0,79
2018-01-17T17:00,15.7,0.00,4.0,1,20,48.0,40.0,56.1,84
2018-01-17T18:00,13.9,0.00,2.7,0,16,0.0,0.0,0.0,89
2018-01-17T19:00,12.7,0.00,3.1,1,22,0.0,0.0,0.0,92
2018-01-17T20:00,11.0,0.00,5.4,1,23,0.0,0.0,0.0,93
2018-01-17T21:00,10.5,0.00,7.3,0,18,0.0,0.0,0.0,96
2018-01-17T22:00,9.5,0.00,4.8,45,50,0.0,0.0,0.0,92
2018-01-17T23:00,10.6,0.00,2.6,45,74,0.0,0.0,0.0,95
2018-01-18T00:00,10.7,0.00,2.6,45,84,0.0,0.0,0.0,96
2018-01-18T01:00,10.4,0.00,2.2,1,45,0.0,0.0,0.0,95
2018-01-18T02:00,8.7,0.00,6.5,45,64,0.0,0.0,0.0,91
2018-01-18T03:00,9.7,0.00,1.1,45,79,0.0,0.0,0.0,97
2018-01-18T04:00,10.2,0.00,1.8,45,74,0.0,0.0,0.0,88
2018-01-18T05:00,9.7,0.00,7.3,45,68,0.0,0.0,0.0,94
2018-01-18T06:00,9.2,0.00,7.5,45,72,0.0,0.0,0.0,94
2018-01-18T07:00,9.1,0.00,8.2,45,87,0.0,0.0,0.0,93
2018-01-18T08:00,9.4,0.00,4.2,45,83,22.0,22.0,0.0,94
2018-01-18T09:00,11.1,0.00,7.0,2,63,134.0,115.0,100.5,94
2018-01-18T10:00,13.2,0.00,7.7,1,37,310.0,78.0,688.4,90
2018-01-18T11:00,15.7,0.00,4.0,2,57,434.0,92.0,764.0,81
2018-01-18T12:00,17.6,0.00,13.5,2,56,505.0,104.0,781.2,74
2018-01-18T13:00,17.4,0.00,14.0,2,79,115.0,115.0,0.0,74
2018-01-18T14:00,15.7,0.00,15.0,3,90,164.0,164.0,0.0,82
2018-01-18T15:00,14.7,0.00,13.4,3,95,68.0,68.0,0.0,87
2018-01-18T16:00,13.7,0.30,8.0,51,90,32.0,32.0,0.0,89
2018-01-18T17:00,12.9,0.40,7.3,51,97,3.0,3.0,0.0,91
2018-01-18T18:00,12.3,0.60,4.6,53,100,0.0,0.0,0.0,93
2018-01-18T19:00,12.0,1.40,7.8,61,91,0.0,0.0,0.0,95
2018-01-18T20:00,11.4,0.10,2.4,51,96,0.0,0.0,0.0,95
2018-01-18T21:00,11.2,0.00,1.8,2,72,0.0,0.0,0.0,94
2018-01-18T22:00,10.8,0.00,3.8,3,88,0.0,0.0,0.0,92
2018-01-18T23:00,11.2,0.20,6.5,51,84,0.0,0.0,0.0,87
2018-01-19T00:00,10.7,0.10,5.8,51,62,0.0,0.0,0.0,90
2018-01-19T01:00,9.8,0.00,4.6,2,50,0.0,0.0,0.0,91
2018-01-19T02:00,9.7,0.00,3.7,2,52,0.0,0.0,0.0,90
2018-01-19T03:00,9.2,0.00,2.0,1,20,0.0,0.0,0.0,90
2018-01-19T04:00,8.8,0.00,3.1,1,25,0.0,0.0,0.0,91
2018-01-19T05:00,8.9,0.00,2.8,0,8,0.0,0.0,0.0,86
2018-01-19T06:00,8.0,0.00,2.9,0,18,0.0,0.0,0.0,87
2018-01-19T07:00,7.8,0.00,2.8,1,21,0.0,0.0,0.0,88
2018-01-19T08:00,7.5,0.00,3.9,1,21,31.0,16.0,167.3,91
2018-01-19T09:00,9.1,0.00,1.6,0,2,168.0,53.0,602.7,90
2018-01-19T10:00,11.2,0.00,4.1,0,1,329.0,78.0,740.1,85
2018-01-19T11:00,12.2,0.00,2.9,1,27,455.0,94.0,802.0,69
2018-01-19T12:00,12.5,0.00,5.1,0,10,508.0,102.0,786.6,67
2018-01-19T13:00,13.1,0.00,10.4,1,33,538.0,124.0,777.2,62
2018-01-19T14:00,12.6,0.00,10.2,0,16,450.0,101.0,699.8,63
2018-01-19T15:00,12.3,1.40,10.5,61,3,236.0,236.0,0.0,63
2018-01-19T16:00,12.0,0.00,10.5,0,5,237.0,87.0,514.6,62
2018-01-19T17:00,11.1,0.00,9.4,0,5,58.0,45.0,88.9,65
2018-01-19T18:00,9.5,0.00,8.9,0,0,0.0,0.0,0.0,75
2018-01-19T19:00,8.8,0.00,7.9,0,1,0.0,0.0,0.0,78
2018-01-19T20:00,8.1,0.00,8.7,0,0,0.0,0.0,0.0,80
2018-01-19T21:00,7.5,0.00,7.2,0,1,0.0,0.0,0.0,83
2018-01-19T22:00,6.8,0.00,5.5,0,1,0.0,0.0,0.0,85
2018-01-19T23:00,6.3,0.00,4.3,0,1,0.0,0.0,0.0,86
2018-01-20T00:00,5.7,0.00,4.9,0,2,0.0,0.0,0.0,89
2018-01-20T01:00,5.1,0.00,5.2,0,3,0.0,0.0,0.0,90
2018-01-20T02:00,5.3,0.00,6.8,0,3,0.0,0.0,0.0,86
2018-01-20T03:00,4.5,0.00,4.7,0,4,0.0,0.0,0.0,86
2018-01-20T04:00,4.1,0.00,5.6,0,4,0.0,0.0,0.0,87
2018-01-20T05:00,3.7,0.00,4.9,0,5,0.0,0.0,0.0,85
2018-01-20T06:00,3.3,0.00,5.4,0,5,0.0,0.0,0.0,85
2018-01-20T07:00,3.3,0.00,5.1,0,7,0.0,0.0,0.0,83
2018-01-20T08:00,3.9,0.00,6.1,0,6,32.0,17.0,165.7,85
2018-01-20T09:00,6.8,0.00,3.1,0,1,172.0,53.0,617.6,87
2018-01-20T10:00,8.9,0.00,0.7,0,0,336.0,79.0,752.8,74
2018-01-20T11:00,10.1,0.00,5.0,0,0,464.0,95.0,815.1,69
2018-01-20T12:00,11.1,0.00,7.0,0,0,539.0,104.0,838.0,65
2018-01-20T13:00,12.1,0.00,7.6,0,1,554.0,108.0,832.2,62
2018-01-20T14:00,13.0,0.00,8.5,0,1,508.0,108.0,796.6,56
2018-01-20T15:00,12.9,0.00,8.2,0,0,402.0,102.0,714.3,54
2018-01-20T16:00,12.7,0.00,9.2,0,0,246.0,88.0,535.5,56
2018-01-20T17:00,11.0,0.00,5.4,0,9,62.0,48.0,94.6,68
2018-01-20T18:00,9.1,0.00,6.1,0,3,0.0,0.0,0.0,78
2018-01-20T19:00,8.6,0.00,8.3,0,5,0.0,0.0,0.0,80
2018-01-20T20:00,7.9,0.00,7.6,0,11,0.0,0.0,0.0,79
2018-01-20T21:00,6.6,0.00,5.2,0,2,0.0,0.0,0.0,82
2018-01-20T22:00,6.1,0.00,5.9,0,4,0.0,0.0,0.0,85
2018-01-20T23:00,6.4,0.00,3.6,0,6,0.0,0.0,0.0,87
2018-01-21T00:00,5.6,0.00,2.5,0,9,0.0,0.0,0.0,88
2018-01-21T01:00,4.9,0.00,2.2,0,5,0.0,0.0,0.0,89
2018-01-21T02:00,4.5,0.00,4.4,0,6,0.0,0.0,0.0,90
2018-01-21T03:00,2.8,0.00,4.7,0,0,0.0,0.0,0.0,89
2018-01-21T04:00,2.3,0.00,5.4,0,0,0.0,0.0,0.0,90
2018-01-21T05:00,2.0,0.00,6.4,0,0,0.0,0.0,0.0,89
2018-01-21T06:00,1.6,0.00,6.8,0,0,0.0,0.0,0.0,90
2018-01-21T07:00,1.8,0.00,7.8,0,9,0.0,0.0,0.0,89
2018-01-21T08:00,2.9,0.00,8.9,0,4,32.0,17.0,164.1,93
2018-01-21T09:00,5.7,0.00,8.8,0,1,171.0,53.0,606.3,93
2018-01-21T10:00,8.8,0.00,7.1,0,0,333.0,79.0,739.0,86
2018-01-21T11:00,11.1,0.00,4.9,0,5,458.0,94.0,799.3,77
2018-01-21T12:00,12.8,0.00,4.2,0,10,531.0,103.0,819.8,69
2018-01-21T13:00,13.1,0.00,2.2,1,21,536.0,160.0,697.3,66
2018-01-21T14:00,13.9,0.00,2.9,1,35,493.0,126.0,725.9,63
2018-01-21T15:00,13.9,0.00,0.8,1,27,396.0,102.0,694.2,63
2018-01-21T16:00,13.9,0.00,0.8,1,22,245.0,79.0,555.8,60
2018-01-21T17:00,13.5,0.00,2.2,1,43,64.0,51.0,86.7,69
2018-01-21T18:00,11.0,0.00,5.4,1,42,0.0,0.0,0.0,72
2018-01-21T19:00,10.2,0.00,4.9,1,42,0.0,0.0,0.0,76
2018-01-21T20:00,10.0,0.00,4.3,1,40,0.0,0.0,0.0,75
2018-01-21T21:00,9.9,0.00,6.3,1,44,0.0,0.0,0.0,77
2018-01-21T22:00,10.7,0.40,6.9,51,60,0.0,0.0,0.0,78
2018-01-21T23:00,10.9,0.00,8.5,2,65,0.0,0.0,0.0,79
2018-01-22T00:00,10.4,0.00,5.9,2,66,0.0,0.0,0.0,84
2018-01-22T01:00,9.9,0.00,8.7,3,82,0.0,0.0,0.0,85
2018-01-22T02:00,10.1,0.00,8.2,3,84,0.0,0.0,0.0,88
2018-01-22T03:00,10.2,0.00,9.2,2,71,0.0,0.0,0.0,87
2018-01-22T04:00,10.7,1.80,10.2,61,88,0.0,0.0,0.0,84
2018-01-22T05:00,10.7,0.40,10.0,51,94,0.0,0.0,0.0,85
2018-01-22T06:00,10.3,0.40,11.0,51,97,0.0,0.0,0.0,91
2018-01-22T07:00,9.8,0.40,7.4,51,84,0.0,0.0,0.0,90
2018-01-22T08:00,10.3,0.00,12.5,3,86,29.0,18.0,119.1,91
2018-01-22T09:00,11.0,0.00,7.7,3,86,166.0,55.0,564.3,92
2018-01-22T10:00,11.6,0.00,7.1,3,84,133.0,133.0,0.0,90
2018-01-22T11:00,12.2,0.00,3.6,2,66,50.0,50.0,0.0,90
2018-01-22T12:00,13.2,0.00,1.9,1,49,502.0,154.0,662.7,80
2018-01-22T13:00,14.2,0.00,4.6,1,49,369.0,368.0,1.8,74
2018-01-22T14:00,14.4,0.00,8.1,1,42,337.0,337.0,0.0,63
2018-01-22T15:00,14.2,0.00,9.1,1,26,213.0,213.0,0.0,60
2018-01-22T16:00,13.5,0.00,11.0,1,25,135.0,135.0,0.0,59
2018-01-22T17:00,12.6,0.00,7.9,1,31,69.0,51.0,118.6,66
2018-01-22T18:00,10.0,0.00,4.7,1,34,0.0,0.0,0.0,77
2018-01-22T19:00,8.7,0.00,4.3,1,30,0.0,0.0,0.0,85
2018-01-22T20:00,8.1,0.00,5.8,1,31,0.0,0.0,0.0,85
2018-01-22T21:00,7.5,0.00,5.8,2,51,0.0,0.0,0.0,87
2018-01-22T22:00,7.7,0.00,4.1,2,52,0.0,0.0,0.0,91
2018-01-22T23:00,8.7,0.00,5.4,2,59,0.0,0.0,0.0,90
2018-01-23T00:00,8.0,0.00,6.6,1,35,0.0,0.0,0.0,92
2018-01-23T01:00,7.2,0.00,6.5,1,34,0.0,0.0,0.0,93
2018-01-23T02:00,8.0,0.00,4.0,1,38,0.0,0.0,0.0,95
2018-01-23T03:00,8.5,0.00,2.2,1,26,0.0,0.0,0.0,93
2018-01-23T04:00,7.8,0.00,2.9,1,23,0.0,0.0,0.0,93
2018-01-23T05:00,6.2,0.00,5.0,0,17,0.0,0.0,0.0,93
2018-01-23T06:00,5.3,0.00,5.8,1,27,0.0,0.0,0.0,94
2018-01-23T07:00,6.4,0.00,2.5,1,40,0.0,0.0,0.0,91
2018-01-23T08:00,6.6,0.00,1.8,2,58,34.0,17.0,182.1,93
2018-01-23T09:00,8.0,0.00,1.3,1,44,105.0,105.0,0.0,96
2018-01-23T10:00,9.5,0.00,2.3,45,21,208.0,208.0,0.0,88
2018-01-23T11:00,10.9,0.00,3.4,0,2,352.0,347.0,10.8,84
2018-01-23T12:00,12.0,0.00,5.0,0,0,535.0,138.0,751.5,82
2018-01-23T13:00,13.0,0.00,5.4,0,0,559.0,152.0,745.6,78
2018-01-23T14:00,13.9,0.00,7.3,0,1,517.0,122.0,770.5,74
2018-01-23T15:00,14.2,0.00,7.4,0,1,409.0,103.0,710.4,71
2018-01-23T16:00,14.3,0.00,7.2,0,0,254.0,89.0,539.5,71
2018-01-23T17:00,13.3,0.00,5.5,0,1,72.0,52.0,130.2,76
2018-01-23T18:00,11.0,0.00,4.8,0,3,0.0,0.0,0.0,83
2018-01-23T19:00,9.8,0.00,5.8,0,15,0.0,0.0,0.0,86
2018-01-23T20:00,9.0,0.00,6.3,0,2,0.0,0.0,0.0,85
2018-01-23T21:00,8.3,0.00,6.6,0,1,0.0,0.0,0.0,86
2018-01-23T22:00,9.0,0.00,3.6,0,1,0.0,0.0,0.0,87
2018-01-23T23:00,8.3,0.00,1.8,0,0,0.0,0.0,0.0,87
2018-01-24T00:00,6.0,0.00,5.2,0,1,0.0,0.0,0.0,88
2018-01-24T01:00,5.4,0.00,6.7,0,0,0.0,0.0,0.0,90
2018-01-24T02:00,5.2,0.00,5.2,0,0,0.0,0.0,0.0,91
2018-01-24T03:00,5.8,0.00,4.2,0,0,0.0,0.0,0.0,92
2018-01-24T04:00,5.8,0.00,3.9,0,6,0.0,0.0,0.0,91
2018-01-24T05:00,4.9,0.00,5.9,0,6,0.0,0.0,0.0,89
2018-01-24T06:00,5.2,0.00,9.3,0,6,0.0,0.0,0.0,96
2018-01-24T07:00,5.1,0.00,7.7,0,19,0.0,0.0,0.0,95
2018-01-24T08:00,5.1,0.00,6.2,1,24,35.0,18.0,180.1,89
2018-01-24T09:00,8.1,0.00,2.9,1,23,179.0,55.0,616.5,93
2018-01-24T10:00,11.9,0.00,5.2,1,34,210.0,210.0,0.0,78
2018-01-24T11:00,13.6,0.00,6.8,1,48,312.0,311.0,2.2,71
2018-01-24T12:00,14.9,0.00,3.1,1,22,545.0,104.0,829.7,65
2018-01-24T13:00,15.9,0.00,8.6,1,45,59.0,59.0,0.0,61
2018-01-24T14:00,15.3,0.00,7.7,2,74,103.0,103.0,0.0,66
2018-01-24T15:00,13.6,0.00,11.9,3,90,52.0,52.0,0.0,76
2018-01-24T16:00,11.6,0.00,4.1,3,92,40.0,40.0,0.0,90
2018-01-24T17:00,11.1,0.40,9.0,51,85,11.0,11.0,0.0,87
2018-01-24T18:00,10.4,0.40,13.3,51,100,0.0,0.0,0.0,91
2018-01-24T19:00,10.3,1.80,15.6,61,73,0.0,0.0,0.0,89
2018-01-24T20:00,10.1,0.00,14.3,2,53,0.0,0.0,0.0,90
2018-01-24T21:00,9.8,0.40,7.7,51,73,0.0,0.0,0.0,94
2018-01-24T22:00,9.7,0.70,6.1,53,96,0.0,0.0,0.0,93
2018-01-24T23:00,9.5,0.00,3.7,3,83,0.0,0.0,0.0,95
2018-01-25T00:00,9.2,0.00,2.9,1,46,0.0,0.0,0.0,94
2018-01-25T01:00,8.0,0.00,3.1,1,29,0.0,0.0,0.0,97
2018-01-25T02:00,7.6,0.00,3.8,1,40,0.0,0.0,0.0,91
2018-01-25T03:00,7.2,0.00,3.4,1,39,0.0,0.0,0.0,92
2018-01-25T04:00,5.9,0.00,4.0,1,28,0.0,0.0,0.0,85
2018-01-25T05:00,5.4,0.00,5.1,0,10,0.0,0.0,0.0,82
2018-01-25T06:00,4.9,0.00,4.5,0,14,0.0,0.0,0.0,80
2018-01-25T07:00,4.7,0.00,5.1,1,32,0.0,0.0,0.0,86
2018-01-25T08:00,5.6,0.00,6.3,1,37,14.0,14.0,0.0,90
2018-01-25T09:00,8.2,0.00,6.9,0,13,181.0,55.0,619.1,89
2018-01-25T10:00,11.1,0.00,10.0,0,8,344.0,80.0,745.7,79
2018-01-25T11:00,12.3,0.00,8.8,1,32,480.0,105.0,802.9,74
2018-01-25T12:00,12.7,0.00,5.1,1,44,551.0,105.0,833.8,71
2018-01-25T13:00,12.8,0.00,8.1,0,14,561.0,106.0,822.9,67
2018-01-25T14:00,13.1,0.00,8.7,1,32,525.0,109.0,800.1,63
2018-01-25T15:00,13.0,0.00,9.4,0,11,419.0,104.0,718.9,62
2018-01-25T16:00,12.3,0.00,9.1,0,13,263.0,91.0,549.1,63
2018-01-25T17:00,10.9,0.00,5.4,0,4,80.0,55.0,158.9,71
2018-01-25T18:00,9.7,0.00,3.3,0,4,0.0,0.0,0.0,79
2018-01-25T19:00,8.3,0.00,7.2,0,12,0.0,0.0,0.0,82
2018-01-25T20:00,8.1,0.00,4.8,1,26,0.0,0.0,0.0,86
2018-01-25T21:00,8.1,0.00,7.1,0,17,0.0,0.0,0.0,85
2018-01-25T22:00,7.9,0.70,7.1,53,34,0.0,0.0,0.0,88
2018-01-25T23:00,7.2,0.00,6.5,1,44,0.0,0.0,0.0,89
2018-01-26T00:00,7.2,0.00,2.9,2,61,0.0,0.0,0.0,94
2018-01-26T01:00,7.1,0.00,3.3,2,70,0.0,0.0,0.0,97
2018-01-26T02:00,7.1,0.00,3.7,1,43,0.0,0.0,0.0,97
2018-01-26T03:00,6.8,0.00,4.4,1,25,0.0,0.0,0.0,90
2018-01-26T04:00,6.6,0.40,2.9,51,24,0.0,0.0,0.0,93
2018-01-26T05:00,6.6,0.00,3.8,0,18,0.0,0.0,0.0,87
2018-01-26T06:00,5.8,0.00,3.6,0,15,0.0,0.0,0.0,87
2018-01-26T07:00,5.9,0.00,3.4,0,15,0.0,0.0,0.0,85
2018-01-26T08:00,4.8,0.00,6.5,0,8,37.0,18.0,196.5,86
2018-01-26T09:00,8.0,0.00,4.6,0,6,184.0,56.0,621.2,94
2018-01-26T10:00,10.0,0.00,3.3,0,6,349.0,81.0,750.9,85
2018-01-26T11:00,10.9,0.00,1.0,0,1,478.0,96.0,812.4,76
2018-01-26T12:00,11.7,0.00,2.9,0,6,533.0,108.0,789.5,65
2018-01-26T13:00,12.3,0.00,3.3,0,5,573.0,107.0,837.3,60
2018-01-26T14:00,13.0,0.00,6.9,0,4,524.0,109.0,792.4,56
2018-01-26T15:00,12.9,0.00,8.4,0,6,420.0,104.0,714.9,55
2018-01-26T16:00,12.5,0.00,7.1,1,25,266.0,90.0,555.2,58
2018-01-26T17:00,11.5,0.00,6.8,2,58,80.0,59.0,131.8,64
2018-01-26T18:00,9.8,0.00,7.6,0,15,0.0,0.0,0.0,72
2018-01-26T19:00,8.8,0.00,10.2,0,16,0.0,0.0,0.0,81
2018-01-26T20:00,7.9,0.00,8.0,0,18,0.0,0.0,0.0,79
2018-01-26T21:00,7.1,0.00,7.2,1,27,0.0,0.0,0.0,84
2018-01-26T22:00,6.4,0.00,6.9,0,2,0.0,0.0,0.0,86
2018-01-26T23:00,5.6,0.00,5.9,0,13,0.0,0.0,0.0,86
2018-01-27T00:00,5.1,0.00,6.0,0,17,0.0,0.0,0.0,89
2018-01-27T01:00,4.7,0.00,5.7,0,5,0.0,0.0,0.0,90
2018-01-27T02:00,4.2,0.00,5.9,0,4,0.0,0.0,0.0,90
2018-01-27T03:00,3.9,0.00,5.6,0,5,0.0,0.0,0.0,90
2018-01-27T04:00,3.3,0.00,4.3,0,0,0.0,0.0,0.0,89
2018-01-27T05:00,4.6,0.00,3.3,0,2,0.0,0.0,0.0,85
2018-01-27T06:00,4.0,0.00,2.6,0,3,0.0,0.0,0.0,89
2018-01-27T07:00,4.3,0.00,3.6,0,2,0.0,0.0,0.0,86
2018-01-27T08:00,3.5,0.00,5.2,1,28,37.0,18.0,194.0,89
2018-01-27T09:00,7.1,0.00,2.3,1,29,182.0,55.0,608.6,89
2018-01-27T10:00,9.2,0.00,1.5,0,3,343.0,80.0,730.8,80
2018-01-27T11:00,11.1,0.00,2.5,0,1,473.0,96.0,796.2,71
2018-01-27T12:00,12.2,0.00,3.3,0,2,549.0,105.0,819.4,63
2018-01-27T13:00,13.8,0.00,5.2,0,11,566.0,109.0,815.6,55
2018-01-27T14:00,14.5,0.00,6.2,0,0,486.0,116.0,701.3,60
2018-01-27T15:00,15.4,0.00,8.0,0,3,416.0,103.0,702.0,56
2018-01-27T16:00,15.7,0.00,11.6,0,4,264.0,91.0,539.2,59
2018-01-27T17:00,14.7,0.00,8.0,0,16,85.0,57.0,173.6,65
2018-01-27T18:00,12.7,0.00,8.1,1,21,0.0,0.0,0.0,76
2018-01-27T19:00,11.4,0.00,8.6,0,14,0.0,0.0,0.0,81
2018-01-27T20:00,10.9,0.00,9.4,0,17,0.0,0.0,0.0,85
2018-01-27T21:00,10.3,0.00,7.8,0,18,0.0,0.0,0.0,85
2018-01-27T22:00,9.2,0.00,6.8,0,18,0.0,0.0,0.0,84
2018-01-27T23:00,8.5,0.00,5.4,0,14,0.0,0.0,0.0,86
2018-01-28T00:00,9.3,0.00,4.0,0,15,0.0,0.0,0.0,85
2018-01-28T01:00,8.7,0.00,3.7,0,7,0.0,0.0,0.0,85
2018-01-28T02:00,7.0,0.00,5.1,0,4,0.0,0.0,0.0,84
2018-01-28T03:00,6.7,0.00,7.1,0,3,0.0,0.0,0.0,81
2018-01-28T04:00,6.2,0.00,6.2,0,4,0.0,0.0,0.0,83
2018-01-28T05:00,6.2,0.00,7.4,0,6,0.0,0.0,0.0,83
2018-01-28T06:00,6.9,0.00,9.0,0,6,0.0,0.0,0.0,82
2018-01-28T07:00,6.6,0.00,8.0,0,3,0.0,0.0,0.0,81
2018-01-28T08:00,7.5,0.00,7.4,0,3,39.0,19.0,201.5,80
2018-01-28T09:00,10.9,0.00,6.2,0,3,192.0,57.0,638.5,75
2018-01-28T10:00,13.5,0.00,2.0,0,0,359.0,82.0,763.2,61
2018-01-28T11:00,14.8,0.00,1.8,0,0,492.0,97.0,828.3,52
2018-01-28T12:00,16.6,0.00,4.3,0,0,571.0,106.0,852.4,50
2018-01-28T13:00,17.4,0.00,2.7,0,0,590.0,111.0,849.1,45
2018-01-28T14:00,19.1,0.00,4.2,0,1,545.0,111.0,816.5,41
2018-01-28T15:00,20.0,0.00,4.0,0,0,439.0,106.0,740.3,38
2018-01-28T16:00,20.0,0.00,4.8,0,7,282.0,93.0,582.1,38
2018-01-28T17:00,19.4,0.00,5.0,0,7,94.0,60.0,206.5,41
2018-01-28T18:00,17.9,0.00,1.8,0,17,0.0,0.0,0.0,52
2018-01-28T19:00,16.9,0.00,3.8,0,7,0.0,0.0,0.0,54
2018-01-28T20:00,13.2,0.00,4.7,1,22,0.0,0.0,0.0,61
2018-01-28T21:00,12.0,0.00,5.4,0,8,0.0,0.0,0.0,66
2018-01-28T22:00,10.7,0.00,6.3,0,7,0.0,0.0,0.0,68
2018-01-28T23:00,9.9,0.00,6.2,0,19,0.0,0.0,0.0,70
2018-01-29T00:00,8.7,0.00,5.8,0,16,0.0,0.0,0.0,71
2018-01-29T01:00,8.2,0.00,5.0,0,7,0.0,0.0,0.0,70
