latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.427963,-122.154785,35.0,-32400,America/Anchorage,GMT-9

time,temperature_2m (°C),cloud_cover (%),wind_speed_10m (km/h),shortwave_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),relative_humidity_2m (%),precipitation (mm)
2019-07-07T05:00,13.4,22,6.3,64.0,49.0,114.4,86,0.00
2019-07-07T06:00,14.9,31,4.5,230.0,182.0,168.0,78,0.00
2019-07-07T07:00,15.8,33,6.9,401.0,193.0,440.0,72,0.00
2019-07-07T08:00,17.3,32,4.7,572.0,192.0,590.7,65,0.00
2019-07-07T09:00,19.1,25,4.7,744.0,255.0,622.2,62,0.00
2019-07-07T10:00,20.8,20,2.3,876.0,188.0,772.2,55,0.00
2019-07-07T11:00,22.4,13,2.3,957.0,168.0,829.5,48,0.00
2019-07-07T12:00,23.1,11,5.4,961.0,248.0,740.8,47,0.00
2019-07-07T13:00,23.2,10,8.4,936.0,201.0,795.5,47,0.00
2019-07-07T14:00,22.8,13,10.7,855.0,93.0,908.9,50,0.00
2019-07-07T15:00,22.5,15,12.5,680.0,141.0,757.5,49,0.00
2019-07-07T16:00,20.5,23,8.7,495.0,99.0,717.2,50,0.00
2019-07-07T17:00,19.5,25,8.8,309.0,88.0,595.8,59,0.00
2019-07-07T18:00,18.7,31,6.9,116.0,34.0,454.9,60,0.00
2019-07-07T19:00,17.1,34,7.2,0.0,0.0,0.0,66,0.00
2019-07-07T20:00,16.4,38,6.5,0.0,0.0,0.0,68,0.00
2019-07-07T21:00,15.7,42,7.5,0.0,0.0,0.0,71,0.00
2019-07-07T22:00,14.9,46,8.4,0.0,0.0,0.0,76,0.00
2019-07-07T23:00,14.5,45,7.1,0.0,0.0,0.0,76,0.00
2019-07-08T00:00,13.7,44,7.1,0.0,0.0,0.0,80,0.00
2019-07-08T01:00,13.2,44,5.2,0.0,0.0,0.0,84,0.00
2019-07-08T02:00,12.8,41,4.0,0.0,0.0,0.0,86,0.00
2019-07-08T03:00,12.5,61,6.2,0.0,0.0,0.0,89,0.00
2019-07-08T04:00,12.5,59,8.0,0.0,0.0,0.0,89,0.00
2019-07-08T05:00,13.5,52,4.6,71.0,39.0,245.6,85,0.00
2019-07-08T06:00,14.6,55,4.1,252.0,105.0,517.3,78,0.00
2019-07-08T07:00,18.4,57,1.1,330.0,256.0,157.0,72,0.00
2019-07-08T08:00,17.7,51,3.2,429.0,399.0,46.7,69,0.00
2019-07-08T09:00,19.1,43,5.5,734.0,424.0,394.9,62,0.00
2019-07-08T10:00,20.6,35,7.4,881.0,288.0,666.2,55,0.00
2019-07-08T11:00,20.8,36,10.7,980.0,178.0,843.7,51,0.00
2019-07-08T12:00,21.4,44,13.6,979.0,266.0,741.2,54,0.00
2019-07-08T13:00,21.0,48,16.7,933.0,209.0,783.9,60,0.00
2019-07-08T14:00,20.6,45,15.7,814.0,249.0,674.2,62,0.00
2019-07-08T15:00,20.0,42,16.4,646.0,212.0,610.2,65,0.00
2019-07-08T16:00,19.0,45,14.3,364.0,225.0,251.9,65,0.00
2019-07-08T17:00,17.6,45,14.0,233.0,159.0,199.8,70,0.00
2019-07-08T18:00,16.4,47,12.0,59.0,56.0,16.7,75,0.00
2019-07-08T19:00,15.8,45,9.4,0.0,0.0,0.0,75,0.00
2019-07-08T20:00,15.3,44,7.1,0.0,0.0,0.0,76,0.00
2019-07-08T21:00,14.9,51,6.3,0.0,0.0,0.0,78,0.00
2019-07-08T22:00,14.7,39,7.0,0.0,0.0,0.0,80,0.00
2019-07-08T23:00,14.2,43,4.9,0.0,0.0,0.0,81,0.00
2019-07-09T00:00,13.9,40,4.8,0.0,0.0,0.0,82,0.00
2019-07-09T01:00,13.4,38,1.8,0.0,0.0,0.0,84,0.00
2019-07-09T02:00,13.3,35,4.1,0.0,0.0,0.0,86,0.00
2019-07-09T03:00,13.2,55,4.8,0.0,0.0,0.0,86,0.00
2019-07-09T04:00,13.4,67,6.8,0.0,0.0,0.0,87,0.00
2019-07-09T05:00,14.4,68,6.1,50.0,34.0,123.6,82,0.00
2019-07-09T06:00,14.7,69,6.1,152.0,128.0,84.9,79,0.00
2019-07-09T07:00,15.5,57,7.0,332.0,229.0,219.2,79,0.00
2019-07-09T08:00,16.6,43,9.4,508.0,299.0,326.1,77,0.00
2019-07-09T09:00,18.4,40,11.7,640.0,440.0,255.1,72,0.00
2019-07-09T10:00,19.3,25,10.2,855.0,226.0,707.3,70,0.00
2019-07-09T11:00,21.1,15,11.4,948.0,243.0,742.2,66,0.00
2019-07-09T12:00,22.7,21,14.3,959.0,294.0,691.7,66,0.00
2019-07-09T13:00,23.7,22,16.6,899.0,297.0,652.1,64,0.00
2019-07-09T14:00,23.6,17,17.2,816.0,367.0,536.0,65,0.00
2019-07-09T15:00,22.9,29,17.3,684.0,259.0,597.9,65,0.00
2019-07-09T16:00,21.9,28,16.8,508.0,169.0,614.9,66,0.00
2019-07-09T17:00,20.5,27,13.1,256.0,204.0,140.6,73,0.00
2019-07-09T18:00,19.3,26,9.5,86.0,72.0,78.3,78,0.00
2019-07-09T19:00,18.4,58,9.0,0.0,0.0,0.0,81,0.00
2019-07-09T20:00,18.1,68,7.0,0.0,0.0,0.0,83,0.00
2019-07-09T21:00,18.1,69,7.6,0.0,0.0,0.0,84,0.00
2019-07-09T22:00,17.8,75,8.4,0.0,0.0,0.0,85,0.00
2019-07-09T23:00,17.7,79,8.7,0.0,0.0,0.0,86,0.00
2019-07-10T00:00,17.4,73,8.1,0.0,0.0,0.0,86,0.00
2019-07-10T01:00,17.2,69,6.7,0.0,0.0,0.0,87,0.00
2019-07-10T02:00,17.2,74,6.9,0.0,0.0,0.0,87,0.00
2019-07-10T03:00,17.1,80,4.5,0.0,0.0,0.0,86,0.00
2019-07-10T04:00,17.1,84,2.9,0.0,0.0,0.0,86,0.00
2019-07-10T05:00,17.4,79,5.0,38.0,31.0,54.4,85,0.00
2019-07-10T06:00,17.4,82,6.9,189.0,110.0,281.3,84,0.00
2019-07-10T07:00,17.7,82,7.6,378.0,178.0,427.0,82,0.00
2019-07-10T08:00,18.7,86,9.4,543.0,275.0,419.0,79,0.00
2019-07-10T09:00,20.4,66,13.0,574.0,418.0,199.3,77,0.00
2019-07-10T10:00,21.2,26,12.8,792.0,349.0,498.6,74,0.00
2019-07-10T11:00,22.4,1,13.5,963.0,169.0,836.5,69,0.00
2019-07-10T12:00,23.7,0,14.9,986.0,109.0,912.7,66,0.00
2019-07-10T13:00,24.4,0,15.5,939.0,96.0,913.6,62,0.00
2019-07-10T14:00,25.0,0,14.8,845.0,73.0,922.0,57,0.00
2019-07-10T15:00,25.0,0,15.2,693.0,82.0,860.0,55,0.00
2019-07-10T16:00,24.4,0,14.3,511.0,70.0,800.7,55,0.00
2019-07-10T17:00,22.9,0,14.4,310.0,57.0,685.3,59,0.00
2019-07-10T18:00,20.5,15,13.6,106.0,42.0,359.5,67,0.00
2019-07-10T19:00,18.8,17,12.0,0.0,0.0,0.0,73,0.00
2019-07-10T20:00,17.7,10,8.7,0.0,0.0,0.0,78,0.00
2019-07-10T21:00,17.1,10,5.5,0.0,0.0,0.0,79,0.00
2019-07-10T22:00,16.8,9,3.9,0.0,0.0,0.0,80,0.00
2019-07-10T23:00,16.4,11,1.9,0.0,0.0,0.0,83,0.00
2019-07-11T00:00,16.0,16,2.2,0.0,0.0,0.0,84,0.00
2019-07-11T01:00,15.4,22,3.2,0.0,0.0,0.0,88,0.00
2019-07-11T02:00,15.1,28,1.5,0.0,0.0,0.0,89,0.00
2019-07-11T03:00,14.8,29,2.6,0.0,0.0,0.0,90,0.00
2019-07-11T04:00,14.3,33,2.6,0.0,0.0,0.0,92,0.00
2019-07-11T05:00,14.9,16,3.6,61.0,21.0,313.2,90,0.00
2019-07-11T06:00,16.2,38,4.8,235.0,52.0,655.5,87,0.00
2019-07-11T07:00,17.7,28,6.6,428.0,127.0,644.7,84,0.00
2019-07-11T08:00,19.1,19,9.1,653.0,131.0,817.8,78,0.00
2019-07-11T09:00,21.2,11,11.4,811.0,113.0,892.8,71,0.00
2019-07-11T10:00,22.8,13,13.1,928.0,105.0,927.2,69,0.00
2019-07-11T11:00,24.2,0,14.8,994.0,71.0,973.1,67,0.00
2019-07-11T12:00,25.0,13,15.5,1002.0,72.0,968.5,64,0.00
2019-07-11T13:00,25.5,16,16.1,960.0,76.0,958.6,61,0.00
2019-07-11T14:00,25.6,14,17.2,838.0,131.0,844.9,60,0.00
2019-07-11T15:00,24.7,20,14.8,683.0,116.0,798.7,61,0.00
2019-07-11T16:00,23.1,22,12.2,520.0,51.0,852.5,63,0.00
2019-07-11T17:00,21.7,23,14.9,312.0,55.0,697.5,72,0.00
2019-07-11T18:00,19.5,27,11.3,107.0,41.0,372.6,74,0.00
2019-07-11T19:00,17.7,30,9.7,0.0,0.0,0.0,78,0.00
2019-07-11T20:00,16.5,35,7.6,0.0,0.0,0.0,80,0.00
2019-07-11T21:00,16.0,30,6.6,0.0,0.0,0.0,81,0.00
2019-07-11T22:00,15.4,34,7.2,0.0,0.0,0.0,84,0.00
2019-07-11T23:00,15.0,35,4.5,0.0,0.0,0.0,86,0.00
2019-07-12T00:00,14.7,34,5.4,0.0,0.0,0.0,86,0.00
2019-07-12T01:00,14.2,42,5.6,0.0,0.0,0.0,90,0.00
2019-07-12T02:00,14.4,50,4.5,0.0,0.0,0.0,89,0.00
2019-07-12T03:00,14.1,47,5.4,0.0,0.0,0.0,88,0.00
2019-07-12T04:00,13.4,72,4.9,0.0,0.0,0.0,93,0.00
2019-07-12T05:00,13.9,22,1.1,35.0,34.0,7.9,91,0.00
2019-07-12T06:00,14.9,48,4.6,211.0,100.0,400.1,88,0.00
2019-07-12T07:00,16.2,40,6.1,303.0,270.0,70.9,85,0.00
2019-07-12T08:00,17.4,20,8.2,562.0,267.0,463.1,82,0.00
2019-07-12T09:00,19.5,20,9.4,759.0,250.0,652.0,73,0.00
2019-07-12T10:00,22.0,16,11.0,931.0,68.0,973.3,66,0.00
2019-07-12T11:00,24.3,17,14.4,1000.0,72.0,979.2,62,0.00
2019-07-12T12:00,25.1,17,14.5,1010.0,88.0,960.7,61,0.00
2019-07-12T13:00,25.4,17,15.9,968.0,72.0,972.2,61,0.00
2019-07-12T14:00,25.7,14,16.6,852.0,127.0,866.9,59,0.00
2019-07-12T15:00,24.7,16,15.1,705.0,112.0,836.0,61,0.00
2019-07-12T16:00,23.8,17,15.5,513.0,98.0,755.2,59,0.00
2019-07-12T17:00,21.7,15,14.1,316.0,58.0,701.8,70,0.00
2019-07-12T18:00,19.0,17,11.3,104.0,47.0,323.6,73,0.00
2019-07-12T19:00,17.2,17,8.9,0.0,0.0,0.0,76,0.00
2019-07-12T20:00,15.9,24,8.1,0.0,0.0,0.0,80,0.00
2019-07-12T21:00,15.0,32,6.7,0.0,0.0,0.0,84,0.00
2019-07-12T22:00,14.2,31,8.4,0.0,0.0,0.0,86,0.00
2019-07-12T23:00,13.8,37,6.2,0.0,0.0,0.0,87,0.00
2019-07-13T00:00,13.6,34,4.3,0.0,0.0,0.0,88,0.00
2019-07-13T01:00,13.0,42,3.7,0.0,0.0,0.0,90,0.00
2019-07-13T02:00,13.3,44,4.5,0.0,0.0,0.0,89,0.00
2019-07-13T03:00,13.2,40,4.7,0.0,0.0,0.0,91,0.00
2019-07-13T04:00,12.7,67,1.1,0.0,0.0,0.0,93,0.00
2019-07-13T05:00,13.7,20,1.5,49.0,32.0,135.0,90,0.00
2019-07-13T06:00,14.8,42,4.6,215.0,94.0,438.9,87,0.00
2019-07-13T07:00,16.1,29,6.3,313.0,243.0,150.9,87,0.00
2019-07-13T08:00,17.7,22,7.6,606.0,281.0,511.3,79,0.00
2019-07-13T09:00,20.8,15,12.3,808.0,160.0,831.2,71,0.00
2019-07-13T10:00,22.1,13,14.7,943.0,77.0,977.7,68,0.00
2019-07-13T11:00,23.0,15,15.3,1003.0,71.0,984.2,67,0.00
2019-07-13T12:00,24.3,13,16.9,1012.0,81.0,970.8,64,0.00
2019-07-13T13:00,24.2,15,16.3,965.0,103.0,935.9,64,0.00
2019-07-13T14:00,24.1,15,15.5,858.0,130.0,871.1,64,0.00
2019-07-13T15:00,24.1,15,14.1,706.0,120.0,826.9,61,0.00
2019-07-13T16:00,23.6,16,12.4,526.0,64.0,841.9,55,0.00
2019-07-13T17:00,21.7,9,11.6,318.0,57.0,711.7,64,0.00
2019-07-13T18:00,19.7,13,9.3,107.0,42.0,371.3,69,0.00
2019-07-13T19:00,17.6,15,8.3,0.0,0.0,0.0,74,0.00
2019-07-13T20:00,16.5,16,6.5,0.0,0.0,0.0,78,0.00
2019-07-13T21:00,15.6,15,6.0,0.0,0.0,0.0,83,0.00
2019-07-13T22:00,14.9,16,5.5,0.0,0.0,0.0,87,0.00
2019-07-13T23:00,14.4,17,5.4,0.0,0.0,0.0,90,0.00
2019-07-14T00:00,13.9,18,5.2,0.0,0.0,0.0,90,0.00
2019-07-14T01:00,13.3,21,4.7,0.0,0.0,0.0,90,0.00
2019-07-14T02:00,12.8,20,3.2,0.0,0.0,0.0,89,0.00
2019-07-14T03:00,12.5,20,5.1,0.0,0.0,0.0,90,0.00
2019-07-14T04:00,12.0,19,5.8,0.0,0.0,0.0,95,0.00
2019-07-14T05:00,13.7,27,4.7,62.0,22.0,320.1,90,0.00
2019-07-14T06:00,16.1,25,8.2,245.0,117.0,467.3,81,0.00
2019-07-14T07:00,17.5,19,8.3,447.0,89.0,774.5,74,0.00
2019-07-14T08:00,19.3,16,6.6,653.0,76.0,909.7,68,0.00
2019-07-14T09:00,21.4,18,10.7,814.0,100.0,917.2,63,0.00
2019-07-14T10:00,22.6,13,13.1,924.0,190.0,829.5,60,0.00
2019-07-14T11:00,23.2,13,16.0,992.0,154.0,885.7,61,0.00
2019-07-14T12:00,23.8,15,15.5,1018.0,80.0,978.8,57,0.00
2019-07-14T13:00,24.1,14,15.9,969.0,95.0,949.5,58,0.00
2019-07-14T14:00,24.4,11,16.2,868.0,71.0,954.4,57,0.00
2019-07-14T15:00,24.3,7,14.4,713.0,68.0,911.0,60,0.00
2019-07-14T16:00,24.1,1,13.0,527.0,54.0,863.2,50,0.00
2019-07-14T17:00,23.0,0,12.3,317.0,57.0,710.8,61,0.00
2019-07-14T18:00,21.2,0,10.9,99.0,52.0,270.3,58,0.00
2019-07-14T19:00,19.0,10,7.2,0.0,0.0,0.0,63,0.00
2019-07-14T20:00,18.0,10,6.0,0.0,0.0,0.0,64,0.00
2019-07-14T21:00,17.4,10,5.4,0.0,0.0,0.0,67,0.00
2019-07-14T22:00,16.8,10,4.6,0.0,0.0,0.0,69,0.00
2019-07-14T23:00,16.0,10,0.8,0.0,0.0,0.0,71,0.00
2019-07-15T00:00,15.6,10,2.5,0.0,0.0,0.0,72,0.00
2019-07-15T01:00,15.0,10,1.9,0.0,0.0,0.0,73,0.00
2019-07-15T02:00,14.8,10,2.4,0.0,0.0,0.0,71,0.00
2019-07-15T03:00,14.8,10,4.6,0.0,0.0,0.0,67,0.00
2019-07-15T04:00,14.5,10,5.2,0.0,0.0,0.0,68,0.00
2019-07-15T05:00,15.9,0,3.7,62.0,15.0,379.0,76,0.00
2019-07-15T06:00,18.0,0,3.7,248.0,36.0,779.1,74,0.00
2019-07-15T07:00,20.6,0,3.9,450.0,48.0,872.7,61,0.00
2019-07-15T08:00,22.7,0,6.9,641.0,56.0,924.3,53,0.00
2019-07-15T09:00,25.0,0,11.2,806.0,62.0,957.2,45,0.00
2019-07-15T10:00,26.7,0,13.8,931.0,67.0,977.5,44,0.00
2019-07-15T11:00,27.3,0,17.2,1000.0,70.0,983.7,43,0.00
2019-07-15T12:00,27.6,0,17.2,1010.0,71.0,980.6,42,0.00
2019-07-15T13:00,27.9,0,18.9,965.0,71.0,972.0,43,0.00
2019-07-15T14:00,28.0,0,19.7,861.0,70.0,948.0,42,0.00
2019-07-15T15:00,27.0,13,19.1,707.0,67.0,904.9,46,0.00
2019-07-15T16:00,25.7,15,17.9,515.0,75.0,804.3,49,0.00
2019-07-15T17:00,24.4,13,16.9,309.0,55.0,696.5,60,0.00
2019-07-15T18:00,21.7,16,13.4,103.0,35.0,394.0,65,0.00
2019-07-15T19:00,20.0,16,11.5,0.0,0.0,0.0,69,0.00
2019-07-15T20:00,19.0,19,8.2,0.0,0.0,0.0,73,0.00
2019-07-15T21:00,18.0,25,7.3,0.0,0.0,0.0,79,0.00
2019-07-15T22:00,17.1,35,7.2,0.0,0.0,0.0,82,0.00
2019-07-15T23:00,16.6,35,5.6,0.0,0.0,0.0,83,0.00
2019-07-16T00:00,16.2,37,3.6,0.0,0.0,0.0,85,0.00
2019-07-16T01:00,15.7,26,4.7,0.0,0.0,0.0,89,0.00
2019-07-16T02:00,15.6,24,6.1,0.0,0.0,0.0,87,0.00
2019-07-16T03:00,14.9,25,6.4,0.0,0.0,0.0,89,0.00
2019-07-16T04:00,14.3,30,10.3,0.0,0.0,0.0,94,0.00
2019-07-16T05:00,15.6,2,8.5,58.0,14.0,357.6,87,0.00
2019-07-16T06:00,17.0,27,8.4,236.0,43.0,714.0,84,0.00
2019-07-16T07:00,18.4,16,5.8,416.0,73.0,747.2,74,0.00
2019-07-16T08:00,20.3,17,7.3,627.0,118.0,805.9,70,0.00
2019-07-16T09:00,22.9,14,10.8,795.0,113.0,878.7,60,0.00
2019-07-16T10:00,24.8,0,11.9,918.0,98.0,928.8,54,0.00
2019-07-16T11:00,26.7,0,15.5,984.0,71.0,966.6,46,0.00
2019-07-16T12:00,27.4,0,15.7,997.0,73.0,965.7,42,0.00
2019-07-16T13:00,28.5,0,16.9,956.0,70.0,964.1,36,0.00
2019-07-16T14:00,28.0,0,18.4,851.0,70.0,936.9,34,0.00
2019-07-16T15:00,26.9,3,18.1,701.0,67.0,897.5,37,0.00
2019-07-16T16:00,25.1,13,15.2,518.0,60.0,838.7,40,0.00
2019-07-16T17:00,23.3,20,16.0,310.0,55.0,701.4,45,0.00
2019-07-16T18:00,20.8,30,12.2,88.0,49.0,227.8,54,0.00
2019-07-16T19:00,19.1,35,8.7,0.0,0.0,0.0,62,0.00
2019-07-16T20:00,17.3,42,9.2,0.0,0.0,0.0,72,0.00
2019-07-16T21:00,16.5,46,9.5,0.0,0.0,0.0,76,0.00
2019-07-16T22:00,15.6,45,6.6,0.0,0.0,0.0,79,0.00
2019-07-16T23:00,15.1,43,6.3,0.0,0.0,0.0,81,0.00
2019-07-17T00:00,14.7,38,7.2,0.0,0.0,0.0,82,0.00
2019-07-17T01:00,14.2,27,6.4,0.0,0.0,0.0,84,0.00
2019-07-17T02:00,13.8,24,4.8,0.0,0.0,0.0,86,0.00
2019-07-17T03:00,13.6,21,5.6,0.0,0.0,0.0,86,0.00
2019-07-17T04:00,13.4,21,8.8,0.0,0.0,0.0,89,0.00
2019-07-17T05:00,14.1,6,8.1,51.0,37.0,114.7,87,0.00
2019-07-17T06:00,16.5,20,11.3,208.0,64.0,536.4,78,0.00
2019-07-17T07:00,18.2,15,9.0,440.0,70.0,808.9,68,0.00
2019-07-17T08:00,19.5,15,8.2,660.0,86.0,910.8,64,0.00
2019-07-17T09:00,21.3,9,7.4,790.0,213.0,744.6,60,0.00
2019-07-17T10:00,23.5,0,10.2,905.0,181.0,821.0,55,0.00
2019-07-17T11:00,25.6,0,11.8,980.0,188.0,839.3,51,0.00
2019-07-17T12:00,27.6,0,11.5,994.0,165.0,867.1,44,0.00
2019-07-17T13:00,28.7,0,15.6,956.0,102.0,930.0,45,0.00
2019-07-17T14:00,28.4,0,14.1,854.0,63.0,949.8,46,0.00
2019-07-17T15:00,27.8,0,12.7,700.0,80.0,878.8,46,0.00
2019-07-17T16:00,27.4,0,10.0,505.0,101.0,741.3,46,0.00
2019-07-17T17:00,25.6,16,10.9,307.0,49.0,712.1,57,0.00
2019-07-17T18:00,23.4,17,10.1,96.0,50.0,271.0,63,0.00
2019-07-17T19:00,21.1,17,8.0,0.0,0.0,0.0,68,0.00
2019-07-17T20:00,19.9,20,5.7,0.0,0.0,0.0,72,0.00
2019-07-17T21:00,19.2,10,5.9,0.0,0.0,0.0,75,0.00
2019-07-17T22:00,18.2,13,7.6,0.0,0.0,0.0,78,0.00
2019-07-17T23:00,17.3,25,6.1,0.0,0.0,0.0,81,0.00
2019-07-18T00:00,16.6,20,5.3,0.0,0.0,0.0,83,0.00
2019-07-18T01:00,16.0,41,6.9,0.0,0.0,0.0,81,0.00
2019-07-18T02:00,15.6,37,6.3,0.0,0.0,0.0,82,0.00
2019-07-18T03:00,15.4,32,8.0,0.0,0.0,0.0,84,0.00
2019-07-18T04:00,14.8,25,10.8,0.0,0.0,0.0,85,0.00
2019-07-18T05:00,15.1,20,7.2,50.0,26.0,198.1,87,0.00
2019-07-18T06:00,16.4,34,6.7,214.0,112.0,382.6,80,0.00
2019-07-18T07:00,17.9,24,5.2,352.0,237.0,252.3,74,0.00
2019-07-18T08:00,20.0,19,7.9,586.0,220.0,582.1,67,0.00
2019-07-18T09:00,22.3,13,8.6,747.0,279.0,604.8,59,0.00
2019-07-18T10:00,24.4,9,8.6,896.0,142.0,856.0,52,0.00
2019-07-18T11:00,25.6,0,6.8,947.0,275.0,712.8,49,0.00
2019-07-18T12:00,26.4,7,8.6,994.0,76.0,961.0,47,0.00
2019-07-18T13:00,26.5,14,7.7,955.0,96.0,936.3,49,0.00
2019-07-18T14:00,26.2,13,11.2,847.0,120.0,873.9,51,0.00
2019-07-18T15:00,25.8,22,10.3,698.0,81.0,875.8,53,0.00
2019-07-18T16:00,23.7,25,7.2,505.0,79.0,783.3,57,0.00
2019-07-18T17:00,22.6,26,4.8,303.0,56.0,684.3,60,0.00
2019-07-18T18:00,20.1,23,8.4,95.0,41.0,320.3,72,0.00
2019-07-18T19:00,18.0,31,7.7,0.0,0.0,0.0,78,0.00
2019-07-18T20:00,17.1,25,3.8,0.0,0.0,0.0,79,0.00
2019-07-18T21:00,16.9,21,3.6,0.0,0.0,0.0,80,0.00
2019-07-18T22:00,16.8,18,4.0,0.0,0.0,0.0,79,0.00
2019-07-18T23:00,16.4,13,4.0,0.0,0.0,0.0,82,0.00
2019-07-19T00:00,15.7,20,4.2,0.0,0.0,0.0,84,0.00
2019-07-19T01:00,15.4,30,6.2,0.0,0.0,0.0,85,0.00
2019-07-19T02:00,15.3,29,5.9,0.0,0.0,0.0,85,0.00
2019-07-19T03:00,14.9,30,6.2,0.0,0.0,0.0,87,0.00
2019-07-19T04:00,14.6,24,10.6,0.0,0.0,0.0,88,0.00
2019-07-19T05:00,15.3,2,8.3,48.0,21.0,224.8,87,0.00
2019-07-19T06:00,17.0,33,7.4,214.0,57.0,593.0,81,0.00
2019-07-19T07:00,18.6,30,4.3,414.0,81.0,733.2,75,0.00
2019-07-19T08:00,20.1,16,4.7,635.0,96.0,859.2,71,0.00
2019-07-19T09:00,22.2,12,2.6,663.0,263.0,517.8,63,0.00
2019-07-19T10:00,24.3,11,3.4,844.0,242.0,684.2,55,0.00
2019-07-19T11:00,25.3,6,9.2,937.0,191.0,792.1,50,0.00
2019-07-19T12:00,26.8,8,14.7,933.0,265.0,699.9,50,0.00
2019-07-19T13:00,27.1,7,13.7,891.0,257.0,691.7,47,0.00
2019-07-19T14:00,26.9,10,11.2,829.0,99.0,878.5,46,0.00
2019-07-19T15:00,26.2,3,9.7,715.0,120.0,845.8,47,0.00
2019-07-19T16:00,25.2,8,12.8,492.0,73.0,772.1,48,0.00
2019-07-19T17:00,24.3,9,5.5,305.0,52.0,703.7,49,0.00
2019-07-19T18:00,21.8,5,4.4,93.0,40.0,315.8,57,0.00
2019-07-19T19:00,19.4,15,6.2,0.0,0.0,0.0,69,0.00
2019-07-19T20:00,18.3,26,5.5,0.0,0.0,0.0,72,0.00
2019-07-19T21:00,17.6,16,3.2,0.0,0.0,0.0,74,0.00
2019-07-19T22:00,17.4,13,3.1,0.0,0.0,0.0,75,0.00
2019-07-19T23:00,16.7,14,2.9,0.0,0.0,0.0,78,0.00
2019-07-20T00:00,16.2,16,3.0,0.0,0.0,0.0,81,0.00
2019-07-20T01:00,15.5,26,4.7,0.0,0.0,0.0,83,0.00
2019-07-20T02:00,15.3,36,5.5,0.0,0.0,0.0,83,0.00
2019-07-20T03:00,15.0,42,3.9,0.0,0.0,0.0,83,0.00
2019-07-20T04:00,14.7,52,5.6,0.0,0.0,0.0,84,0.00
2019-07-20T05:00,15.6,20,4.1,47.0,19.0,235.1,83,0.00
2019-07-20T06:00,16.4,84,4.3,200.0,78.0,464.2,79,0.00
2019-07-20T07:00,17.3,77,4.4,276.0,237.0,86.2,78,0.00
2019-07-20T08:00,18.1,36,4.6,449.0,307.0,226.9,76,0.00
2019-07-20T09:00,19.4,11,7.4,701.0,289.0,534.2,70,0.00
2019-07-20T10:00,21.3,8,12.4,842.0,293.0,624.8,68,0.00
2019-07-20T11:00,23.1,1,13.5,926.0,188.0,784.4,62,0.00
2019-07-20T12:00,24.3,9,14.9,938.0,226.0,746.8,60,0.00
2019-07-20T13:00,24.5,10,10.5,931.0,128.0,877.0,56,0.00
2019-07-20T14:00,24.9,14,12.2,831.0,163.0,804.8,58,0.00
2019-07-20T15:00,24.1,17,13.8,668.0,141.0,750.4,62,0.00
2019-07-20T16:00,23.4,18,6.9,502.0,90.0,761.1,56,0.00
2019-07-20T17:00,20.4,16,13.6,300.0,61.0,667.6,73,0.00
2019-07-20T18:00,18.4,16,11.7,93.0,39.0,323.3,77,0.00
2019-07-20T19:00,17.2,19,10.4,0.0,0.0,0.0,78,0.00
2019-07-20T20:00,16.3,17,9.1,0.0,0.0,0.0,81,0.00
2019-07-20T21:00,15.9,18,7.5,0.0,0.0,0.0,82,0.00
2019-07-20T22:00,15.6,19,7.1,0.0,0.0,0.0,84,0.00
2019-07-20T23:00,15.3,17,4.1,0.0,0.0,0.0,86,0.00
2019-07-21T00:00,15.2,30,5.2,0.0,0.0,0.0,87,0.00
2019-07-21T01:00,15.4,39,5.8,0.0,0.0,0.0,87,0.00
2019-07-21T02:00,15.6,41,3.6,0.0,0.0,0.0,85,0.00
2019-07-21T03:00,15.4,37,6.0,0.0,0.0,0.0,85,0.00
2019-07-21T04:00,14.9,45,8.3,0.0,0.0,0.0,87,0.00
2019-07-21T05:00,15.0,6,8.1,39.0,30.0,76.2,89,0.00
2019-07-21T06:00,16.1,60,7.2,169.0,101.0,260.7,84,0.00
2019-07-21T07:00,16.4,37,6.8,293.0,199.0,208.6,88,0.00
2019-07-21T08:00,17.6,18,7.2,498.0,284.0,342.7,87,0.00
2019-07-21T09:00,19.7,16,10.2,751.0,273.0,620.8,77,0.00
2019-07-21T10:00,22.0,14,11.7,899.0,111.0,897.9,70,0.00
2019-07-21T11:00,24.2,12,13.7,965.0,156.0,860.8,65,0.00
2019-07-21T12:00,24.9,1,14.8,984.0,76.0,953.3,64,0.00
2019-07-21T13:00,24.6,1,15.8,931.0,113.0,894.3,64,0.00
2019-07-21T14:00,24.1,1,15.5,822.0,230.0,714.2,67,0.00
2019-07-21T15:00,24.3,14,12.3,676.0,147.0,754.5,64,0.00
2019-07-21T16:00,24.4,13,12.1,497.0,65.0,800.1,61,0.00
2019-07-21T17:00,23.6,10,8.9,293.0,57.0,662.2,70,0.00
2019-07-21T18:00,21.6,5,9.7,86.0,41.0,270.8,71,0.00
2019-07-21T19:00,19.6,18,7.3,0.0,0.0,0.0,75,0.00
2019-07-21T20:00,18.3,21,8.2,0.0,0.0,0.0,81,0.00
2019-07-21T21:00,17.4,22,8.0,0.0,0.0,0.0,84,0.00
2019-07-21T22:00,16.9,13,6.3,0.0,0.0,0.0,85,0.00
