P_phys_pu,I_F
0.4182169638175661,0.040572941888584395
0.35531271644222984,0.05221078397497705
0.28919053300165576,0.06963711051552902
0.21893546275356654,0.09295171265679734
0.1462753544172062,0.16223966562902492
0.07602505059235519,0.40402710073533427
0.020265439757800797,1.4451687169722882
0.028992069686789194,0.606448306659458
0.06863702768850767,0.1922771032698497
0.17652482892236293,0.08583292580599843
0.23667639529748577,0.020875893256028143
0.2972807882576044,0.17584767359234083
0.3561867566456027,0.14157674520505636
0.4123061867904445,0.03735265501714319
0.46514478743106097,0.04036285171923802
0.5143944213361838,0.031614451117075164
0.5596179332270416,0.031512038654356464
0.6374017385682216,0.03755466079133106
0.6703713969000805,0.03347060346650966
0.7247117861248149,0.1264129339745443
0.7459713146115575,0.06883459391245655
0.7632432465918341,0.11474578892764381
0.7764653601013161,0.03569713481391762
0.7864071802111886,0.04376540218465558
0.7942125463522013,0.046407600489444374
0.789262691785235,0.02381780603999698
0.7811388420078281,0.022201265402360424
0.7535169735786184,0.025525539062743973
0.7334606658808571,0.03062538120194628
0.6125422546221572,0.07613727101985415
0.5710294575312331,0.17327643814475577
0.5247364791760601,0.026430125515023977
0.4738359148469693,0.02973464836138562
0.41787704841792256,0.05056842342332872
0.35551904915593263,0.02718997871801482
0.29015067120070465,0.1355015616075992
0.14841754196886525,0.05563313792087583
0.07848611311964573,0.1493813780747262
0.022174197043793614,0.4587246840665635
0.07059453601451857,0.10398116229262593
0.12125155133784252,0.07320885367479675
0.17849311418036665,0.07390681964835004
0.23850130312471984,0.14683711276223213
0.29858145860583324,0.09166512000818408
0.35716012016725596,0.059801094975104656
0.41302431287555275,0.02835270919139009
0.5589706550826392,0.027471301285891838
0.5996122242283181,0.05488692494879458
0.6361082265503838,0.05455554426353276
0.6691592363807418,0.12038202735922796
0.6980940854645056,0.21199691379137142
0.7230820785120712,0.17031136210954578
0.744548923853886,0.06490931439746246
0.7626211443157348,0.0723288108479948
0.7762353644281578,0.15808076329064266
0.7867998635195732,0.06946720666646188
0.7931333405653788,0.052259039066104206
0.795987777673517,0.06923549203666099
0.7815286141020643,0.17638510476905295
0.7699808998691774,0.07532946720102682
0.7352585990930025,0.08129724550283109
0.7113037365250306,0.07198006791386606
0.6836662954557763,0.1571328930340328
0.6142451572954895,0.14914261866633002
0.5727573986326309,0.1287030022312018
0.5265101740988013,0.031192186840010284
0.47528577378013914,0.022020611069116104
0.357003650853699,0.023844742718912543
0.22215383851367324,0.04557837982591623
0.15041286166199133,0.032978824030737895
0.03260933114879723,0.18149028255891667
0.07291541590145165,0.11806487308359055
0.12381655010646113,0.023693086613419467
0.5711861203635608,0.022638285195250206
0.6139173109591233,0.03714591218332172
0.7695669216229273,0.05248686117625845
0.7886477178039332,0.027177100295898725
0.8246294496305199,0.0341481800476829
0.8109565466397883,0.0451405715713938
0.7805269621024175,0.021047476946360968
0.5868132487299134,0.025649918390181114
0.48502415689352024,0.0334970356065278
0.3629821845908527,0.03652797953590078
0.18294946883260263,0.041995424625907364
0.41978791729408743,0.022398106483972068
0.7171497455557739,0.021085999106042568
0.8194384261277742,0.02867156755395604
0.7763690012988892,0.028662917798390395
0.7304997122354079,0.022619707114793657
0.5375394889731145,0.04288819018021907
0.48494604064764013,0.049104678515955874
0.427428219302687,0.04130831589912346
0.03618638533945987,0.1581818771095147
0.07681735889251985,0.1567496500195557
0.12750534261751065,0.08594545133800645
0.18430434292129314,0.05583873209322978
0.24393432614619534,0.07870941844674686
0.3039400386398303,0.18701697124018427
0.3626720011430451,0.1825011898554984
0.41905377561845963,0.05089872614378434
0.4723142603337295,0.11158202582699576
0.5221061895699175,0.04747768841395593
0.5679261701269944,0.10462571936605533
0.6100467877305434,0.03978892567657993
0.6482161754296398,0.07397789545802223
0.6823892033889757,0.0599347115132443
0.7125511417291118,0.095866635274544
0.7390935807524484,0.10960999952279246
0.761598302908671,0.03171634447449972
0.7800924346512638,0.040514646437798243
0.7949927564671025,0.03251882199125862
0.8060843995230935,0.043191704672067635
0.8159420440874493,0.029512661174512542
0.8100558884133091,0.030302880780954614
0.8007078296323243,0.030509641251773165
0.7875986592293212,0.04299334315286463
0.7240441897506485,0.03852778853158052
0.6946023867861855,0.04889494078536405
0.22855634581482917,0.02703653882915507
0.15743462524223886,0.04475690598067156
0.0881746762533325,0.13536624658701177
0.13199843469400582,0.06876775929775335
0.18931534101522057,0.042307235686568925
0.2490953746930261,0.02560737194803315
0.30896311651038183,0.03439681296755392
0.3672987069139585,0.037417746916705096
0.42298257409200773,0.033616318913485425
0.5236117655938883,0.04425378369073437
0.5681751612907044,0.03495450514396074
0.6086796038675105,0.02787937496048108
0.7068862655051481,0.022166726104123412
0.7319356492371686,0.05477148598848769
0.7533424653729288,0.1231978824232056
0.7705325410718976,0.054022946912147755
0.7846376892632935,0.21461029635392684
0.7946649663610238,0.04547350730566015
0.8039877658320402,0.15415158214529365
0.8030570044601789,0.15273690590457709
0.7988069332182747,0.07024526006714843
0.790537574606894,0.15877378064860634
0.7782269053451563,0.07861635128747241
0.7624213288259034,0.11213631542104892
0.7422541149605467,0.10060202918298214
0.7179414754881264,0.08769457695321699
0.6894824735828574,0.17905620478525763
0.656878191689629,0.04584189054441896
0.6199048490836088,0.06435770232769639
0.578639968001576,0.08346207809402978
0.5327708273412659,0.07322110071798042
0.48222237232389953,0.1194810074609078
0.42655403941616,0.07090259919145839
0.36473547624680924,0.11975954958728184
0.30004222725778035,0.1942948662512557
0.23141229040772746,0.08341474315573896
0.16055042897249022,0.03706097442459708
0.0911902976514383,0.5100730939628075
0.03236036531387877,0.3435374410354222
0.012182644598860178,0.29312103663784495
0.041410474604770105,0.262717891152773
0.0836243889926566,0.09154723216790778
0.13549503003241753,0.06421086081805807
0.19307650273705676,0.02716201681895399
0.2530453141428589,0.02473256357975768
0.3129647893395922,0.034689684667071036
0.37134198781263644,0.023919021315759407
0.5279177747371685,0.02218155341124414
0.6135713657922054,0.02264864724721716
0.7957641057751479,0.021878714105242277
0.7745365660392999,0.056890655135332105
0.7585523091214977,0.07783665966333501
0.7385812309104012,0.04567066428048913
0.7144592397880518,0.047997961093194035
0.6530912509127637,0.025204485026371605
0.6155762166632414,0.05429145201068179
0.5743058047108593,0.05076415036224552
0.5283932008501503,0.02312559097435926
0.4229959881886723,0.023536641226843676
0.2984057091753969,0.029557945456035302
0.23083382403869035,0.03995334148456872
0.16108199622949593,0.03138453284098034
0.03403444634753416,0.05663376146392874
0.1931533668543691,0.0266867402763038
0.31215860903766723,0.032068732661734455
0.4257145256795291,0.02380591015305188
0.5268713878365939,0.0386374878638123
0.5716446320087533,0.02465893724063749
0.6126896696977557,0.10682950871212622
0.6497089726130061,0.05510785500592187
0.6828032642942117,0.10795910703875682
0.7124722358502107,0.025530505464433896
0.7375396071792001,0.023414277854014464
0.7756944357450091,0.03264795015403582
0.7983682305389299,0.07853287250059766
0.8043589287999877,0.02139856299597598
0.8062075318440943,0.04992905345098637
0.7984763423441306,0.07461776142167759
0.7891948441804469,0.0768184534727434
0.7765674257532701,0.03946404652613167
0.7598895352174272,0.06381016755403796
0.7392984998587098,0.0741311796181288
0.7147966170328406,0.029951296450741204
0.5754256086550901,0.12240073420267698
0.4791334785204203,0.04447491419229982
0.424321420859193,0.06103015343776203
0.3634117314980065,0.030991555539606683
0.29959640645471053,0.05413216061377181
0.2321942366825539,0.10716510129994304
0.16272583129937604,0.041085618346352305
0.08772964210094143,0.09241314263073151
0.13944393179603512,0.08884482374830474
0.19658236550465888,0.02818122086994925
0.25593148003806354,0.04107395661167238
0.3152205033545071,0.07227544099465419
0.3731107507022949,0.07899047157543951
0.4282327826365677,0.09419136166763659
0.4802855005099027,0.050283575249872356
0.5286189542273428,0.12050992183468272
0.5733019739805235,0.2665411223316763
0.6140685939744556,0.11244585165857138
0.6510486965227692,0.12014108145237606
0.6845456220007633,0.05957001526641958
0.714492682303546,0.022082779306291055
0.7629365733466222,0.08188122527390208
0.7818556109031678,0.024040840731101742
0.7970928984874712,0.027377037339385492
0.8086414486476493,0.06041738795168666
0.8163291815397911,0.14910095774648457
0.8191988036081742,0.10929601214748652
0.815240131114036,0.05284289854474403
0.8069636443216411,0.16585359898129676
0.794616264308245,0.04513036011108317
0.7782338115093406,0.02954629118813735
0.757598888027495,0.057877441371180005
0.7324182155291,0.2190574032911514
0.7036266558407452,0.14620838941729986
0.6700273407301003,0.05329119286678042
0.6320310944468736,0.040616351688984746
0.5897340932539098,0.038888007399833315
0.5428120009397654,0.04448027588469524
0.4346156450240545,0.03713462885153504
0.3072368005155997,0.08086965587329684
0.2385277668916685,0.03325356652107323
0.16787660742918983,0.03474369854795212
0.09863537473455435,0.08892626090498873
0.03865054926757366,0.18749012835929887
0.01709499252404545,0.34363007160708975
0.04814170739030122,0.0265422801831066
0.09153633579215718,0.10613121433035841
0.20172002425150884,0.026983968661769782
0.26163688602529667,0.03122751934708407
0.3214336020153679,0.021845891627857682
0.37950327965592945,0.025160365941194314
0.4348782910786465,0.03744210605564198
0.4870179662188333,0.021230051034221566
0.5354846547302665,0.04833821029210899
0.5799139330959925,0.03298959458410679
0.6203361923260844,0.037137589032199284
0.7170606460659132,0.06440982667037023
0.7614176908173083,0.03724733151923814
0.7772063954870312,0.06166620090013998
0.7896780162885716,0.039060924918855884
0.7983742388318873,0.07374810625850552
0.8059493704007106,0.04479730564395668
0.8047598708742025,0.11349004457325358
0.7999523217563708,0.07779493316495575
0.7924666489073207,0.026418784586374686
0.7822727188062508,0.05416857913478571
0.7679358475999514,0.022809165639614434
0.7498506925828231,0.0837299054514912
0.7265693223810155,0.044782879428264845
0.5864245445813053,0.036997345343343875
0.5405028139013803,0.0321164168548291
0.48981763959376656,0.0263432332041175
0.4343010416380473,0.03845554328493876
0.3727770052446931,0.029393890844035327
0.30805135764569697,0.02679020663946406
0.1697492028663863,0.07125968097022274
0.10084730967549006,0.08157754810006013
0.040703778219600584,0.15637669303530194
0.14683733425317166,0.1090420656116927
0.20469550250574595,0.051377845586774294
0.26469542719738914,0.03580169775277705
0.3247459069207268,0.030269708563594733
0.8029083188166274,0.02308685475562381
0.816881060543488,0.022553552022321368
0.8333689734597386,0.0742962950562119
0.8361196608257239,0.025633198136553643
0.8192358937242809,0.043891215633042525
0.8055390475272299,0.08556964126224341
0.7878556238422137,0.0926303963557884
0.7656263329219171,0.057934784134183175
0.7393221234281157,0.02895707868094476
0.4349696151013519,0.0327696535244344
0.30824900097998575,0.04063257204059622
0.24036226661210372,0.0417670022437628
0.17060196559998617,0.0337112108563145
0.05238998509466152,0.073119924965585
0.09633606406723602,0.1152324526508112
0.14907563914289967,0.03531298155720033
0.2069226783194456,0.04145850921119706
0.2669488505322177,0.024949096874849953
0.38571205658679536,0.03243337394259917
0.4418491335072502,0.043520075201322256
0.5446211771978411,0.030231250121275196
0.590310986546379,0.034577018932382096
0.7045559244650841,0.02187855372327356
0.7605413608711397,0.04533127493980315
0.7827292496925126,0.04240531006891805
0.8006965347485913,0.1305599746179652
0.8153484112272552,0.17708969012935225
0.8256504804751487,0.09727068431011397
0.8342452635700299,0.1675331122262291
0.83309304829074,0.08277137028993857
0.8279780156965811,0.10199413362568403
0.8188606100538844,0.13334177403085293
0.805774767660425,0.08919302644058408
0.7888634764447006,0.10316484491430895
0.7678551224648925,0.08960639131658969
0.7425944286956205,0.17951163785141283
0.7126846854908178,0.04440306152664601
0.6786518559831891,0.028390048326706926
0.640218295532772,0.046151627453062886
0.5494754015962519,0.020040724697290825
0.4970706027538558,0.02354833471753302
0.10029742151291665,0.09724088062557656
0.1536186552947461,0.11699445717204059
0.21193314322149065,0.032084543457411234
0.2721574914687182,0.16254270247738276
0.33223557378496155,0.12763034503214435
0.390521250294501,0.20173806407599604
0.44614829311408155,0.024445099497245444
0.49879876983321425,0.05395540740381023
0.5476797864179029,0.022993386642081885
0.592933262236013,0.04681453557576684
0.6340288811215461,0.06732271758939
0.7051283438556373,0.07713693219255194
0.7346820928276618,0.03601162348575719
0.7602212185988253,0.03856903629685395
0.8001653760491938,0.020585668292007142
0.825108271767565,0.02874897203200903
0.8345209904928844,0.021082223347003885
0.82862110074801,0.02680959554850112
0.8067009058019612,0.02571669792512287
0.7680907161869408,0.037972781494584544
0.7428826143791465,0.028352058377935058
0.7134422359039125,0.03049927442233162
0.6794798104653497,0.03632223208641271
0.641140473808328,0.040385041085506765
0.5512132098268553,0.02141158265786629
0.4992670607690559,0.036574608345908685
0.44289712415044186,0.021148868798185887
0.2477119135987137,0.09736551142855601
0.1775232549040588,0.0332760428784572
0.1085502904707154,0.06830149869802508
0.047351232679023615,0.13272793602842328
0.024715926233281803,0.2875155627113572
0.10400747093876188,0.18573331238618587
0.15797666021385942,0.12771564989365733
0.21678331523205624,0.1033132929818772
0.27752126251952164,0.07974696568141272
0.33814456936881915,0.16009002053642848
0.3971434856615878,0.1220236224030968
0.45357480793613497,0.19083582691326864
0.5068504681766719,0.1581441306109147
0.556432261381537,0.033168002585227396
0.602375552900212,0.062284986983819596
0.644108545954049,0.21643744379192467
0.6819763546298855,0.4598910710567456
0.7161864225107698,0.13140848277207598
0.7461900176933539,0.047745770083320656
0.7722251513270953,0.118868081526099
0.7944339355445145,0.19280800417738475
0.8125847419948401,0.19012549548853644
0.8264820531281423,0.19242923000091441
0.8367809210554926,0.06013203113759748
0.8431335621890456,0.10115657772872039
0.8455380343090175,0.026920415050912652
0.8378986921122396,0.08185317648280822
0.8283805159148414,0.17436393135198716
0.8152691444986927,0.11449372406468254
0.7981117973384818,0.10201649310404119
0.7766421795342661,0.0480274143975115
0.7508828237801927,0.07598175892316678
0.7210806177771193,0.06949901614420763
0.6866490449913403,0.02495529594470359
0.6479456756638063,0.056390523473581276
0.5561726017210651,0.04702738070737767
0.5036478080739881,0.024288756529074085
0.4466460881775223,0.04943720368787443
0.3840483579684693,0.052846515991864296
0.3186703876919798,0.10171047953429961
0.2501641908614609,0.04267167832973947
0.17991925302681785,0.2011956457678807
0.11087351399399158,0.10078558143016245
0.04943747984579097,1.018879318752825
0.02670678190919082,0.05013045808435996
0.061128670601556814,0.2747065776461087
0.10714932199136429,0.02883365666329308
0.16149973093914619,0.055254302899473244
0.22063653906037928,0.04050228018312997
0.2816502270576936,0.21038638169562227
0.34248580664678396,0.05092452626807016
0.40180806803467495,0.1610252996981345
0.45850181507995685,0.04674485264977449
0.5119643854025318,0.025774691607630868
0.68860591905628,0.02937904135379904
0.8176002816189031,0.05034779728138681
0.8313924988237782,0.04863886196421326
0.8411272563774455,0.1561619761398387
0.8465178736485331,0.1400824120408901
0.8483940239374054,0.1259134981595868
0.8460063337959661,0.025677502440821922
0.8400363688518147,0.09942422692898223
0.829641807640347,0.22652970841551234
0.8156205948662228,0.03999692377022332
0.7972851700957656,0.058413676771808316
0.7748976609744563,0.028568456073071274
0.748420393650358,0.024899686478682685
0.6832772208579926,0.02802549364894029
0.6440990442096801,0.032368545578639975
0.6007401052784245,0.03355496956678728
0.5010833440507785,0.04275928099457151
0.44454915776044457,0.02714886565522312
0.3183043189520274,0.0844901415139974
0.2506639698682429,0.18766026555746465
0.18119161642022363,0.1368285178841687
0.11269971195510085,0.5716672782950324
0.05137333910199219,0.3190733138462277
0.00887626352750444,0.8186339357766429
0.3991583518099519,0.04485029141731685
0.45440159572069455,0.058917426823585785
0.5060981633730555,0.09289285165147199
0.5543170288155967,0.0685119575402385
0.6391786240219928,0.04732426957222802
0.7079796945909529,0.022136975802293707
0.7361824945029218,0.0692265507278538
0.7604064560326481,0.036674114184738316
0.7973111544012652,0.0303397158637074
0.81862662121372,0.07380243555314907
0.8236566796664513,0.059304153738648537
0.8248198511419184,0.1113938483262109
0.8220109232225961,0.05718886438475397
0.8160187126359543,0.0855023680688208
0.8060628214146228,0.020309380928023018
0.7922428598676945,0.1408060869198832
0.7743428581181733,0.20985688768739397
0.7526472161219532,0.13976021565407207
0.7273889270393685,0.2073220908559516
0.6985013273088142,0.22027746112112856
0.6651085397936521,0.1061231048507453
0.5867143750455125,0.04319966886040901
0.5416893332825039,0.02596440745128997
0.4918010869976018,0.047989844799436965
0.43758789491451533,0.023744113043047427
0.3777818780862273,0.09783486258033516
0.3152332465138136,0.08842670425454169
0.2491886534516761,0.040182330922855246
0.18099574003130714,0.022293514981180408
0.11359997560542168,0.20702433316853633
0.05284787866288268,0.14737282095190088
0.2244678987650688,0.023919164600933907
0.2839822674354454,0.046350721714784666
0.3428604054320375,0.04906090284448686
0.3997979461777458,0.04916110778330476
0.4539040172515393,0.046200818154577834
0.5044322476012091,0.046848420701773766
0.5511360846121645,0.03827008801196568
0.5938984498839726,0.03182752591683092
0.6329151085250831,0.026531742456636993
0.6676718408577307,0.02512837897275735
0.6987048241620012,0.02052806138072331
0.4355345476468861,0.02431013783552099
0.37625196113054554,0.029650611646540197
0.3143864059034039,0.043621951321745296
0.249066122708888,0.06312736420965881
0.18161436154932406,0.08346915819657165
0.11487134553147962,0.14702882769380082
0.05447833418161975,0.3315843246813313
0.011153642147187358,1.7683514384155854
0.22732200084192275,0.03522576573541502
0.28740213481569676,0.04328325089031937
0.347079397964981,0.04723163922948321
0.40503596111868717,0.04945477255951233
0.46051123051969184,0.049265809173757176
0.5128238385158885,0.04553480930268324
0.5616140472372272,0.025855291318503504
0.6067397927148019,0.028870634642833442
0.6482580185704523,0.07938854257912804
0.6856920893713979,0.16863343909271597
0.71978410686987,0.03502613299274686
0.7499172579099164,0.07091772780592612
0.7984558195480966,0.06808118178424481
0.8173004782163846,0.03607480050435232
0.8319297024055154,0.025461739193090426
0.8428287078550852,0.13062072991870366
0.8496091009201436,0.07615426046016278
0.8527349585283363,0.1108943051121998
0.8515873883029896,0.14674097598177974
0.8467125632437017,0.02670069990551473
0.5597418244852732,0.0284688529195547
0.5070380036126745,0.023179677705743924
0.4500425721359204,0.06087272029109027
0.38766995327258125,0.04608018488954958
0.32301695135665953,0.04287197627693651
0.2554136328571802,0.0590972510064442
0.18624704820928079,0.09699361169485737
0.11828025248672344,0.17626242896014302
0.05694829512766315,0.3384056306802724
0.01254127163814354,1.7874750198842273
0.23195923044313618,0.03619566561370253
0.2921135690518713,0.04623717267020581
0.35153398586754275,0.05088407554775706
0.40917544696415004,0.0558115385433592
0.4640856914080481,0.046535277535100665
0.5154662766563222,0.04257664629952934
0.5634473127116327,0.03611567944130011
0.6073365041404323,0.030578151345953125
0.6471658528077502,0.0279338365853016
0.6830949113225414,0.024317640836765103
0.715034038887329,0.021662822862846733
0.4970322488326678,0.021509342038925756
0.4420944580729941,0.02790132050698472
0.3820097934989665,0.02997411791411421
0.31949997601570695,0.040387276239743114
0.25371940852731634,0.054040184721787884
0.18610807973784102,0.08751920250098885
0.11931561107126071,0.1521443490678224
0.0585729398236445,0.32259960878833543
0.013812982446263007,1.546151296725076
0.23450609801722475,0.03786465061335625
0.29386674680909114,0.046007822218730544
0.35221012737922347,0.049752023291102454
0.4084012126056282,0.05019656657078116
0.4615876042662051,0.04991677467770466
0.5113029203959313,0.04014655055616365
0.5574796799516004,0.03538430478946912
0.5995712773377456,0.03133031554209758
0.637632332089782,0.027717603067717873
0.6718287868145285,0.024135208590657074
0.7023945520908794,0.021133108763657215
0.6251647397158503,0.028885167670174114
0.49043412308734774,0.023197721299184074
0.4369810134777322,0.026201018945611367
0.3781023417707998,0.0363110919635005
0.31698201815559734,0.046028508561926425
0.2524787791208802,0.06171888139739325
0.18601259156182837,0.0907279045982075
0.12009652858773616,0.14252861160679078
0.059913069097466826,0.3018374354110454
0.01497057669906621,1.342918442665313
0.23553311138361008,0.03665017636211929
0.2941025095968647,0.03445119858270681
0.35163201749216416,0.04911583662265104
0.4069402571406935,0.04684206080936777
0.4591123037808218,0.05044531884376202
0.5079415860242806,0.04519833864880561
0.552816338659616,0.03438277886837966
0.5941107974394575,0.029397359795016415
0.6312179031976791,0.02690705572451423
0.6645460142961587,0.023203096275933487
0.6942708850109849,0.020766758881215378
0.4329587162662281,0.02278772764262091
0.37558500599710465,0.02531895920588487
0.31527005580577994,0.04316185159056829
0.25179520338668243,0.06443217644820311
0.18619537275418868,0.07649048697738797
0.1211355846494524,0.1432876749577666
0.06145007740793761,0.2847644008172086
0.016244503457922638,1.2406726708451632
0.23706617019689138,0.0407841778219295
0.29502394064226867,0.04478261198296642
0.3517408792057683,0.048349589938153026
0.40605805219763236,0.04797886065112589
0.45743702074281384,0.047471840773876506
0.5052212100336007,0.045039476267875155
0.5495252394977409,0.03448613117015724
0.5903855317232954,0.030933619244596706
0.6267755678837663,0.027590994418963538
0.6598100544982438,0.02383102590077414
0.6893706211788312,0.020371503005432067
0.4319857678059136,0.021531047367563554
0.3749741947693316,0.03358786431467098
0.3152685150231976,0.03739112908826735
0.25215594334204233,0.0520015675424718
0.18715865047557045,0.08521984263616142
0.12255135016128645,0.11949066525608862
0.06310367575032325,0.28644802501760214
0.017566216676647144,1.1757727051600442
0.18203489650738175,0.06123495366744889
0.2391454632081496,0.040677824685812165
0.29696879017068506,0.04167100274069333
0.3537288987492502,0.025271873498520052
0.4081378870861881,0.07948753830924074
0.459510219154812,0.05406401510656677
0.507402403196504,0.04211529010441675
0.5513269878845787,0.03233430484146954
0.659245182528545,0.09543859972555994
0.6875054651895649,0.0405991706958364
0.7636925182353712,0.035064509998093914
0.7846872716271662,0.059206096507577764
0.7560176314807642,0.0407034672341342
0.7404968664851531,0.07952279464554646
0.7210548389409098,0.15985149104640023
0.6980550587848964,0.02525838960119469
0.6717341407407221,0.1316709749722723
0.6411069030025389,0.09955352828638166
0.6064439226976045,0.07308061882597981
0.5680400962682205,0.22909549911241442
0.5253848363701453,0.040527246765448444
0.4782998989099586,0.25382791547862843
0.4271576735354688,0.05230217073878267
0.37119017270458976,0.056649737233865745
0.3126259948869202,0.035901749685596465
0.2506769405716252,0.060836163817666836
0.18673455850242487,0.08370351110851014
0.12309891520252376,0.1295966626659014
0.06429438606894587,0.3715678493241183
0.018752300467595913,1.2994391458494767
0.2408581110486105,0.042650437983999305
0.29824174006004484,0.044099312446185625
0.35424575199678837,0.04636947982793159
0.40802505757044155,0.04572274945031634
0.4586126612265729,0.04608049698306964
0.5057590058677806,0.04236539211904903
0.5494717787141662,0.03249510659912892
0.5897426111714972,0.029422890901230386
0.6259450989578251,0.02578332470010519
0.658766636493034,0.02353051787625401
0.6878539687878121,0.021107844030596193
0.48371333468382466,0.021089637475261835
0.3750956689891305,0.03258559391645736
0.3157659669404826,0.04678724234762337
0.2533829874138875,0.056976437647752814
0.18910641474782205,0.08521224411919481
0.12529151037354733,0.1308660585276962
0.06639621705721754,0.24615556905252484
0.020279984083779515,0.9993940627526018
0.18874244707770937,0.043586382294287525
0.24617626980427895,0.037441368689776634
0.30421931086833554,0.07680195202571063
0.3611884535477,0.05572145011391169
0.41595213780583645,0.052736026866767385
0.46777248868183924,0.03836584883584955
0.5160529218727133,0.08366209567920681
0.5603428588062515,0.03892983221382899
0.6007433766255063,0.080261783411702
0.6371993558022614,0.07814765878093982
0.6698922453419792,0.07699082059544181
0.699172175077958,0.033466984475150695
0.7245796794517,0.07566230843768326
0.7462352208606685,0.06309472516917561
0.7645328456914667,0.06463529153858637
0.7794728494595033,0.06109032426793886
0.7908295243259096,0.02236561754082155
0.798636345921739,0.055915910200833786
0.8031435147139582,0.12702208507548518
0.803627536755904,0.036356125935777965
0.7941681827411672,0.059106896776541636
0.7842078526109143,0.0881588309504049
0.7711553634724642,0.05501925574970871
0.7540046412647542,0.08702169777085954
0.733640212790867,0.026761780564230637
0.6827776863269595,0.06361847956176175
0.6515402633600681,0.11132403262513255
0.6165809405738317,0.08110985735471743
0.5776991215413452,0.10777096029720432
0.5350674208120226,0.04272516422087218
0.43629588695871624,0.06258656091651299
0.3203388750375541,0.05590564235473505
0.25770454578787866,0.05046054611952397
0.19305005230755062,0.0840714423399134
0.12871153859452478,0.04158558316118418
0.06904958074538103,0.26691126161798684
0.022024127516675197,0.14048567114432003
0.19308843772780354,0.09057435632913473
0.2513824081353148,0.03484668321897042
0.31034891199531756,0.03663311878035499
0.36853922419240426,0.0494471532518173
0.4780901384640238,0.029134503095904842
0.5282207223899439,0.04120094196061346
0.5748042373912542,0.030900670593819582
0.6177224651061184,0.060219500146692424
0.6568369866166731,0.09712566461354018
0.692040468990619,0.06246671341714217
0.7236928830343984,0.13300617978904486
0.7513137967866849,0.02234795712534951
0.7751085141239704,0.08128935752140433
0.7950226680937558,0.19040370563403217
0.811071759330097,0.028776163393872865
0.8233560796625329,0.25526517271023247
0.8321652844508637,0.09626264847543928
0.8368223504793736,0.07845869331787846
0.8379121576815748,0.09869232543707541
0.8355789664506809,0.19774984936419063
0.8290537080316605,0.17021293150086889
0.8191962621152344,0.020224944927035925
0.805285427235857,0.11816648438196407
0.7878256116717949,0.07290873515592297
0.7407983898271948,0.020298017554327804
0.6410126367795703,0.025917355366018545
0.5534571771537825,0.022398678504646257
0.44928155948407716,0.024735371237233152
0.3903118843966611,0.023002287542157378
0.3286540210597574,0.0492175837223538
0.26412314364689493,0.05111676795439113
0.19793791849500753,0.11403590631876571
0.1325083598940219,0.05749298185405062
0.07203243554460423,0.26722309330712235
0.023925427200626456,0.7292138489667596
0.2540487430504195,0.046776171106046975
0.3122194251465277,0.04398217507498147
0.36913912994057496,0.046777216093041675
0.4238834670667538,0.04642064029137365
0.4754567682313792,0.04786134355947992
0.5235281885872288,0.03908324365373429
0.5679109231265476,0.033273153559083744
0.6088075864894218,0.02762393532630698
0.645624861432081,0.02781944238779973
0.6787947896303386,0.024855062484328963
0.7086387814934589,0.020049800908404455
0.7345796484666349,0.020783425519382098
0.7757060633142503,0.30031078432222574
0.7918190921376659,0.17209189364640418
0.8036519703142965,0.053781937393353074
0.8127041235457515,0.03096843518846421
0.8195841366496959,0.08375580472442994
0.8177465784626289,0.10757142646881283
0.8127673778031281,0.04347384830856547
0.702729536386864,0.051895561376642044
0.6345519784710503,0.043015509329587025
0.5939864507421949,0.08989466658730089
0.5491322468615005,0.049343336112170594
0.5000021348127711,0.19524380807307998
0.44669933517715193,0.18948275605603807
0.3886555605322395,0.5384795662075046
0.3279706700409402,0.25469061655856
0.2642185000784161,0.4677146842626661
0.198773777095855,0.11388599276848463
0.13389085273304877,0.1719025761542894
0.07367953969939903,0.24591479043701037
0.02537489375025617,0.946726134679109
0.3167757990434906,0.03031011840467642
0.42974756525237895,0.021726538252285557
0.4823147200847382,0.02112044610191336
0.5314272426059184,0.06214038757276793
0.6573395821275216,0.036697992232180156
0.72259511754463,0.024183942092150305
0.7492631525499521,0.027779585452172063
0.7919995250072428,0.030050823880209982
0.8080249421466147,0.051444883768779905
0.8203551749809445,0.04664888440966689
0.8339846791193282,0.025607204029335088
0.8274904502429349,0.029599909089016094
0.7875429559864939,0.03609436630194575
0.7663183891732561,0.036600523233638584
0.39181568803929295,0.027268417812743976
0.2662703419937345,0.07017700156189291
0.1356425158702953,0.09939294152234883
0.07534961786359236,0.03069205506523006
0.02676742361620758,0.16958363749189465
0.3166653141454113,0.04396364097208696
0.3734743592683375,0.04603157250181693
0.4283364645055416,0.03741437468692492
0.48045965856023604,0.05741925326011924
0.5292792426873743,0.03590729948318454
0.5747042523534185,0.04859114338480111
0.6167641791352614,0.028874357015932446
0.654915643274754,0.028399549170351836
0.6895639373498502,0.02158464429879071
0.7205986055650583,0.05797503297764648
0.7718986865301396,0.10069861231257067
0.7923359562486716,0.3310694154418043
0.8087863726853858,0.15529140868964952
0.8314338085913257,0.06092176297396636
0.8369981438585342,0.22959206190142473
0.8387710109066024,0.08132310133229177
0.836725910815487,0.22736118875189953
0.8309398646011347,0.13516528081484094
0.8214722830867968,0.1508987950839079
0.8081667072350364,0.07933391972159035
0.6035963540122404,0.10870638882095625
