,x_cs,sigma_1m,sigma_5m
2019-06-02T01:00:00-0700,0.0,1.3957559476556836e-05,3.0712688718748393e-06
2019-06-02T02:00:00-0700,0.0,1.438767846541027e-05,2.9592947445702016e-06
2019-06-02T03:00:00-0700,0.0,1.2316180299330826e-05,1.745023724939936e-06
2019-06-02T04:00:00-0700,0.0,1.4311062980573724e-05,4.546773047967812e-06
2019-06-02T05:00:00-0700,0.0,1.3367681185515835e-05,2.044828432169068e-06
2019-06-02T06:00:00-0700,0.0,0.0005528976172636168,8.069755520627928e-05
2019-06-02T07:00:00-0700,0.3863820223586388,0.0004544372963332281,0.00010172410373614529
2019-06-02T08:00:00-0700,0.6840497279446923,0.0033173784948070674,0.0006688590064354664
2019-06-02T09:00:00-0700,0.5062552096980633,0.012799833554603781,0.002635987235112862
2019-06-02T10:00:00-0700,0.8992086733035436,0.007792085863236705,0.002704307749935725
2019-06-02T11:00:00-0700,0.8836135424539722,0.0006296043649672965,0.00018374293576532786
2019-06-02T12:00:00-0700,0.8901079744702026,0.0008111229871849464,0.00022094028234052637
2019-06-02T13:00:00-0700,0.8865321040677576,0.001011054297901461,0.0001707661854162045
2019-06-02T14:00:00-0700,0.8810508148322546,0.0007641090552417022,0.0002524316953913556
2019-06-02T15:00:00-0700,0.8815966873902717,0.0006414001679909322,0.00017076596716677448
2019-06-02T16:00:00-0700,0.8883019177676453,0.0004883449789520486,0.00014875303878689742
2019-06-02T17:00:00-0700,0.8760014360777426,0.0007393901992088445,0.0001377373532621804
2019-06-02T18:00:00-0700,0.8845307689306894,0.0012232494386358362,0.00018545104537123506
2019-06-02T19:00:00-0700,0.8350933304965794,0.001694630538791677,0.00020152868503704936
2019-06-02T20:00:00-0700,0.5216214221625525,8.279247138614762e-05,2.4903169565520423e-05
2019-06-02T21:00:00-0700,0.0,7.249219179525833e-06,2.129049582646115e-06
2019-06-02T22:00:00-0700,0.0,5.76735812490856e-06,7.190067228838537e-07
2019-06-02T23:00:00-0700,0.0,7.381994858152349e-06,1.3245755294410844e-06
2019-06-03T00:00:00-0700,0.0,7.434133025766377e-06,1.036623765117837e-06
2019-06-03T01:00:00-0700,0.0,5.559493855009712e-06,1.5969903425962397e-06
2019-06-03T02:00:00-0700,0.0,6.905664681932534e-06,1.4273468291186666e-06
2019-06-03T03:00:00-0700,0.0,6.63581661913581e-06,1.1421322059625001e-06
2019-06-03T04:00:00-0700,0.0,6.567498493472837e-06,1.5142022515370575e-06
2019-06-03T05:00:00-0700,0.0,8.245297836505252e-06,1.4326760354186092e-06
2019-06-03T06:00:00-0700,0.0,0.0004176416675089759,8.098597365451117e-05
2019-06-03T07:00:00-0700,0.19790127214145128,0.0004107093673757049,0.00011151048352847196
2019-06-03T08:00:00-0700,0.42565451553805317,0.00027129403852998627,8.454302469367238e-05
2019-06-03T09:00:00-0700,0.47240967424971436,0.0007689860823729437,0.00025789320747822105
2019-06-03T10:00:00-0700,0.6347898556322846,0.01223697722912844,0.0030094347945308856
2019-06-03T11:00:00-0700,0.8959696661326564,0.008049381888547102,0.0006746859085048016
2019-06-03T12:00:00-0700,0.8941290027385577,0.0005708966119057464,0.00016390601103465289
2019-06-03T13:00:00-0700,0.9025734344056638,0.001093730183482741,0.0002597526337751661
2019-06-03T14:00:00-0700,0.897227525196175,0.0006547557227636479,0.00025743700234009037
2019-06-03T15:00:00-0700,0.8886981177073747,0.0007254527274900831,0.00019857241088935528
2019-06-03T16:00:00-0700,0.881331289746786,0.0005823917066403171,0.00018246195024220808
2019-06-03T17:00:00-0700,0.8753130699409588,0.0005103763153687909,0.0001882489208700667
2019-06-03T18:00:00-0700,0.8673428565049589,0.0004388125388151971,7.246602126539275e-05
2019-06-03T19:00:00-0700,0.795369284135014,0.0003539449640885151,0.00010633902138711472
2019-06-03T20:00:00-0700,0.4892688257399241,0.00012134906622166889,2.604512726690208e-05
2019-06-03T21:00:00-0700,0.0,0.0005580827447723185,5.291191638143934e-05
2019-06-03T22:00:00-0700,0.0,5.157164375618295e-06,1.086494693117781e-06
2019-06-03T23:00:00-0700,0.0,5.2123930767621545e-06,9.286527117705802e-07
2019-06-04T00:00:00-0700,0.0,5.4991915059078785e-06,1.1299932037015207e-06
2019-06-04T01:00:00-0700,0.0,6.993811093098428e-06,1.5213483554914505e-06
2019-06-04T02:00:00-0700,0.0,6.397165018891829e-06,6.427628455386567e-07
2019-06-04T03:00:00-0700,0.0,6.219521205612723e-06,1.2018374287868376e-06
2019-06-04T04:00:00-0700,0.0,7.84018379104797e-06,9.910753765538829e-07
2019-06-04T05:00:00-0700,0.0,7.064120975382984e-06,1.1350644603628575e-06
2019-06-04T06:00:00-0700,0.0,0.000477552496531647,0.00018216934351939363
2019-06-04T07:00:00-0700,0.3819281571391494,0.00018482902737908892,2.6150582687127517e-05
2019-06-04T08:00:00-0700,0.6050639495222959,0.00020060874697802432,5.789362795962633e-05
2019-06-04T09:00:00-0700,0.8140336777760256,0.0007154005444983027,6.683529781496231e-05
2019-06-04T10:00:00-0700,0.8933605184413494,0.0006885352003426304,0.0001573825663095845
2019-06-04T11:00:00-0700,0.907973543420474,0.0007889842630137862,0.00020056998656756784
2019-06-04T12:00:00-0700,0.908577136345461,0.0009395973350359424,0.00028370729810669445
2019-06-04T13:00:00-0700,0.9023790648660845,0.0009587067934480163,0.0003682222527713387
2019-06-04T14:00:00-0700,0.8991948286790341,0.0009265178038662312,0.0002895500466253709
2019-06-04T15:00:00-0700,0.8945768309590603,0.0007125482963112934,0.00019767876912186988
2019-06-04T16:00:00-0700,0.8923252640468574,0.0008121475987576194,0.00011613673047221099
2019-06-04T17:00:00-0700,0.8915407219698873,0.0005763754747192181,0.00013891690883763029
2019-06-04T18:00:00-0700,0.8772685738189355,0.0005004740886631065,6.650657785194982e-05
2019-06-04T19:00:00-0700,0.8162597768212569,0.0004244988289488592,8.787931066904521e-05
2019-06-04T20:00:00-0700,0.4864009116614189,8.380478586242723e-05,1.220976856764297e-05
2019-06-04T21:00:00-0700,0.0,0.0007986658821316531,0.0001076863761959004
2019-06-04T22:00:00-0700,0.0,7.1802401287252366e-06,1.1091317362613675e-06
2019-06-04T23:00:00-0700,0.0,6.800696204224181e-06,9.852749183290977e-07
2019-06-05T00:00:00-0700,0.0,8.096348177719945e-06,3.131901252012336e-06
2019-06-05T01:00:00-0700,0.0,7.149185264796351e-06,1.1326258312365197e-06
2019-06-05T02:00:00-0700,0.0,6.705286219357254e-06,1.2191708667753957e-06
2019-06-05T03:00:00-0700,0.0,5.5995414569759335e-06,7.131058692681538e-07
2019-06-05T04:00:00-0700,0.0,6.603062494191067e-06,1.0434320829733914e-06
2019-06-05T05:00:00-0700,0.0,6.381744409499925e-06,1.262670924866339e-06
2019-06-05T06:00:00-0700,0.0,4.715943721706068e-06,1.3169176279942923e-06
2019-06-05T07:00:00-0700,0.36020446320613425,7.469472517856703e-05,1.615015878758658e-05
2019-06-05T08:00:00-0700,0.5571585015814758,0.000293010165258034,0.00013441126531045408
2019-06-05T09:00:00-0700,0.8120227316060756,0.0008102008505998043,0.00014208857529507767
2019-06-05T10:00:00-0700,0.8864876816904367,0.0006639027341858577,0.0001315479021424548
2019-06-05T11:00:00-0700,0.9021208804874707,0.0007606173537250614,0.0002036264855190684
2019-06-05T12:00:00-0700,0.8913094567379608,0.0020706169528208573,0.0004256900637468322
2019-06-05T13:00:00-0700,0.8800153552359071,0.0034844091254840194,0.0005021006819346766
2019-06-05T14:00:00-0700,0.8915578502708904,0.0011179072159356305,0.0004225285285132186
2019-06-05T15:00:00-0700,0.883453345228184,0.006425976018464616,0.0010255148622060654
2019-06-05T16:00:00-0700,0.8796419318099514,0.012735845181870651,0.001848143527107237
2019-06-05T17:00:00-0700,0.8825292907179786,0.009572228375147106,0.0010127584242027171
2019-06-05T18:00:00-0700,0.8098472402484347,0.006357488569295842,0.0019099337558043429
2019-06-05T19:00:00-0700,0.7508461356982072,0.002214598333416431,0.0006027117092521221
2019-06-05T20:00:00-0700,0.5772973835525533,0.0008122059967990443,0.00021260192566023356
2019-06-05T21:00:00-0700,0.1744027870230376,0.0005662612855067266,0.0003307056150242802
2019-06-05T22:00:00-0700,0.0,6.3891131465693124e-06,1.5416235727817339e-06
2019-06-05T23:00:00-0700,0.0,7.464100340189288e-06,1.4408695964719514e-06
2019-06-06T00:00:00-0700,0.0,7.848095187890383e-06,1.3392576392853713e-06
2019-06-06T01:00:00-0700,0.0,8.910273118342805e-06,1.4022424289033334e-06
2019-06-06T02:00:00-0700,0.0,7.216818064550892e-06,1.1439993729003738e-06
2019-06-06T03:00:00-0700,0.0,7.765884773731108e-06,1.2531858738719804e-06
2019-06-06T04:00:00-0700,0.0,6.19216563533681e-06,1.384673378466225e-06
2019-06-06T05:00:00-0700,0.0,6.5773802440275496e-06,1.3714494112449284e-06
2019-06-06T06:00:00-0700,0.0,6.972613803527496e-06,1.1069164309093596e-06
2019-06-06T07:00:00-0700,0.2782511266956106,0.0004865906988593067,0.00012138045012827038
2019-06-06T08:00:00-0700,0.5287049097225964,0.004321142216629838,0.0005057816715542308
2019-06-06T09:00:00-0700,0.8214910509545602,0.0006702703552039605,0.00013420515935441376
2019-06-06T10:00:00-0700,0.8897375381680601,0.0008935812201548411,0.00017317901121416198
2019-06-06T11:00:00-0700,0.9014845640432252,0.0009240774824298613,0.00013316990208114284
2019-06-06T12:00:00-0700,0.9150089602462498,0.0008128286406414316,0.0002776739303187002
2019-06-06T13:00:00-0700,0.9125819265549645,0.0012879649620887057,0.0003689339519357175
2019-06-06T14:00:00-0700,0.9125632062343203,0.0013210727137823997,0.0002689420469057853
2019-06-06T15:00:00-0700,0.910103113556633,0.0018725431388927271,0.0004166821037391168
2019-06-06T16:00:00-0700,0.908378900080243,0.0015097729569839746,0.0003816583136561186
2019-06-06T17:00:00-0700,0.9016854854241423,0.0007523713258469799,0.00023276980454257153
2019-06-06T18:00:00-0700,0.8861982857167237,0.0033290786161660813,0.001070020495072583
2019-06-06T19:00:00-0700,0.8379308240849757,0.00039146794264298087,0.00011050920356255257
2019-06-06T20:00:00-0700,0.4573496668587547,0.0003929716518321672,7.977153974159772e-05
2019-06-06T21:00:00-0700,0.0,0.0001063338873944857,0.00011468428961565709
2019-06-06T22:00:00-0700,0.0,6.979922248176985e-06,1.225803885653183e-06
2019-06-06T23:00:00-0700,0.0,6.878404221131183e-06,1.842711311407804e-06
2019-06-07T00:00:00-0700,0.0,7.353681669301744e-06,1.1509414282341256e-06
2019-06-07T01:00:00-0700,0.0,7.860729788976445e-06,1.504323473493075e-06
2019-06-07T02:00:00-0700,0.0,6.7963145350790175e-06,5.553446431006507e-07
2019-06-07T03:00:00-0700,0.0,6.486952362751818e-06,1.3227358910823574e-06
2019-06-07T04:00:00-0700,0.0,7.238823612248318e-06,1.6431466062147562e-06
2019-06-07T05:00:00-0700,0.0,4.426235506596906e-06,8.860890070011259e-07
2019-06-07T06:00:00-0700,0.0,6.718971993730093e-06,1.6047602396167664e-06
2019-06-07T07:00:00-0700,1.0124237788742645,8.55040294273208e-05,1.1153477316822865e-05
2019-06-07T08:00:00-0700,1.142356291944693,0.0013083661499546633,0.0003856941626713004
2019-06-07T09:00:00-0700,0.8107602384464303,0.004737856180079925,0.0011971141792273675
2019-06-07T10:00:00-0700,0.8984959656572119,0.008574482312960168,0.0016847351525208123
2019-06-07T11:00:00-0700,0.9312204829651006,0.0012797593369914303,0.00019708806714115727
2019-06-07T12:00:00-0700,0.926342774779604,0.0007904710426530415,0.00020021429999346238
2019-06-07T13:00:00-0700,0.913126305281858,0.0010024376706966522,0.0003086218715744747
2019-06-07T14:00:00-0700,0.9043151622223876,0.0013278289855310995,0.00037127382861344834
2019-06-07T15:00:00-0700,0.9184265161026246,0.001046874603660858,0.0003555824610333508
2019-06-07T16:00:00-0700,0.9162863267162442,0.0008702487525907051,0.00012857156477360515
2019-06-07T17:00:00-0700,0.9228079760552542,0.0007302084762263292,0.00023835221833822944
2019-06-07T18:00:00-0700,0.9236127963571249,0.0004945002351696978,8.461378149179883e-05
2019-06-07T19:00:00-0700,0.8554371969516625,0.0003142746045154092,6.796638684904952e-05
2019-06-07T20:00:00-0700,0.4574679314468494,0.00013545557556434278,2.3093899697412885e-05
2019-06-07T21:00:00-0700,0.0,0.00010310734986318923,0.00011216014990179113
2019-06-07T22:00:00-0700,0.0,5.72552975263847e-06,1.0484479921751355e-06
2019-06-07T23:00:00-0700,0.0,1.2334220756142068e-05,1.5710909370489817e-06
2019-06-08T00:00:00-0700,0.0,1.0274073494024668e-05,2.5201175770033012e-06
2019-06-08T01:00:00-0700,0.0,9.392001618842754e-06,2.3770347734596718e-06
2019-06-08T02:00:00-0700,0.0,7.916731449449763e-06,1.7397814552639609e-06
2019-06-08T03:00:00-0700,0.0,8.27464614780946e-06,1.242089498173406e-06
2019-06-08T04:00:00-0700,0.0,7.720031977740355e-06,1.278629345049888e-06
2019-06-08T05:00:00-0700,0.0,8.433468629910135e-06,1.6282205143114424e-06
2019-06-08T06:00:00-0700,0.0,1.0252394018539988e-05,2.964687114024239e-06
2019-06-08T07:00:00-0700,0.18362519993468862,0.0003492821454209616,8.292549095254512e-05
2019-06-08T08:00:00-0700,0.5074210106127462,0.00038062023083087066,7.435479894178017e-05
2019-06-08T09:00:00-0700,0.828181506565214,0.004962223092466067,0.0014317661870085628
2019-06-08T10:00:00-0700,0.9028020524831609,0.004584709403165199,0.0013282830750714113
2019-06-08T11:00:00-0700,0.9286596787768613,0.0006386004483493579,0.00014236204041449642
2019-06-08T12:00:00-0700,0.9326864454929008,0.0031044539433390463,0.0006141897007425033
2019-06-08T13:00:00-0700,0.931138399520257,0.0036327512069731327,0.0007617080998972447
2019-06-08T14:00:00-0700,0.9290899843519631,0.001338754142492849,0.00022161037834793088
2019-06-08T15:00:00-0700,0.9211721732346676,0.0010671656055960075,0.0002778655680334089
2019-06-08T16:00:00-0700,0.9217937374395645,0.0008257604312093669,0.0002393346977349485
2019-06-08T17:00:00-0700,0.9149444573507469,0.002994011881976639,0.0011327444258967788
2019-06-08T18:00:00-0700,0.8886068453711649,0.0037395323652154055,0.0008898667906118324
2019-06-08T19:00:00-0700,0.8539778278858405,0.0007513166964951754,0.00016733772794065888
2019-06-08T20:00:00-0700,0.5798201010564333,0.0006427162365488941,6.646279781946307e-05
2019-06-08T21:00:00-0700,0.03063210950633068,2.6946774362996562e-05,2.2961469099264447e-05
2019-06-08T22:00:00-0700,0.0,8.810722776522229e-06,1.3719749545985757e-06
2019-06-08T23:00:00-0700,0.0,7.740076336891451e-06,1.3275047661472727e-06
2019-06-09T00:00:00-0700,0.0,7.5968774983133035e-06,1.6782671728935656e-06
2019-06-09T01:00:00-0700,0.0,7.1444541096718185e-06,2.0028455466572213e-06
2019-06-09T02:00:00-0700,0.0,5.370136092325181e-06,8.546501735261239e-07
2019-06-09T03:00:00-0700,0.0,8.563363533189856e-06,1.4733882882846696e-06
2019-06-09T04:00:00-0700,0.0,8.342040475138878e-06,1.7069671216789356e-06
2019-06-09T05:00:00-0700,0.0,8.188948303953189e-06,1.0720176033772105e-06
2019-06-09T06:00:00-0700,0.0,7.3757743198481285e-06,3.3400948934063416e-06
2019-06-09T07:00:00-0700,0.569655124387222,0.0003126274714809583,0.00011202079719574345
2019-06-09T08:00:00-0700,0.6878438997454412,0.0031205622931750414,0.00066451709649434
2019-06-09T09:00:00-0700,0.8244827367857318,0.0022955524314106036,0.0007348236081557741
2019-06-09T10:00:00-0700,0.9082620642235039,0.002727677952508908,0.0010735375797507453
2019-06-09T11:00:00-0700,0.9299887668688407,0.001577591377968395,0.00029190022249546025
2019-06-09T12:00:00-0700,0.9277194988038896,0.004063151988910863,0.0014485017905881009
2019-06-09T13:00:00-0700,0.9320402307205911,0.002628867899072084,0.0004418890042564228
2019-06-09T14:00:00-0700,0.8690366209547712,0.00978633375622976,0.0019775560925122124
2019-06-09T15:00:00-0700,0.9371528363437392,0.006057843898855692,0.0014005882069735034
2019-06-09T16:00:00-0700,0.9280264346832425,0.01033584190500347,0.0010367886516327689
2019-06-09T17:00:00-0700,0.8054904693226941,0.009878106100438195,0.002824973349716852
2019-06-09T18:00:00-0700,0.7483118052074279,0.00874018959345394,0.0026859445191016315
2019-06-09T19:00:00-0700,0.8656253435853736,0.0031418559643883134,0.001319351092385486
2019-06-09T20:00:00-0700,0.9165456497762432,0.0007224798560629952,0.00018859018027123157
2019-06-09T21:00:00-0700,0.018416790033706155,0.0006125104413277671,0.0002367156927380257
2019-06-09T22:00:00-0700,0.0,6.06485183423122e-06,1.0278443628750445e-06
2019-06-09T23:00:00-0700,0.0,7.215068611324746e-06,1.8953680866563304e-06
2019-06-10T00:00:00-0700,0.0,8.519439745759793e-06,2.235397061713462e-06
2019-06-10T01:00:00-0700,0.0,7.008921669810185e-06,1.570554667616738e-06
2019-06-10T02:00:00-0700,0.0,6.809652390831728e-06,1.5020974811145215e-06
2019-06-10T03:00:00-0700,0.0,7.786132815930205e-06,1.9946739039228225e-06
2019-06-10T04:00:00-0700,0.0,5.930970593433288e-06,1.2128856585807664e-06
2019-06-10T05:00:00-0700,0.0,8.033904493866172e-06,1.1146878469919936e-06
2019-06-10T06:00:00-0700,0.0,7.356767760619472e-06,2.142154582215022e-06
2019-06-10T07:00:00-0700,0.745897340159861,0.00019025028494225625,0.00013174689492284047
2019-06-10T08:00:00-0700,0.9472081520924835,0.0009219361497398352,0.0002066729787021841
2019-06-10T09:00:00-0700,0.6321809861409197,0.0025903189897904274,0.0007681317285799364
2019-06-10T10:00:00-0700,0.876609929293773,0.003583009546522929,0.0012350444507156686
2019-06-10T11:00:00-0700,0.8464779846089147,0.014504164628796605,0.004425293364927968
2019-06-10T12:00:00-0700,0.8970216954695925,0.013176321937465554,0.003044344228370313
2019-06-10T13:00:00-0700,0.9085835005236952,0.0069625502678036365,0.0012710624564355698
2019-06-10T14:00:00-0700,0.8518879194177169,0.013416657235633766,0.002909897192049167
2019-06-10T15:00:00-0700,0.8983191189058608,0.012025536573098457,0.0042541116771203915
2019-06-10T16:00:00-0700,0.8889411727872363,0.003966730100930118,0.0007561619877876287
2019-06-10T17:00:00-0700,0.8529132410055429,0.005352209396112832,0.0011126469128693662
2019-06-10T18:00:00-0700,0.8076775004722319,0.012813165506535405,0.003326768825723963
2019-06-10T19:00:00-0700,0.6051363399207319,0.0024233567266639185,0.0005687206750041866
2019-06-10T20:00:00-0700,0.8765527508425914,0.00045310483651256556,0.0001068804402302825
2019-06-10T21:00:00-0700,0.04579760009208892,0.0007681816025876964,0.00015600255553507506
2019-06-10T22:00:00-0700,0.0,7.2987732783907974e-06,1.4930137970058616e-06
2019-06-10T23:00:00-0700,0.0,6.5853580977158805e-06,1.1787392012270252e-06
2019-06-11T00:00:00-0700,0.0,6.911761428345167e-06,1.2945883886731488e-06
2019-06-11T01:00:00-0700,0.0,6.344333732558704e-06,1.3402541281964523e-06
2019-06-11T02:00:00-0700,0.0,7.570729125675683e-06,1.1808048861725302e-06
2019-06-11T03:00:00-0700,0.0,6.0401750827023125e-06,1.3594315250654993e-06
2019-06-11T04:00:00-0700,0.0,8.385454951468847e-06,1.415825732596091e-06
2019-06-11T05:00:00-0700,0.0,6.680569939505444e-06,1.3718730653445067e-06
2019-06-11T06:00:00-0700,0.0,6.087084631428575e-06,1.2180698838351986e-06
2019-06-11T07:00:00-0700,0.27175155170332616,0.00011683913983892623,1.631648342994006e-05
2019-06-11T08:00:00-0700,0.5160642541245793,0.0003877841674369873,0.00010323620807310867
2019-06-11T09:00:00-0700,0.7919219233707132,0.0007210430119293081,0.0002215565204235408
2019-06-11T10:00:00-0700,0.8918268894363579,0.0009732150603879727,0.00014937855777560156
2019-06-11T11:00:00-0700,0.9089747997797389,0.0009787784393576729,0.00019813049589706625
2019-06-11T12:00:00-0700,0.9182064617306953,0.000669806150780961,0.0001893701428654922
2019-06-11T13:00:00-0700,0.9075540469674821,0.0005604260037017174,8.645051835965702e-05
2019-06-11T14:00:00-0700,0.8904459441499435,0.0005774573942742992,0.00013248330956645548
2019-06-11T15:00:00-0700,0.8681236510184701,0.020880532030555614,0.004106270214805149
2019-06-11T16:00:00-0700,0.7927588434207825,0.034500673020412084,0.007349638523794741
2019-06-11T17:00:00-0700,0.7218557460368639,0.03447676234159049,0.0033647702350409125
2019-06-11T18:00:00-0700,0.42815582798873353,0.013260864481297534,0.002929262834054765
2019-06-11T19:00:00-0700,0.4940917673403441,0.01079928128721153,0.0014995320080873923
2019-06-11T20:00:00-0700,1.034074077189391,0.0019031931473179494,0.0004105409977259823
2019-06-11T21:00:00-0700,0.22699698948835068,0.0007692789213116169,0.00030032212736204187
2019-06-11T22:00:00-0700,0.0,5.214681221348987e-06,9.139061439412627e-07
2019-06-11T23:00:00-0700,0.0,6.544708744254894e-06,1.2515891530032079e-06
2019-06-12T00:00:00-0700,0.0,7.6160370264455095e-06,1.3266767200476627e-06
2019-06-12T01:00:00-0700,0.0,7.280041124855292e-06,1.7258926483210959e-06
2019-06-12T02:00:00-0700,0.0,8.784882165809817e-06,1.2908551390467679e-06
2019-06-12T03:00:00-0700,0.0,6.772152605845836e-06,1.3482894299424473e-06
2019-06-12T04:00:00-0700,0.0,7.605522674132352e-06,7.356920982016717e-07
2019-06-12T05:00:00-0700,0.0,8.470370194676817e-06,1.961469987367905e-06
2019-06-12T06:00:00-0700,0.0,7.912172755591536e-06,1.4918282985539693e-06
2019-06-12T07:00:00-0700,1.0247557640641898,0.00019185118246961845,2.943910273275942e-05
2019-06-12T08:00:00-0700,0.6720443519156096,0.0007164773661698686,8.561569998489161e-05
2019-06-12T09:00:00-0700,0.7848864303310208,0.0005525615095724138,0.00011778065655790436
2019-06-12T10:00:00-0700,0.8601409553237527,0.0006051124165161027,0.00010665855436258188
2019-06-12T11:00:00-0700,0.8877926562265812,0.0009004617530735442,0.00029092287851431895
2019-06-12T12:00:00-0700,0.8719890648896542,0.02677290574178102,0.0059579487151930266
2019-06-12T13:00:00-0700,0.8852705754635054,0.0008316548860634374,0.00022518829915759618
2019-06-12T14:00:00-0700,0.880352047372772,0.0006007059887324935,0.00020103920699883775
2019-06-12T15:00:00-0700,0.8760824802261522,0.0006990110375028486,0.0001814528241915611
2019-06-12T16:00:00-0700,0.8846631503068905,0.0006701455159907867,0.00024198046496197925
2019-06-12T17:00:00-0700,0.8820607844388451,0.0005258261912745657,0.0001584555783242168
2019-06-12T18:00:00-0700,0.8712849772693099,0.0005418316088912037,9.554374943114947e-05
2019-06-12T19:00:00-0700,0.7838117877248677,0.0028374221589398253,0.0008866831313312055
2019-06-12T20:00:00-0700,0.658482737203389,0.0020654895940424,0.00011040122459606061
2019-06-12T21:00:00-0700,0.12352827177029527,0.0005947168351236765,0.00012536615880471977
2019-06-12T22:00:00-0700,0.0,7.008685736333476e-06,1.2322328542213244e-06
2019-06-12T23:00:00-0700,0.0,8.112357788150969e-06,9.018134167190031e-07
2019-06-13T00:00:00-0700,0.0,8.312523516269495e-06,1.8195807224919388e-06
2019-06-13T01:00:00-0700,0.0,8.351631377214037e-06,2.0459747512132426e-06
2019-06-13T02:00:00-0700,0.0,7.950358907296054e-06,1.8502575836807475e-06
2019-06-13T03:00:00-0700,0.0,6.359713564287069e-06,1.3816245472143756e-06
2019-06-13T04:00:00-0700,0.0,8.16071621215764e-06,1.612003104284363e-06
2019-06-13T05:00:00-0700,0.0,7.399550064055837e-06,2.15487904563857e-06
2019-06-13T06:00:00-0700,0.0,8.215175659287297e-06,1.261780066788167e-06
2019-06-13T07:00:00-0700,0.216061307165254,0.00025176708942826326,6.417317715554353e-05
2019-06-13T08:00:00-0700,0.610563877500512,0.0004474365452155042,8.9199960633744e-05
2019-06-13T09:00:00-0700,0.545407840702579,0.0192543529718319,0.0060893938713955055
2019-06-13T10:00:00-0700,0.8550901829178971,0.008040140934152078,0.0014446021554127273
2019-06-13T11:00:00-0700,0.8939823476107022,0.0007806563141367912,0.00016950952392950618
2019-06-13T12:00:00-0700,0.8975588642848817,0.0007832140212307944,0.00019543593001408418
2019-06-13T13:00:00-0700,0.8927168875682067,0.0019119736873452592,0.0005797520268916166
2019-06-13T14:00:00-0700,0.9005366945967475,0.005028756381178773,0.0009931316056262796
2019-06-13T15:00:00-0700,0.8938329581069514,0.007513758656833432,0.0014476680167012452
2019-06-13T16:00:00-0700,0.8919808267413544,0.007014027365888085,0.0021147789488664094
2019-06-13T17:00:00-0700,0.8741339841175672,0.0099101749628321,0.0014932792448124365
2019-06-13T18:00:00-0700,0.871214776677225,0.0012437225118966625,0.00016917220808952991
2019-06-13T19:00:00-0700,0.8158023793722531,0.0003752027550645725,6.633361438450307e-05
2019-06-13T20:00:00-0700,0.516786020701024,0.00048439510676288677,0.00017378543213507951
2019-06-13T21:00:00-0700,0.012798998489275496,0.0007808046903416822,0.00020408146598160202
2019-06-13T22:00:00-0700,0.0,1.5460205941540992e-05,1.6701737502444088e-06
2019-06-13T23:00:00-0700,0.0,6.595514635554246e-06,1.193042171084156e-06
2019-06-14T00:00:00-0700,0.0,5.875736988338058e-06,1.2790360937468623e-06
2019-06-14T01:00:00-0700,0.0,6.41085328224707e-06,8.592004729019152e-07
2019-06-14T02:00:00-0700,0.0,6.239823504189054e-06,1.2503138924630563e-06
2019-06-14T03:00:00-0700,0.0,6.610361783797401e-06,9.86409205346535e-07
2019-06-14T04:00:00-0700,0.0,7.0412202398927285e-06,1.2997988399890517e-06
2019-06-14T05:00:00-0700,0.0,5.413039490885508e-06,1.4268521873586555e-06
2019-06-14T06:00:00-0700,0.0,6.276391877403777e-06,1.2077023342348135e-06
2019-06-14T07:00:00-0700,0.3099402897032333,0.0003633012582256697,9.883428173905523e-05
2019-06-14T08:00:00-0700,0.6623727517582962,0.0008490906913485828,0.0003317777378668088
2019-06-14T09:00:00-0700,0.5359058711023338,0.011371025405447611,0.0012053750584950713
2019-06-14T10:00:00-0700,0.8914308676542998,0.02518172158059078,0.0041395182584659535
2019-06-14T11:00:00-0700,0.9057512101337867,0.0009867150865231452,0.00024173603354197748
2019-06-14T12:00:00-0700,0.9042992490961318,0.0009119937460548792,0.00022329393664523466
2019-06-14T13:00:00-0700,0.9045196204753999,0.000882810104700639,0.00022859036842931026
2019-06-14T14:00:00-0700,0.9081628352775639,0.0008118195474133154,0.00019972260204091606
2019-06-14T15:00:00-0700,0.902033761755227,0.0007237179281111321,0.0001917373549390735
2019-06-14T16:00:00-0700,0.8928438844768867,0.0007205780537300736,0.00025455694839961147
2019-06-14T17:00:00-0700,0.8887627528802003,0.0005535983037019078,0.00013641007206874575
2019-06-14T18:00:00-0700,0.8776840609557323,0.00044261403922465274,8.192221206101386e-05
2019-06-14T19:00:00-0700,0.8228054792209619,0.00028895790247692257,5.913361263423844e-05
2019-06-14T20:00:00-0700,0.4787161026859314,0.00019224375588531716,2.6234189060460263e-05
2019-06-14T21:00:00-0700,0.0,0.0006660919366387506,0.00014694772474941215
2019-06-14T22:00:00-0700,0.0,6.510422707880153e-06,1.198661288509679e-06
2019-06-14T23:00:00-0700,0.0,7.442422143291896e-06,1.2524215049860155e-06
2019-06-15T00:00:00-0700,0.0,8.422193062447324e-06,1.668867825970167e-06
2019-06-15T01:00:00-0700,0.0,8.042419154236565e-06,1.0548371494094502e-06
2019-06-15T02:00:00-0700,0.0,7.668376425947106e-06,1.6970303142516078e-06
2019-06-15T03:00:00-0700,0.0,8.290145957429908e-06,1.3824950385863093e-06
2019-06-15T04:00:00-0700,0.0,7.839256611340474e-06,1.9529879959281935e-06
2019-06-15T05:00:00-0700,0.0,6.261972644489232e-06,1.2509729749889402e-06
2019-06-15T06:00:00-0700,0.0,6.773872345153335e-06,1.2211288254030745e-06
