Actual_Power_Fixed,Pred_Ridge,Pred_RandomForest,Pred_XGBoost,Pred_MLP,Pred_LSTM,Pred_CNN,Pred_Transformer(Baseline),Pred_PiT-Net(Proposed)
0.4340666031333333,1.3752717095975031,2.7017951420943342,2.943667,1.4017959,2.0204165,5.6883535,10.845506483066105,4.252002755407744
0.4401158169333333,0.0,1.926958647601724,0.37234306,5.55644,0.45468134,2.6057258,1.2864590464790877,0.6783919340975505
0.4586192116666667,3.5344764960995194,3.58325143564864,2.6499467,3.8508213,1.2733364,1.96375,4.072735360443087,2.90106373088328
0.4684523280666666,8.77535938968567,8.566046161501683,4.6188793,10.191922,5.500851,5.62336,7.862162240234897,9.026263390146182
0.4795490825333333,1.4048719796455618,2.006348127131436,0.8926663,0.5582324,1.2299541,0.42592534,1.8618096038278,0.2472728241804569
0.4796233820666666,0.0,1.3068231976767477,0.19563799,0.27075192,0.45915312,0.0,2.2481410719376247,0.6579886585233236
0.4916549112,0.6439898526004012,0.2212590263993626,0.44574508,1.8313764,0.9027112,0.85061413,1.7355532337038615,1.0020503074793508
0.5063418951333333,1.093191688877182,0.5509982620675992,0.95347214,0.79647684,1.1527537,1.0802326,1.1560767904995624,0.5450768687448295
0.5065856022666666,0.7882444095083779,1.4224882434149495,1.3765314,0.6306354,1.9089574,3.4752934,8.721167860239731,3.1099627765250357
0.5183849018666666,0.0,0.3931509031729187,0.0030182013,0.33864367,0.97905004,1.261658,0.962221644150035,0.3787679217839728
0.5207676205999999,0.6340702102898635,1.7924608764205467,0.58850193,0.0,0.4928084,0.0,2.072291842915443,0.7787809119798818
0.5216036342666667,0.0,0.1603411718563161,0.29353604,0.48265904,0.58054364,0.0,0.5709012705317839,0.1729862396177044
0.5402963374666667,0.2021310784637948,1.624744739612363,1.4175168,1.5628866,1.1931708,4.7840867,4.601474897924078,0.9109627169245708
0.5454533112000001,0.1903495091438171,0.5093157858107213,0.48885915,0.74840665,0.3683003,0.0,0.929955328622366,0.3525038279342918
0.5455937983333333,0.4345673274405184,2.067876950128729,2.6553771,2.5078025,1.3734494,5.3017564,4.920528000349609,1.2689245845373431
0.5485257840666667,2.3411899027111622,2.173872470433646,2.499223,1.1013855,1.582911,1.5838257,3.700330876929117,2.294548930777912
0.5705526180666666,0.0,1.3125756543970546,3.3083653,0.4048623,1.8328166,1.0648396,2.909514066176054,2.1284883264764183
0.5745924327999999,1.9724608348391488,2.0950180763272943,2.005078,2.0145574,1.6434283,2.7589815,2.683962233790834,1.912181215185012
0.5901394676666666,11.244844192015542,10.355084978682426,9.15045,13.060081,8.755756,7.5982437,9.913292156001509,11.433950975040666
0.5914534693333334,2.0854790140819346,1.839746946909612,0.5309759,1.4424266,0.67360824,1.0503248,1.005859416910424,0.4611923861350412
0.6210393195333334,3.853488251076746,2.9474202805819805,2.4786093,0.13498381,0.14342894,0.5307367,3.286755233556276,2.094361349426122
0.6396920562666667,2.1478420368072317,0.8601320240453779,1.1164138,3.4175663,1.5411795,2.0874147,3.897441679178265,1.543801116269504
0.6451267156666667,3.114288520535025,3.337090305739552,1.6559855,0.19667526,1.5276548,4.2243476,5.622097274443161,2.838745539836757
0.6546160578000001,1.4106213131207197,1.3798083821021014,1.4848285,1.6471918,1.0515989,3.0407,2.331985803992497,1.1893609131675156
0.6673758666666666,0.0,0.4087874123657707,0.6377283,0.21903963,0.81831604,0.0,0.9298866218148094,0.3220305538360179
0.6689320471333334,0.4880236681441949,0.7383583830544255,0.4058152,0.0,0.9822296,0.0,1.0917785381372644,0.2750459676649723
0.6887790729333334,0.1641523901830866,0.7951577296966685,0.71519977,0.75185025,0.70386195,0.0,1.307184998637891,0.3779924443142799
0.6999183622,0.4144555718938394,1.931122532632321,0.55974406,1.0150766,1.6047424,1.2457815,1.362371193956832,0.659257800851726
0.7071209602666667,0.3825081528132417,1.0887566460035365,0.0,0.16752559,1.3921969,2.7417321,2.665138544756416,1.9421049596479407
0.7102119539333334,2.8646546027716884,1.1395413151618634,1.879568,4.427522,1.7698215,2.9838588,4.929081811952179,2.2145241508011204
0.7178682370666666,1.86787827246762,0.8439949749540562,0.57619655,0.8938439,2.0369906,0.0,1.7994415961708592,0.7406382505271861
0.7272287460666665,2.019044449172134,1.4410791597798571,1.2250273,1.5398334,1.3375959,0.0,1.5134731381701747,0.7893103151865677
0.7436416619333333,7.149515656499176,5.924243821651766,3.1426039,0.52134216,3.3107708,8.268266,7.605763918028752,7.080182988620721
0.743641799,1.0364940424322342,1.921085666918413,0.5404687,0.0,0.0,0.43840784,1.60708170104848,0.4919666186961838
0.7439087133333332,1.0927506731412142,1.00540619531934,0.88667494,0.4762285,1.0396507,0.0,2.124760114923544,0.6877424808877565
0.7448280453333332,0.8798756516547218,1.0428141407262166,1.2851628,0.8043313,1.3092685,1.4131635,3.095315028192691,1.4505570498411096
0.75586384,6.321495019931319,4.377309420418659,8.755876,1.2991521,1.3652471,3.7632906,7.755676567078728,5.435199954011209
0.7652752735333332,2.003511256813765,1.1103517367564568,1.1434081,1.3922265,2.6935818,0.86593735,1.5017169423126209,0.7988578544588876
0.7730271202666666,1.1193257999280717,2.4426343877556627,0.0,0.2206444,1.1765342,2.2936552,4.5139858049555945,1.838833773104802
0.7814546109333333,0.6047604176174443,0.9033546859656844,0.0,0.0,1.0968548,1.0099876,1.4116812689873577,0.77374426529989
0.7821162804666667,8.149916635630424,5.354385592565198,8.824002,4.020522,3.7676091,5.724152,8.217682874447608,4.448646919536175
0.7893761416,9.705833679386789,6.734759302030102,7.0328574,17.71892,3.8297424,4.526326,9.867922160045447,5.974355835495026
0.7905494385333333,0.5039045685896001,1.6258436195878585,0.16990507,0.0,0.0,0.0,0.9573158157074017,0.5111742891260442
0.7920891280000001,1.847813740731333,1.636204058437474,1.9363924,0.35995317,2.8524818,0.61379826,1.833968394266963,1.42004440429377
0.8058313442666667,7.450599559458753,5.865133683252819,8.122856,0.62129414,3.032088,7.960273,7.330864320756039,6.865739813474446
0.8084477462666667,0.7997100883601571,1.3479310428127944,0.47477573,0.020954892,1.068032,0.8350112,1.796846116499125,0.7611454362127986
0.8096871226000001,2.1319851549061104,1.016621149477754,0.6185229,0.84756327,1.0025642,0.0,1.2034049258284805,0.5954492684798212
0.8139042092666667,0.0,0.3658122137617772,0.6834503,0.0,0.33295226,0.8064985,1.0791949227522364,0.3523703896342101
0.8251170729333334,4.366544622099614,4.8616648947365375,3.6014426,0.18720075,2.9198108,7.6227922,7.13916354897911,5.331180531458732
0.8251537162,10.295786986084975,8.527075747854855,11.673243,13.645075,8.738105,9.087162,12.817608346084413,10.707685188288824
0.8282306584666667,0.8801133882518,1.886712114544581,0.8557716,1.1255916,1.9933015,4.7174845,9.86279990380656,3.6307165591161112
0.8362384057333333,0.9391814674389352,0.9372939968821016,0.8477136,1.8025028,1.3348607,1.3102968,1.6637518998748235,0.9374169334648482
