Ground Truth,LSTM,CNN,Transformer(Baseline),PiT-Net(Proposed)
2.802808598000002,0.6740754,1.3385239999999996,1.035341510102941,0.9128029252316887
5.732715194266666,0.35307220000000017,1.4525123999999998,1.048048086204565,1.0642923314611297
4.374720977933335,0.4580983999999999,1.3396749000000003,1.1153547983531453,1.1992037334295942
1.7443050308666654,0.48360100000000017,1.4904522999999994,1.1248386365977172,1.2775494788366046
1.1985643514,0.5091455999999996,1.1364644000000004,1.262330753759139,1.2736681668079215
0.5545489956666667,0.3545606000000001,1.3315339000000002,1.2324673866385527,1.105920619524821
2.6686827748000006,0.28418909999999986,0.18522786,0.8840564611447315,0.49605666045822777
1.5148326836000008,0.05713210000000002,0.65338958,0.9212228280660959,0.6549498417587937
4.550976289333334,0.014239300000000066,0.9139822599999999,0.8933497865617959,0.7903337222873303
0.742195279933334,0.014050899999999977,1.1265638000000002,0.37150412205041494,0.9856712382252062
2.2553183856000016,0.23117179999999982,1.2110204999999996,1.0053317402059196,0.8886174923640255
4.117455424933334,0.1599615000000001,0.9865477,0.831081522074558,0.7288322634060274
1.404280800533333,0.5128798999999999,1.2562923000000001,0.5926771976309322,0.7828456750701411
1.0472268988,0.014246599999999887,1.1817729999999997,0.6192679540546706,0.7252984779818457
1.2058007838,0.20816,1.0448009999999996,0.19563048825157026,0.7550399853713108
1.1830076978000008,0.7265918000000001,1.065932,1.4740252692947253,0.559323250104022
0.13637226126666846,0.6131889999999998,0.8005650000000006,0.7415037346435529,0.4896206589816803
1.526076470133332,1.2341013000000003,0.754759,0.3338919218189069,0.6823173416789938
4.423201938399999,1.6461509999999997,0.6567419999999995,0.14531972810446803,0.6341739448201515
0.08124469999999917,1.6167103000000003,0.4484320000000004,0.7375287047510941,0.6210519239740631
1.7058209594666653,1.9194529999999999,0.5648689999999998,0.04164764842328417,0.2098687785049549
1.4229723295333336,1.727087000000001,0.4642020000000002,0.5604659661435001,0.646586187205969
3.126569746466666,2.0404989999999987,0.24526999999999965,0.5050154587266267,0.4121499278542675
6.794014405933334,1.6218950000000003,0.1352530000000005,0.5487267719340387,0.4424899477621924
4.042924189333336,1.6983230000000002,0.045845999999999165,0.04950676362620321,0.10266920824712322
0.3661840699333325,1.377108999999999,0.11610399999999998,0.22127200701399552,0.022825514981285266
1.0181781013333335,0.4749350000000021,0.07426000000000066,0.18635494256092322,0.01808970682529676
5.547014321333329,0.3993690000000001,0.30588000000000015,0.8005782004412563,0.11208801048619321
1.2420459086666682,0.24166500000000113,0.44098799999999905,0.3359402983020825,0.04706852522355298
5.160136076466664,0.658301999999999,0.21399200000000107,0.07742241122004145,0.23744352418037984
6.645487600466666,0.9629960000000004,0.46240399999999937,0.13147679821505953,0.017106239780162014
7.061840868800001,1.3281600000000005,0.39292900000000053,0.3491004769977213,0.18984511593347442
8.121863739866663,1.3992810000000002,0.3871350000000007,0.7231724304953886,0.37911948720553745
1.180458520200002,1.816446000000001,0.44888499999999887,0.008925071874031687,0.3187428544729869
6.723783347666668,1.9964749999999984,0.5128149999999998,0.12558407886627698,0.38384104025500854
6.892089314333333,1.8020123000000003,0.6181479999999997,0.12237395068035717,0.3981189417227178
0.4999170337333343,1.615037,0.6086760000000009,1.1530079322330717,0.33314572383413754
4.043700140599999,1.3570127000000003,0.4926530000000007,0.03374016072407393,0.607438357609448
2.040588005466666,0.9295108000000001,0.3491029999999995,0.5925755585274803,0.8059478619127987
1.6701920076000007,0.7184347999999998,0.6952353999999996,0.5625686392032279,0.6816377162901333
0.708335928066667,0.5172456000000003,1.0671282,0.37841671411097355,0.7614596584782412
0.3478240894000004,0.5580162999999998,1.0465635999999998,0.6806065760761797,0.9326162402580902
1.9107498334666668,0.3914512000000001,0.8699368000000005,1.0251038965437536,0.8117986608609487
1.7037957770666667,0.23055289999999995,1.1673521,0.7845940075659286,0.9016421184547223
0.3680363393999997,0.07734240000000003,0.9949561,0.7384818275843514,0.9744149327095482
0.6711882469333335,0.09197860000000002,0.6235895,0.9788523947873102,1.0163168770089315
0.07922753713333336,0.2481293,0.8261263999999999,0.7702741861217643,0.9291089750263832
0.17939340473333332,0.11879609999999996,0.5567688999999999,0.9174123051560685,0.8160034148031583
0.19415158626666668,0.15095474999999992,0.45652998,0.7236230853763865,0.5901048976140366
0.5329377913999999,0.08440100000000017,0.27139533,0.9588278028849402,0.8054617491827689
0.12512903213333315,0.1250517,0.38305062000000006,1.0104815051488534,1.0843072801137839
0.10492595546666683,0.29568656000000004,0.6889552499999999,0.9488671246648201,1.3117587334611551
0.6500863014,0.3464513599999999,1.00002,1.103932571431991,1.4846890090239349
0.039114497599999964,0.0011533999999999711,0.8582814000000001,0.9673351834985571,1.3754182721910073
0.5734531245999999,0.7631714999999999,1.0142894,1.0383001685711228,1.178520546912666
0.035714554466666826,0.4271482,1.2091408000000001,1.0225873667516154,1.1700926392736868
10.696689942400003,1.0211627,1.1153106,0.5720183845078584,1.031607116215099
0.35493204600000006,1.1538603000000003,1.4636605999999999,1.0471324201071894,1.1339152477078986
7.922623892066668,2.099317,0.9361390000000007,0.6147507565259573,0.8930516875385841
7.260429269,1.9703619999999997,0.9546989999999997,0.7650729481505927,0.7699948177693443
9.147308019200004,2.629747,1.0269459999999988,0.017280011563023834,0.8501098442037023
6.226333232666672,2.5337010000000006,0.9243460000000017,0.862325124226965,0.8031484525365684
2.7225520131333347,2.432254999999998,0.4805759999999992,0.05513576740396786,0.6771441386026957
1.4437398588000008,2.2632200000000005,0.4835440000000002,0.29355442451576685,0.313630066149047
7.941585311533334,1.4295870000000015,0.7564869999999999,0.7161776738465964,0.7889741870134461
8.254651118066668,1.3625900000000009,0.06611799999999945,0.05691178877421699,0.6649989263541727
11.050877603466663,0.6828079999999979,0.3764490000000009,0.14291896615057276,0.7244063798025735
8.855529640533334,0.3642479999999999,0.03954899999999917,0.5048712093898153,0.27755955442441405
9.128339484533335,0.046499000000000734,0.11500400000000077,0.08361865415745129,0.25538510113608126
2.513438111333329,0.7978419999999993,0.1493159999999989,0.07845675778650829,0.1288459160308264
15.552385530533336,0.6012540000000008,0.26700499999999927,0.23437125216348242,0.10078738401080045
2.0676811509333337,1.0281239999999983,0.051944000000000656,0.4158610724930547,0.2566027578501675
20.149361154799998,0.963597,0.1410309999999999,0.10674864745710799,0.3859566922716198
6.131533215666664,0.9963329999999999,0.03091299999999997,0.2746335957767716,0.13739687740057605
3.312436225199999,1.0259070000000001,0.0760089999999991,0.23527104291487078,0.18803618621149454
