Regime,Model,Absolute Ramp Rate (kW)
Overcast,LSTM,1.4105079999999983
Overcast,LSTM,1.5351230000000005
Overcast,LSTM,1.5345853000000007
Overcast,LSTM,1.5040313999999997
Overcast,LSTM,1.0254066000000002
Overcast,LSTM,1.1464528999999999
Overcast,LSTM,0.1329732
Overcast,LSTM,0.25319329999999995
Overcast,LSTM,0.17026750000000013
Overcast,LSTM,0.4855559999999999
Overcast,LSTM,0.3004122
Overcast,LSTM,0.7458165999999999
Overcast,LSTM,0.5521023
Overcast,LSTM,1.4136468999999998
Overcast,LSTM,1.1623375000000005
Overcast,LSTM,1.6547159999999996
Overcast,LSTM,1.6321249999999994
Overcast,LSTM,1.3878500000000003
Overcast,LSTM,1.4411090000000009
Overcast,LSTM,1.1841410000000003
Overcast,LSTM,1.1522670000000002
Overcast,LSTM,0.7163804999999996
Overcast,LSTM,0.6273415
Overcast,LSTM,0.2686789999999988
Overcast,LSTM,0.34552099999999975
Overcast,LSTM,0.33576099999999975
Overcast,LSTM,0.7656530000000004
Overcast,LSTM,1.1733769999999986
Overcast,LSTM,1.154675000000001
Overcast,LSTM,1.1680200000000003
Overcast,LSTM,1.2523799999999987
Overcast,LSTM,1.4515170000000008
Overcast,LSTM,1.5849205
Overcast,LSTM,1.0857254999999997
Overcast,LSTM,1.2237210000000003
Overcast,LSTM,0.925573
Overcast,LSTM,0.6550192000000004
Overcast,LSTM,0.46706729999999963
Overcast,LSTM,0.37980990000000014
Overcast,LSTM,0.32762460000000004
Overcast,LSTM,0.522138
Overcast,LSTM,0.7482916
Overcast,LSTM,1.046804
Overcast,LSTM,0.7899355999999997
Overcast,LSTM,1.430936
Overcast,LSTM,1.1413756
Overcast,LSTM,1.3576445000000001
Overcast,LSTM,1.1425124999999996
Overcast,LSTM,1.5554550000000003
Overcast,LSTM,1.3174840000000003
Overcast,LSTM,1.5446910000000003
Overcast,LSTM,1.0457330000000002
Overcast,LSTM,1.0127849999999992
Overcast,LSTM,0.6857340000000001
Overcast,LSTM,0.5249419999999994
Overcast,LSTM,0.4545400000000015
Overcast,LSTM,0.036861999999999284
Overcast,LSTM,0.156604999999999
Overcast,LSTM,0.010004000000002122
Overcast,LSTM,0.3653569999999995
Overcast,LSTM,0.2478560000000023
Overcast,LSTM,0.3913039999999981
Overcast,LSTM,0.6474230000000016
Overcast,LSTM,0.5402799999999992
Overcast,LSTM,0.5258020000000005
Overcast,LSTM,0.434982999999999
Overcast,LSTM,1.1034300000000012
Overcast,LSTM,1.170147
Overcast,LSTM,1.0298789999999993
Overcast,LSTM,1.2594689999999993
Overcast,LSTM,1.3437990000000006
Overcast,LSTM,1.3525530000000003
Overcast,LSTM,1.3701303999999999
Overcast,LSTM,1.2577300000000005
Overcast,LSTM,1.3598243999999995
Overcast,LSTM,1.3343024
Overcast,LSTM,0.1952122500000001
Overcast,LSTM,0.45827479999999987
Overcast,LSTM,0.3968954
Overcast,LSTM,0.6641845
Overcast,LSTM,0.5387279999999999
Overcast,LSTM,0.7443652000000003
Overcast,LSTM,0.5154939000000001
Overcast,LSTM,0.9560946999999995
Overcast,LSTM,0.7470587000000002
Overcast,LSTM,1.0576202000000006
Overcast,LSTM,0.7565174999999993
Overcast,LSTM,0.6520063000000009
Overcast,LSTM,0.6004899999999989
Overcast,LSTM,0.496182000000001
Overcast,LSTM,0.4568469999999998
Overcast,LSTM,0.212453
Overcast,LSTM,0.2726644999999994
Overcast,LSTM,0.06544150000000037
Overcast,LSTM,0.34110399999999963
Overcast,LSTM,0.32259100000000096
Overcast,LSTM,0.5722679999999993
Overcast,LSTM,0.8507289999999994
Overcast,LSTM,0.8072264000000011
Overcast,LSTM,0.9277275999999999
Overcast,LSTM,0.8271977000000001
Overcast,LSTM,1.1958569999999993
Overcast,LSTM,1.2390139000000002
Overcast,LSTM,0.7842062000000003
Overcast,LSTM,0.9321948999999998
Overcast,LSTM,0.7035754999999999
Overcast,LSTM,0.4171009000000001
Overcast,LSTM,0.16423480000000001
Overcast,LSTM,0.11157259999999997
Overcast,LSTM,0.27270226
Overcast,LSTM,0.18989063
Overcast,LSTM,0.6330230000000001
Overcast,LSTM,0.4356039999999999
Overcast,LSTM,0.6309808000000001
Overcast,LSTM,0.4008748
Overcast,LSTM,0.8612039999999999
Overcast,LSTM,0.7796390000000004
Overcast,LSTM,0.9502489999999995
Overcast,LSTM,0.7377783999999998
Overcast,LSTM,0.5333266000000005
Overcast,LSTM,0.5102599999999997
Overcast,LSTM,0.46936520000000037
Overcast,LSTM,0.3627205
Overcast,LSTM,0.03180460000000007
Overcast,LSTM,0.15025370000000038
Overcast,LSTM,0.13822500000000115
Overcast,LSTM,0.37975399999999926
Overcast,LSTM,0.4705640000000004
Overcast,LSTM,0.5970015000000002
Overcast,LSTM,0.725924
Overcast,LSTM,0.5493034999999997
Overcast,LSTM,0.7257499999999997
Overcast,LSTM,0.5028596000000003
Overcast,LSTM,0.8189167999999998
Overcast,LSTM,0.8015076000000003
Overcast,LSTM,0.46167629999999993
Overcast,LSTM,0.5621620999999999
Overcast,LSTM,0.3022347000000001
Overcast,LSTM,0.23109029999999997
Overcast,LSTM,0.08128619999999998
Overcast,LSTM,0.1264318000000001
Overcast,LSTM,0.31823289999999993
Overcast,LSTM,0.28258839999999985
Overcast,LSTM,0.060698599999999825
Overcast,LSTM,0.3436811999999998
Overcast,LSTM,0.000565600000000055
Overcast,LSTM,0.06313290000000005
Overcast,LSTM,0.30324099999999987
Overcast,LSTM,0.7060669000000002
Overcast,LSTM,1.0423464999999998
Overcast,LSTM,1.2074571
Overcast,LSTM,1.6128814
Overcast,LSTM,1.4228110000000003
Overcast,LSTM,1.7263780000000004
Overcast,LSTM,1.9655369999999994
Overcast,LSTM,1.5776249999999994
Overcast,LSTM,1.529845
Overcast,LSTM,1.5060190000000002
Overcast,LSTM,0.7731910000000006
Overcast,LSTM,0.49040700000000115
Overcast,LSTM,0.07184599999999719
Overcast,LSTM,0.15091699999999975
Overcast,LSTM,0.4121379999999988
Overcast,LSTM,0.941243
Overcast,LSTM,0.6238279999999996
Overcast,LSTM,1.3291149999999998
Overcast,LSTM,1.3580500000000004
Overcast,LSTM,1.2927250000000008
Overcast,LSTM,1.436990999999999
Overcast,LSTM,1.423827000000001
Overcast,LSTM,1.1567143999999994
Overcast,LSTM,0.9996209
Overcast,LSTM,0.4565730000000001
Overcast,LSTM,0.0037268999999999775
Overcast,LSTM,0.40384940000000014
Overcast,LSTM,0.27378959999999974
Overcast,LSTM,0.41953470000000026
Overcast,LSTM,0.6102512
Overcast,LSTM,1.408699
Overcast,LSTM,1.224697
Overcast,LSTM,1.8855487000000002
Overcast,LSTM,1.6844242999999999
Overcast,LSTM,1.8464679999999998
Overcast,LSTM,1.7881619999999998
Overcast,LSTM,1.5987580000000001
Overcast,LSTM,1.6792350000000003
Overcast,LSTM,1.2917960000000015
Overcast,LSTM,1.473120999999999
Overcast,LSTM,1.0702229999999986
Overcast,LSTM,0.46796400000000204
Overcast,LSTM,0.6193489999999997
Overcast,LSTM,0.21542399999999873
Overcast,LSTM,0.3847360000000002
Overcast,LSTM,0.396214999999998
Overcast,LSTM,0.39657000000000053
Overcast,LSTM,0.42872099999999946
Overcast,LSTM,1.2410560000000004
Overcast,LSTM,1.5561070000000008
Overcast,LSTM,1.5365680000000008
Overcast,LSTM,1.6956879999999988
Overcast,LSTM,1.8579470000000011
Overcast,LSTM,1.8162450000000003
Overcast,LSTM,2.114264499999999
Overcast,LSTM,1.7314229
Overcast,LSTM,1.8457765999999998
Overcast,LSTM,1.8268804000000003
Overcast,LSTM,0.8532329000000001
Overcast,LSTM,0.6649472999999997
Overcast,LSTM,1.3998422000000001
Overcast,LSTM,1.1896120000000003
Overcast,LSTM,1.3573009999999996
Overcast,LSTM,1.2554040000000004
Overcast,LSTM,1.7966449999999998
Overcast,LSTM,1.651572999999999
Overcast,LSTM,1.7565490000000015
Overcast,LSTM,1.1841209999999993
Overcast,LSTM,0.927975
Overcast,LSTM,0.6546920000000007
Overcast,LSTM,0.3345869999999991
Overcast,LSTM,0.2192399999999992
Overcast,LSTM,0.3652949999999997
Overcast,LSTM,0.27364199999999883
Overcast,LSTM,0.6445749999999997
Overcast,LSTM,1.1370750000000012
Overcast,LSTM,1.0603639999999999
Overcast,LSTM,1.1266379999999998
Overcast,LSTM,1.2725950000000008
Overcast,LSTM,1.09694
Overcast,LSTM,1.1178179999999998
Overcast,LSTM,0.8870050000000003
Overcast,LSTM,1.2807313999999996
Overcast,LSTM,0.9917172999999995
Overcast,LSTM,0.6846012999999997
Overcast,LSTM,0.8641285999999999
Overcast,LSTM,0.7074647000000005
Overcast,LSTM,0.5438806999999999
Overcast,LSTM,0.5556822000000001
Overcast,LSTM,0.44694659999999997
Overcast,LSTM,0.5869371999999999
Overcast,LSTM,0.77672555
Overcast,LSTM,0.30649245
Overcast,LSTM,0.19155475
Overcast,LSTM,0.27006830000000004
Overcast,LSTM,0.5632280999999999
Overcast,LSTM,0.23467090000000024
Overcast,LSTM,0.6112365
Overcast,LSTM,0.30380359999999973
Overcast,LSTM,0.4575623000000002
Overcast,LSTM,0.04004619999999992
Overcast,LSTM,0.34187420000000035
Overcast,LSTM,0.41619329999999977
Overcast,LSTM,0.4435880000000001
Overcast,LSTM,0.0873999999999997
Overcast,LSTM,0.295026
Overcast,LSTM,0.11612869999999997
Overcast,LSTM,0.13683230000000002
Overcast,LSTM,0.012224400000000024
Overcast,LSTM,0.39369500000000013
Overcast,LSTM,0.015657000000000032
Overcast,LSTM,0.055439999999999934
Overcast,LSTM,0.2514353000000007
Overcast,LSTM,0.3177766999999996
Overcast,LSTM,0.31522000000000006
Overcast,LSTM,0.16876539999999984
Overcast,LSTM,0.03382860000000054
Overcast,LSTM,0.2472215999999996
Overcast,LSTM,0.10509259999999987
Overcast,LSTM,0.42395119999999986
Overcast,LSTM,0.23709440000000015
Overcast,LSTM,0.19669040000000004
Overcast,LSTM,0.4607313999999998
Overcast,LSTM,0.18371920000000008
Overcast,LSTM,0.3274993999999998
Overcast,LSTM,0.4055900000000001
Overcast,LSTM,0.3086164
Overcast,LSTM,0.47408130000000015
Overcast,LSTM,0.3896572999999999
Overcast,LSTM,0.14999070000000003
Overcast,LSTM,0.05463121
Overcast,LSTM,0.30828882
Overcast,LSTM,0.01620972000000004
Overcast,LSTM,0.18012038000000002
Overcast,LSTM,0.36232993
Overcast,LSTM,0.56802947
Overcast,LSTM,0.6269589999999998
Overcast,LSTM,0.5755818000000001
Overcast,LSTM,1.3670478
Overcast,LSTM,0.8469164000000005
Overcast,LSTM,1.5083095999999996
Overcast,LSTM,1.0947015000000002
Overcast,LSTM,1.4694274999999992
Overcast,LSTM,1.2006000000000014
Overcast,LSTM,1.6763239999999993
Overcast,LSTM,1.238239
Overcast,LSTM,1.655550999999999
Overcast,LSTM,1.2435440000000018
Overcast,LSTM,0.9541279999999972
Overcast,LSTM,1.1478070000000002
Overcast,LSTM,0.7971850000000025
Overcast,LSTM,0.7521190000000004
Overcast,LSTM,0.519444
Overcast,LSTM,0.874174
Overcast,LSTM,0.7156079999999996
Overcast,LSTM,0.46674600000000055
Overcast,LSTM,0.6465909999999973
Overcast,LSTM,0.3353099999999998
Overcast,LSTM,0.08220900000000242
Overcast,LSTM,0.0005760000000023524
Overcast,LSTM,0.06373200000000168
Overcast,LSTM,0.09629800000000088
Overcast,LSTM,0.9412940000000027
Overcast,LSTM,1.1822909999999993
Overcast,LSTM,0.9032169999999979
Overcast,LSTM,1.2834380000000003
Overcast,LSTM,1.5532679999999992
Overcast,LSTM,1.619346000000002
Overcast,LSTM,1.6388800000000003
Overcast,LSTM,1.5100449999999999
Overcast,LSTM,2.0659799999999997
Overcast,LSTM,2.0800339999999995
Overcast,LSTM,1.445094
Overcast,LSTM,1.4903873
Overcast,LSTM,1.1778047000000003
Overcast,LSTM,1.0508972
Overcast,LSTM,0.6597665999999998
Overcast,LSTM,0.8554368000000001
Overcast,LSTM,0.5646338
Overcast,LSTM,0.39668950000000014
Overcast,LSTM,0.3234950299999999
Overcast,LSTM,0.435906923
Overcast,LSTM,0.43491644
Overcast,LSTM,0.8322863
Overcast,LSTM,0.9593729999999998
Overcast,LSTM,1.2597053000000002
Overcast,LSTM,1.2156624999999996
Overcast,LSTM,1.657114
Overcast,LSTM,1.2570426999999995
Overcast,LSTM,1.9036300000000015
Overcast,LSTM,1.3789629999999988
Overcast,LSTM,1.666162
Overcast,LSTM,1.2403580000000005
Overcast,LSTM,1.346202
Overcast,LSTM,1.1177250000000019
Overcast,LSTM,0.9795969999999983
Overcast,LSTM,1.0751150000000003
Overcast,LSTM,1.018501999999998
Overcast,LSTM,0.5490450000000031
Overcast,LSTM,0.9447669999999988
Overcast,LSTM,0.5954879999999996
Overcast,LSTM,0.2816119999999991
Overcast,LSTM,0.3667170000000013
Overcast,LSTM,0.07145500000000027
Overcast,LSTM,0.4987199999999987
Overcast,LSTM,0.266649000000001
Overcast,LSTM,0.05353600000000114
Overcast,LSTM,0.03321799999999797
Overcast,LSTM,0.030180000000001428
Overcast,LSTM,0.3420489999999994
Overcast,LSTM,0.25368100000000027
Overcast,LSTM,0.2977729999999994
Overcast,LSTM,0.26855700000000127
Overcast,LSTM,0.8664799999999993
Overcast,LSTM,0.7519610000000014
Overcast,LSTM,0.3701819999999998
Overcast,LSTM,0.6234830000000002
Overcast,LSTM,0.896408000000001
Overcast,LSTM,0.7917349999999992
Overcast,LSTM,0.7868899999999996
Overcast,LSTM,0.9803919999999984
Overcast,LSTM,1.5839230000000022
Overcast,LSTM,1.7355399999999985
Overcast,LSTM,1.2909430000000004
Overcast,LSTM,1.5563029999999998
Overcast,LSTM,1.634125000000001
Overcast,LSTM,1.6371759999999993
Overcast,LSTM,1.3822900000000002
Overcast,LSTM,1.5427245000000003
Overcast,LSTM,1.4813479999999997
Overcast,LSTM,0.9569491000000001
Overcast,LSTM,0.8344297500000001
Overcast,LSTM,0.26644664999999995
Overcast,LSTM,0.37922875
Overcast,LSTM,0.4094280000000001
Overcast,LSTM,0.5093614
Overcast,LSTM,0.9311093000000001
Overcast,LSTM,0.6208095999999999
Overcast,LSTM,1.1071451000000003
Overcast,LSTM,0.7852687999999999
Overcast,LSTM,1.1782307999999997
Overcast,LSTM,1.0048586999999998
Overcast,LSTM,1.5886440000000004
Overcast,LSTM,1.2750249999999994
Overcast,LSTM,1.3164670000000012
Overcast,LSTM,1.1363029999999998
Overcast,LSTM,1.1487090000000002
Overcast,LSTM,1.0562689999999986
Overcast,LSTM,0.9351299999999991
Overcast,LSTM,0.3031579999999998
Overcast,LSTM,0.6578580000000009
Overcast,LSTM,0.14228800000000064
Overcast,LSTM,0.17219499999999854
Overcast,LSTM,0.06921800000000289
Overcast,LSTM,0.3194979999999994
Overcast,LSTM,0.02618800000000121
Overcast,LSTM,0.08482700000000065
Overcast,LSTM,0.2075409999999991
Overcast,LSTM,0.01296299999999917
Overcast,LSTM,0.015119999999999578
Overcast,LSTM,0.11122399999999999
Overcast,LSTM,0.056496000000002766
Overcast,LSTM,0.04068499999999986
Overcast,LSTM,0.01793299999999931
Overcast,LSTM,0.569825999999999
Overcast,LSTM,0.28682099999999977
Overcast,LSTM,0.5333249999999996
Overcast,LSTM,0.4517579999999999
Overcast,LSTM,0.4964359999999992
Overcast,LSTM,0.7363370000000007
Overcast,LSTM,0.8351050000000004
Overcast,LSTM,1.1765615
Overcast,LSTM,1.2720295000000004
Overcast,LSTM,1.583214
Overcast,LSTM,1.0484839999999993
Overcast,LSTM,1.1854415000000005
Overcast,LSTM,1.1565395
Overcast,LSTM,1.1056205999999995
Overcast,LSTM,0.7747257000000003
Overcast,LSTM,0.7184135999999999
Overcast,LSTM,0.90506
Overcast,LSTM,0.4654689999999999
Overcast,LSTM,0.048132427
Overcast,LSTM,0.337966523
Overcast,LSTM,0.5252945499999999
Overcast,LSTM,0.3805590000000001
Overcast,LSTM,0.7152758999999997
Overcast,LSTM,0.6889174000000002
Overcast,LSTM,0.8834746
Overcast,LSTM,1.0664959
Overcast,LSTM,0.9359573999999995
Overcast,LSTM,1.5017003000000004
Overcast,LSTM,0.9547150000000002
Overcast,LSTM,1.6210039999999992
Overcast,LSTM,0.9950850000000013
Overcast,LSTM,1.3974239999999991
Overcast,LSTM,0.7460190000000004
Overcast,LSTM,0.8744814999999999
Overcast,LSTM,0.7339105000000004
Overcast,LSTM,0.7741569999999989
Overcast,LSTM,0.0988150000000001
Overcast,LSTM,0.26355900000000076
Overcast,LSTM,0.05410700000000013
Overcast,LSTM,0.13393699999999953
Overcast,LSTM,0.11203099999999999
Overcast,LSTM,0.26780199999999965
Overcast,LSTM,0.16455399999999898
Overcast,LSTM,0.15965400000000152
Overcast,LSTM,0.011822999999999695
Overcast,LSTM,0.07586700000000057
Overcast,LSTM,0.20690600000000003
Overcast,LSTM,0.23330499999999965
Overcast,LSTM,0.5060780000000005
Overcast,LSTM,0.5620630000000002
Overcast,LSTM,0.35052849999999935
Overcast,LSTM,1.376300500000001
Overcast,LSTM,1.1858359999999983
Overcast,LSTM,0.9676780000000011
Overcast,LSTM,1.1498209999999993
Overcast,LSTM,1.1246504999999996
Overcast,LSTM,1.0222211000000012
Overcast,LSTM,0.9311846999999993
Overcast,LSTM,0.6459507000000002
Overcast,LSTM,1.0604263999999999
Overcast,LSTM,0.9770243000000001
Overcast,LSTM,0.3555996000000001
Overcast,LSTM,0.6505437000000001
Overcast,LSTM,0.42363300000000015
Overcast,LSTM,0.4085869999999998
Overcast,LSTM,0.24023820000000007
Overcast,LSTM,0.14413944999999995
Overcast,LSTM,0.36105207
Overcast,LSTM,0.50475685
Overcast,LSTM,0.615701
Overcast,LSTM,0.7661992
Overcast,LSTM,1.0161137999999998
Overcast,LSTM,1.0679116
Overcast,LSTM,1.351807
Overcast,LSTM,1.0934795
Overcast,LSTM,1.7382315000000004
Overcast,LSTM,1.3228790000000004
Overcast,LSTM,1.5265299999999993
Overcast,LSTM,1.183363
Overcast,LSTM,1.394673000000001
Overcast,LSTM,1.0712519999999994
Overcast,LSTM,1.0936510000000013
Overcast,LSTM,1.002913999999997
Overcast,LSTM,1.051470000000002
Overcast,LSTM,0.803446000000001
Overcast,LSTM,0.9034139999999979
Overcast,LSTM,0.8019440000000024
Overcast,LSTM,0.29353699999999705
Overcast,LSTM,0.5314010000000025
Overcast,LSTM,0.13911099999999976
Overcast,LSTM,0.585601999999998
Overcast,LSTM,0.42211900000000213
Overcast,LSTM,0.10299499999999995
Overcast,LSTM,0.13136399999999782
Overcast,LSTM,0.04278400000000104
Overcast,LSTM,0.23081699999999827
Overcast,LSTM,0.3212120000000027
Overcast,LSTM,0.24379499999999865
Overcast,LSTM,0.2078169999999986
Overcast,LSTM,0.8455910000000024
Overcast,LSTM,0.8185329999999986
Overcast,LSTM,0.414553999999999
Overcast,LSTM,0.5662840000000031
Overcast,LSTM,0.8636439999999972
Overcast,LSTM,0.7167680000000018
Overcast,LSTM,0.7950160000000004
Overcast,LSTM,0.9202319999999986
Overcast,LSTM,1.5223945000000008
Overcast,LSTM,1.6388844999999996
Overcast,LSTM,1.3459760000000003
Overcast,LSTM,1.557143
Overcast,LSTM,1.6143660000000004
Overcast,LSTM,1.6005959999999995
Overcast,LSTM,1.3853400000000002
Overcast,LSTM,1.5612676999999993
Overcast,LSTM,1.4631865000000004
Overcast,LSTM,1.0663257
Overcast,LSTM,0.7990385
Overcast,LSTM,0.48719932000000005
Overcast,LSTM,0.27579332
Overcast,LSTM,0.32487939999999993
Overcast,LSTM,0.5430397000000001
Overcast,LSTM,0.6736473999999999
Overcast,LSTM,0.9257458999999999
Overcast,LSTM,0.9088299000000002
Overcast,LSTM,1.3270345
Overcast,LSTM,1.0612440000000003
Overcast,LSTM,1.6412464
Overcast,LSTM,1.207135
Overcast,LSTM,1.6440730000000006
Overcast,LSTM,1.2017469999999992
Overcast,LSTM,1.374765
Overcast,LSTM,1.14128
Overcast,LSTM,1.1101519999999994
Overcast,LSTM,1.147056000000001
Overcast,LSTM,1.1086390000000002
Overcast,LSTM,0.7623159999999984
Overcast,LSTM,1.0342459999999996
Overcast,LSTM,0.7225020000000022
Overcast,LSTM,0.35889999999999844
Overcast,LSTM,0.4886930000000014
Overcast,LSTM,0.11998399999999876
Overcast,LSTM,0.5630489999999995
Overcast,LSTM,0.31317400000000006
Overcast,LSTM,0.0498560000000019
Overcast,LSTM,0.020606999999998266
Overcast,LSTM,0.05653900000000078
Overcast,LSTM,0.29248600000000025
Overcast,LSTM,0.209344999999999
Overcast,LSTM,0.2784210000000016
Overcast,LSTM,0.19851299999999839
Overcast,LSTM,0.8342920000000014
Overcast,LSTM,0.6891080000000009
Overcast,LSTM,0.42500699999999725
Overcast,LSTM,0.5374390000000027
Overcast,LSTM,0.7883569999999978
Overcast,LSTM,0.6724759999999996
Overcast,LSTM,0.6527480000000025
Overcast,LSTM,0.9081919999999979
Overcast,LSTM,1.4210200000000004
Overcast,LSTM,1.5950970000000009
Overcast,LSTM,1.2098769999999988
Overcast,LSTM,1.461685000000001
Overcast,LSTM,1.5343400000000003
Overcast,LSTM,1.595069399999999
Overcast,LSTM,1.3380726000000003
Overcast,LSTM,1.4490378000000002
Overcast,LSTM,1.4568302000000002
Overcast,LSTM,0.9271289999999999
Overcast,LSTM,0.8460772999999999
Overcast,LSTM,0.46171229999999996
Overcast,LSTM,0.31011597
Overcast,LSTM,0.39819155
Overcast,LSTM,0.62732085
Overcast,LSTM,0.7455901999999999
Overcast,LSTM,1.0643768000000002
Overcast,LSTM,1.0321293000000002
Overcast,LSTM,1.4955736999999996
Overcast,LSTM,1.1504443000000002
Overcast,LSTM,1.7135696999999999
Overcast,LSTM,1.3211300000000001
Overcast,LSTM,1.5869049999999998
Overcast,LSTM,1.2130229999999997
Overcast,LSTM,1.3971080000000011
Overcast,LSTM,1.1085249999999984
Overcast,LSTM,1.0183040000000005
Overcast,LSTM,1.0084400000000002
Overcast,LSTM,0.9984900000000003
Overcast,LSTM,0.7218759999999982
Overcast,LSTM,0.9904970000000013
Overcast,LSTM,0.7024229999999996
Overcast,LSTM,0.315214000000001
Overcast,LSTM,0.5033560000000001
Overcast,LSTM,0.1429229999999997
Overcast,LSTM,0.5668940000000013
Overcast,LSTM,0.3943639999999995
Overcast,LSTM,0.08589500000000072
Overcast,LSTM,0.1080629999999978
Overcast,LSTM,0.05601700000000065
Overcast,LSTM,0.25102199999999897
Overcast,LSTM,0.23896400000000284
Overcast,LSTM,0.27513299999999674
Overcast,LSTM,0.19816100000000247
Overcast,LSTM,0.8241759999999978
Overcast,LSTM,0.7222660000000012
Overcast,LSTM,0.44592600000000004
Overcast,LSTM,0.5461559999999999
Overcast,LSTM,0.813212
Overcast,LSTM,0.6967999999999996
Overcast,LSTM,0.6792130000000007
Overcast,LSTM,0.9297830000000005
Overcast,LSTM,1.477086
Overcast,LSTM,1.5615679999999994
Overcast,LSTM,1.2114700000000003
Overcast,LSTM,1.4613569999999996
Overcast,LSTM,1.5746900000000004
Overcast,LSTM,1.595275
Overcast,LSTM,1.3671100000000003
Overcast,LSTM,1.5457753999999992
Overcast,LSTM,1.5655844000000005
Overcast,LSTM,1.0647592
Overcast,LSTM,0.9224700499999999
Overcast,LSTM,0.17848050000000004
Overcast,LSTM,0.19054421999999993
Overcast,LSTM,0.29950869
Overcast,LSTM,0.4653600600000001
Overcast,LSTM,0.4273419999999999
Overcast,LSTM,0.8005674000000003
Overcast,LSTM,0.4998967999999997
Overcast,LSTM,1.1539942000000005
Overcast,LSTM,0.7191847999999998
Overcast,LSTM,1.4409771999999998
Overcast,LSTM,1.0916759999999996
Overcast,LSTM,1.4170470000000002
Overcast,LSTM,1.4213424999999997
Overcast,LSTM,1.5217595
Overcast,LSTM,1.568161
Overcast,LSTM,1.6702200000000005
Overcast,LSTM,1.3976019999999991
Overcast,LSTM,1.5466189999999997
Overcast,LSTM,1.1567250000000016
Overcast,LSTM,0.6746680000000005
Overcast,LSTM,0.8184119999999986
Overcast,LSTM,0.3211900000000014
Overcast,LSTM,0.5869979999999977
Overcast,LSTM,0.3743040000000022
Overcast,LSTM,0.08462300000000056
Overcast,LSTM,0.00823000000000107
Overcast,LSTM,0.012117999999997409
Overcast,LSTM,0.18689900000000037
Overcast,LSTM,0.17804800000000043
Overcast,LSTM,0.2529439999999994
Overcast,LSTM,0.04681199999999919
Overcast,LSTM,0.7944510000000022
Overcast,LSTM,0.5216349999999998
Overcast,LSTM,0.4510310000000004
Overcast,LSTM,0.4589649999999992
Overcast,LSTM,0.7246319999999997
Overcast,LSTM,0.5706039999999994
Overcast,LSTM,0.6233560000000011
Overcast,LSTM,0.8643149999999977
Overcast,LSTM,1.4421370000000007
Overcast,LSTM,1.6145770000000006
Overcast,LSTM,1.1550159999999998
Overcast,LSTM,1.5110609999999998
Overcast,LSTM,1.6401640000000004
Overcast,LSTM,1.6064153
Overcast,LSTM,1.4436903
Overcast,LSTM,1.4741893999999993
Overcast,LSTM,1.4944258000000001
Overcast,LSTM,1.1052967000000002
Overcast,LSTM,0.87875803
Overcast,LSTM,0.3545316
Overcast,LSTM,0.3524367999999999
Overcast,LSTM,0.5156007
Overcast,LSTM,0.6972829999999999
Overcast,LSTM,0.7538822000000001
Overcast,LSTM,1.0701601000000003
Overcast,LSTM,0.7978014
Overcast,LSTM,1.4550643999999995
Overcast,LSTM,1.0268803000000002
Overcast,LSTM,1.5174972999999996
Overcast,LSTM,1.1704670000000004
Overcast,LSTM,1.3965940000000003
Overcast,LSTM,1.2329910000000002
Overcast,LSTM,1.2665539999999993
Overcast,LSTM,1.2318385000000003
Overcast,LSTM,1.2818224999999988
Overcast,LSTM,0.9576220000000006
Overcast,LSTM,1.1091100000000012
Overcast,LSTM,0.8645150000000008
Overcast,LSTM,0.3851399999999998
Overcast,LSTM,0.5934729999999995
Overcast,LSTM,0.18258300000000105
Overcast,LSTM,0.5661569999999969
Overcast,LSTM,0.421087
Overcast,LSTM,0.07571200000000289
Overcast,LSTM,0.15099899999999877
Overcast,LSTM,0.10786200000000079
Overcast,LSTM,0.11294300000000135
Overcast,LSTM,0.16269300000000086
Overcast,LSTM,0.1608489999999989
Overcast,LSTM,0.002756000000001535
Overcast,LSTM,0.7834620000000001
Overcast,LSTM,0.6454450000000023
Overcast,LSTM,0.4272980000000004
Overcast,LSTM,0.5237899999999982
Overcast,LSTM,0.791955999999999
Overcast,LSTM,0.6695360000000008
Overcast,LSTM,0.747752000000002
Overcast,LSTM,0.932974999999999
Overcast,LSTM,1.4951499999999989
Overcast,LSTM,1.679551
Overcast,LSTM,1.3071340000000014
Overcast,LSTM,1.5988859999999985
Overcast,LSTM,1.6490650000000002
Overcast,LSTM,1.620960600000001
Overcast,LSTM,1.4489928
Overcast,LSTM,1.5044015999999996
Overcast,LSTM,1.42489
Overcast,LSTM,1.0575045
Overcast,LSTM,0.75188596
Overcast,LSTM,0.30129157
Overcast,LSTM,0.3855995000000001
Overcast,LSTM,0.5463395999999998
Overcast,LSTM,0.7372051000000002
Overcast,LSTM,0.7680048999999998
Overcast,LSTM,1.1394533999999998
Overcast,LSTM,0.8276513000000003
Overcast,LSTM,1.4642325999999999
Overcast,LSTM,1.0370527000000003
Overcast,LSTM,1.5422696999999994
Overcast,LSTM,1.164117000000001
Overcast,LSTM,1.3811
Overcast,LSTM,1.2379800000000003
Overcast,LSTM,1.2166479999999993
Overcast,LSTM,1.2583830000000003
Overcast,LSTM,1.239456999999998
Overcast,LSTM,0.8874680000000019
Overcast,LSTM,1.1231249999999982
Overcast,LSTM,0.802697000000002
Overcast,LSTM,0.37944399999999945
Overcast,LSTM,0.5546110000000013
Overcast,LSTM,0.15757599999999883
