Regime,Actual_Power_Fixed,Pred_Ridge,Pred_RandomForest,Pred_XGBoost,Pred_MLP,Pred_LSTM,Pred_CNN,Pred_PiT-Net(Proposed)
Clear Sky,11.028985214975595,10.404690503688812,10.182249192867989,10.839227,10.961434,10.264637,9.093914,10.57849760707376
Clear Sky,11.057575762,9.018887327621789,10.348298460764443,10.757549,11.832047,7.833445,9.548761,11.123081412327313
Clear Sky,11.06880628,10.504755515415086,10.002105077257117,10.682835,10.804475,10.984808,10.265883,10.503850759037142
Clear Sky,11.224162070733334,7.112541493111765,9.730209699108691,11.490452,11.348106,7.4019256,8.854936,9.919375489487416
Clear Sky,11.242715423333332,10.748272128707974,9.749580405789306,11.269196,9.530409,10.922012,9.761767,11.093689170154043
Clear Sky,11.248152450866668,10.850780763570496,10.992144387221716,9.839996,10.2641535,11.463416,11.405271,11.258793634447423
Clear Sky,11.257893239533333,12.189648666752264,11.322188250601643,12.097496,12.985973,12.536829,10.698011,11.158251937599754
Clear Sky,11.263164014,9.989084717917398,10.202439726230786,11.008087,11.258683,9.55118,10.625846,11.35530281686793
Clear Sky,11.26701724945898,5.642414105835217,7.565868958705393,7.483661,9.050956,6.2520185,6.328803,7.077088942580075
Clear Sky,11.268122514666668,11.071794862738502,9.703725772804734,11.013904,10.723322,10.6014595,9.8490305,11.39062995226051
Clear Sky,11.278070373533334,8.891181968551278,9.916546147024588,10.092212,11.192396,9.8382225,8.872804,11.068114776509322
Clear Sky,11.331548453333331,8.952864022506994,9.837427174520064,11.351144,8.356152,4.883759,7.386384,9.68150496397343
Clear Sky,11.339440732,10.861182353906235,9.997190417229382,10.668408,10.881738,11.716003,10.468784,10.56686661163943
Clear Sky,11.364488316125875,11.715153019890783,11.681268269458744,12.033656,12.329025,11.895054,11.197297,11.334787627374917
Clear Sky,11.414065868,11.09048300662548,9.703725772804734,11.258433,10.5436735,10.712316,9.904767,11.283468408532144
Clear Sky,11.424197609333334,10.399699431589813,11.299014265475424,11.233204,12.560651,11.002696,9.941673,11.028842749720743
Clear Sky,11.434544811333334,11.178490203686025,9.703725772804734,11.054831,13.994591,9.095743,10.041204,11.613775850866531
Clear Sky,11.441813380666666,11.296797855848116,10.073555512038585,10.759055,11.458737,10.630751,9.017912,11.309793902444618
Clear Sky,11.443065542,11.394918754304864,9.703725772804734,11.260118,10.822158,10.600106,10.012139,11.522943857575848
Clear Sky,11.447659252,11.622933415019938,9.99830626128309,9.957805,11.796148,7.725107,9.518377,11.86682071360252
Clear Sky,11.448717825333333,10.524844551760925,9.998999854632867,10.922376,11.306544,6.0435333,9.6267805,10.704190218662376
Clear Sky,11.462879354533332,12.27492849084456,11.435905213041954,11.418579,12.724492,11.298921,10.79284,10.907429472579585
Clear Sky,11.503764152,10.27733397991188,10.248316278484197,11.241031,11.837962,11.838186,9.318683,10.772731600747374
Clear Sky,11.601536152666668,11.5463678575286,10.0441643275707,11.162576,10.634504,11.114645,9.945896,11.92272917102639
Clear Sky,11.606495468,10.167302206588486,9.703725772804734,10.2610235,10.087018,9.873903,10.230147,11.500228863447989
Clear Sky,11.6089218258,12.04211712765763,11.726546416044371,11.173887,11.981677,11.323064,11.279434,10.88352030569112
Clear Sky,11.611894695333334,10.289699075052429,10.683879483081602,11.96759,10.630995,10.503418,10.823238,11.969353415754153
Clear Sky,11.629426892666666,10.831534320003806,10.32982097064686,10.641759,11.338589,8.697813,9.612618,11.18481614620535
Clear Sky,11.632699331333331,9.531788727022455,10.865599385385114,10.862387,10.236843,10.2285385,9.426064,10.39635092499048
Clear Sky,11.649449846666668,11.791544258845356,11.293339572805763,12.363816,12.110689,11.642751,11.337302,11.279855710349963
Clear Sky,11.650045684,9.414144978778667,10.179305563781051,10.513655,11.164839,10.366116,9.039515,9.515958177864032
Clear Sky,11.650678485457531,11.846976044786144,11.695660650433243,11.531576,13.402199,12.054328,11.336393,11.542468361529208
Clear Sky,11.664449044,10.16029472760433,10.248316278484197,11.098829,11.558807,11.044158,8.461248,10.700803417999971
Clear Sky,11.684872532026636,9.005111364498246,9.544226761217612,9.88751,10.294915,10.207846,8.988369,10.013017666502316
Clear Sky,11.686674989333332,10.56504335896914,10.013834710962124,10.967761,10.78246,11.702918,10.860927,10.81162226313235
Clear Sky,11.690211576628675,12.17959863436666,11.9206020532916,12.515923,13.57933,12.475889,11.67663,11.66868683830111
Clear Sky,11.722414292666665,11.380727138420042,9.703725772804734,11.3450165,10.797013,10.131558,10.118648,11.49360025067222
Clear Sky,11.752387814,12.646339044782533,11.556888463087324,12.229621,14.026474,11.373815,11.126917,11.550605893257105
Clear Sky,11.795010140666667,9.058535870104444,10.174446510034551,10.646326,9.423183,8.432942,13.722037,9.990205556266648
Clear Sky,11.869034014840262,12.363933049455866,11.972498388140982,12.436502,12.854569,11.640487,11.320317,12.547109422225423
Clear Sky,11.928965339238395,13.344285828521084,12.985867584551922,12.8837595,13.529792,13.209777,12.308297,12.888048252259807
Clear Sky,11.95971034,12.21176081937186,11.726546416044371,11.610977,13.183099,11.620269,10.956202,11.355364187590242
Clear Sky,11.981221722869709,10.299287771674477,10.182249192867989,10.526024,10.566951,10.024264,9.462794,10.66698458895578
Clear Sky,11.988292195999998,11.564905106322374,11.726546416044371,11.968249,13.18847,12.628382,11.703777,11.83554723801826
Clear Sky,12.000994143333337,10.703024335659835,10.073395978109492,11.24886,11.182293,11.01908,9.858919,11.219418879896986
Clear Sky,12.00853555446323,11.60023048612097,11.989286105019488,11.752653,11.8890915,10.689027,11.657182,11.360595632815864
Clear Sky,12.042084339931884,8.980558546686304,9.480711859781044,11.093047,11.798385,10.720989,7.4509892,10.332842643095049
Clear Sky,12.044239485266669,8.338554775864182,11.205777082324124,10.770298,12.890539,8.849089,10.313962,11.139843592305152
Clear Sky,12.094065795333334,12.087456987336116,12.245990678083915,12.06864,11.714084,10.32663,11.057268,12.239566419739576
Clear Sky,12.1171756,10.43723352097449,11.186775123547616,11.97703,10.76178,9.273836,9.939377,10.337999506484092
Clear Sky,12.127086677066666,12.43610808370449,13.125680901902992,14.039921,12.878554,13.08578,15.87973,13.868146049918211
Clear Sky,12.14325681041315,13.27461483836508,12.998952756089157,12.812968,13.464982,13.591768,12.804039,12.585585826197898
Clear Sky,12.157697944666666,11.586741614643335,10.632538954352889,11.535055,13.439892,12.403903,9.467545,11.71066317238751
Clear Sky,12.193171437650298,12.001672929289573,11.726546416044371,12.524494,13.661575,12.624165,11.377277,12.153946894153655
Clear Sky,12.201632444,9.144216026995675,10.489543384839536,10.256178,10.388885,7.645542,8.583699,10.61928813294604
Clear Sky,12.216675103576632,11.77623398371039,11.555211569947984,11.739137,12.58826,11.855314,10.586926,11.842196511745907
Clear Sky,12.23078507253499,8.79553325908637,9.686417732814895,10.689339,10.790883,9.579054,9.180748,10.395072508526338
Clear Sky,12.273019496666668,11.832136304483548,11.726546416044371,11.968249,13.596385,12.810421,11.429507,11.618457421730724
Clear Sky,12.29143121118622,8.394437685448013,8.727797739895212,6.977531,9.57818,8.700719,7.759646,9.246860323053449
Clear Sky,12.300130703233002,14.004117366616832,13.363163164435573,12.443495,14.749662,16.040207,11.097749,13.084352929360284
Clear Sky,12.305456206680123,5.982753110014996,8.875726926052526,7.4166293,7.8723807,2.7841818,7.054235,8.813903971145804
Clear Sky,12.320983520666667,11.846333748889837,12.598207589924506,11.401906,12.258105,11.261498,10.988998,12.016378975747688
Clear Sky,12.342763253333333,10.72911740726511,12.496589876960556,9.890222,10.644229,11.139396,10.332051,12.031694748211375
Clear Sky,12.3458132304884,13.04126920245927,13.300455439900798,13.452662,13.1928215,12.468196,13.158999,12.465363774786796
Clear Sky,12.345818928,11.243130146108063,12.598207589924506,9.624046,12.043126,8.647979,10.5790615,11.74426667563953
Clear Sky,12.366859678666666,11.686006475843511,12.520417057205892,11.895537,11.985984,10.086347,11.315178,11.390979167275608
Clear Sky,12.433768541333334,11.608640293270458,11.726546416044371,12.307731,13.682094,12.674508,11.277098,12.012227896032742
