Regime,Model,Absolute Error (kW)
Overcast,MLP,0.044807618000000105
Overcast,MLP,0.256433770000001
Overcast,MLP,0.5527189059999991
Overcast,MLP,0.6227234700000004
Overcast,MLP,0.8276119699999978
Overcast,MLP,1.376176434666668
Overcast,MLP,1.7176111826666691
Overcast,MLP,1.725766445333333
Overcast,MLP,0.8999034829999992
Overcast,MLP,0.5314583532666664
Overcast,MLP,0.20815725846666666
Overcast,MLP,0.36881196173333297
Overcast,MLP,0.6416536316666659
Overcast,MLP,0.8437954577333331
Overcast,MLP,1.2378943428666664
Overcast,MLP,0.7892246796666667
Overcast,MLP,0.4616269227333334
Overcast,MLP,0.2282982794666666
Overcast,MLP,0.004373184599999913
Overcast,MLP,0.5770725364666665
Overcast,MLP,0.6237689934000006
Overcast,MLP,0.636163283200001
Overcast,MLP,1.2198037823999996
Overcast,MLP,0.43528630573333693
Overcast,MLP,0.03779873406666745
Overcast,MLP,0.5016731806666677
Overcast,MLP,0.5016551473333362
Overcast,MLP,0.8735018739999987
Overcast,MLP,1.077030491333332
Overcast,MLP,0.9397879473333326
Overcast,MLP,0.9511318713333345
Overcast,MLP,0.9498383326666691
Overcast,MLP,0.5276655666666663
Overcast,MLP,0.34000099266666695
Overcast,MLP,0.35546628999999896
Overcast,MLP,1.1075732686666662
Overcast,MLP,1.1471871833333296
Overcast,MLP,1.556442805333333
Overcast,MLP,0.9665659166666671
Overcast,MLP,0.33628879466666817
Overcast,MLP,0.3579988620000023
Overcast,MLP,0.07562301933332805
Overcast,MLP,0.023996352666667775
Overcast,MLP,0.4494225093333313
Overcast,MLP,0.24935568666666796
Overcast,MLP,0.0032084326666641516
Overcast,MLP,0.028662289999999757
Overcast,MLP,0.24409749933333202
Overcast,MLP,0.24920639400000155
Overcast,MLP,0.35730177466666646
Overcast,MLP,0.06552094199999914
Overcast,MLP,0.11451767666666512
Overcast,MLP,0.16039667266666768
Overcast,MLP,0.39658326266666855
Overcast,MLP,0.6236701486666689
Overcast,MLP,0.9091024999999995
Overcast,MLP,1.0158480966666659
Overcast,MLP,0.9423716706666685
Overcast,MLP,0.10620751773333126
Overcast,MLP,0.18474666606666634
Overcast,MLP,0.3111156887333335
Overcast,MLP,0.014629017400000777
Overcast,MLP,0.37492966179999954
Overcast,MLP,0.6632292436666667
Overcast,MLP,0.8681927104666667
Overcast,MLP,0.7961494811333334
Overcast,MLP,0.6748808531999999
Overcast,MLP,0.9175098370666666
Overcast,MLP,1.0026309054000002
Overcast,MLP,1.5618196687333334
Overcast,MLP,0.6151340975333337
Overcast,MLP,0.19371627393333313
Overcast,MLP,0.3037538806000004
Overcast,MLP,0.44119916933333236
Overcast,MLP,0.7231295200000005
Overcast,MLP,1.1324261573333327
Overcast,MLP,1.2188336713333339
Overcast,MLP,1.1889470846666654
Overcast,MLP,0.7949392559999993
Overcast,MLP,0.5294001506666675
Overcast,MLP,0.2646046466666654
Overcast,MLP,0.2783246653333329
Overcast,MLP,0.8453256673333343
Overcast,MLP,1.126546905999998
Overcast,MLP,1.5212684273333323
Overcast,MLP,1.1598794846666713
Overcast,MLP,0.5800201226666672
Overcast,MLP,0.12658379533333175
Overcast,MLP,0.14191594133333396
Overcast,MLP,0.1502186179999967
Overcast,MLP,0.5498741113333345
Overcast,MLP,0.5607708526666677
Overcast,MLP,0.6666310566666667
Overcast,MLP,0.5540679026666666
Overcast,MLP,0.8961466960000024
Overcast,MLP,0.8988738006666637
Overcast,MLP,0.9635070106666674
Overcast,MLP,0.4439642813333311
Overcast,MLP,0.3833688246666629
Overcast,MLP,0.19823108933333344
Overcast,MLP,0.42454916933333386
Overcast,MLP,0.3560639110666681
Overcast,MLP,0.35954850353333256
Overcast,MLP,0.42556205713333295
Overcast,MLP,1.064327271933335
Overcast,MLP,1.1619217617333337
Overcast,MLP,0.31542081866666694
Overcast,MLP,0.09442747780000005
Overcast,MLP,0.019473432199999863
Overcast,MLP,0.6399759285333335
Overcast,MLP,0.07771973806666654
Overcast,MLP,0.28403723740000153
Overcast,MLP,0.544806182466667
Overcast,MLP,0.694426331999999
Overcast,MLP,0.8579218639999997
Overcast,MLP,1.1198425573333335
Overcast,MLP,1.0508115453333335
Overcast,MLP,0.9658051166666652
Overcast,MLP,0.7879527539999991
Overcast,MLP,0.3821295966666689
Overcast,MLP,0.09397499533333686
Overcast,MLP,0.05797547399999914
Overcast,MLP,0.5674798713333296
Overcast,MLP,0.8425704179999975
Overcast,MLP,1.3176135639999984
Overcast,MLP,0.7111151626666725
Overcast,MLP,0.32542256400000014
Overcast,MLP,0.2275001473333269
Overcast,MLP,0.007191993999999369
Overcast,MLP,0.10579086866666287
Overcast,MLP,0.5183716493333357
Overcast,MLP,0.5243145893333292
Overcast,MLP,0.3051762966666658
Overcast,MLP,0.29421499400000073
Overcast,MLP,0.571683100666668
Overcast,MLP,0.6888014680000012
Overcast,MLP,0.7211278913333334
Overcast,MLP,0.25275968466666754
Overcast,MLP,0.04191615266666915
Overcast,MLP,0.15546518333333204
Overcast,MLP,0.4580866535333321
Overcast,MLP,0.4294861879333336
Overcast,MLP,0.5876145450000001
Overcast,MLP,0.8384694358666671
Overcast,MLP,2.150967602866666
Overcast,MLP,1.595784323933333
Overcast,MLP,0.11391575959999978
Overcast,MLP,0.2723675943333337
Overcast,MLP,0.40949508573333304
Overcast,MLP,0.9653449434666674
Overcast,MLP,0.13688336406666668
Overcast,MLP,0.11077271833333313
Overcast,MLP,0.577469040733332
Overcast,MLP,0.8142252019999994
Overcast,MLP,0.919183005999999
Overcast,MLP,1.4284286166666682
Overcast,MLP,1.5478406313333295
Overcast,MLP,1.4214813226666685
Overcast,MLP,0.9991600606666644
Overcast,MLP,0.6530152513333327
Overcast,MLP,0.22696866400000104
Overcast,MLP,0.1100874146666726
Overcast,MLP,0.17636596799999893
Overcast,MLP,0.3922792473333381
Overcast,MLP,0.8766923960000028
Overcast,MLP,0.5239970266666703
Overcast,MLP,0.13652575733333805
Overcast,MLP,0.250075003333329
Overcast,MLP,0.1776129553333341
Overcast,MLP,0.46799471133332915
Overcast,MLP,0.9972669586666676
Overcast,MLP,1.4829567833333357
Overcast,MLP,1.6811523600000022
Overcast,MLP,1.9486922913333338
Overcast,MLP,2.4033753560000015
Overcast,MLP,2.409462276000001
Overcast,MLP,2.562043221333335
Overcast,MLP,2.112847077333333
Overcast,MLP,1.9101305186666675
Overcast,MLP,1.8458523639999989
Overcast,MLP,1.973010831866663
Overcast,MLP,1.5810064510666653
Overcast,MLP,1.505861319466666
Overcast,MLP,1.5738709110000002
Overcast,MLP,2.235627107733333
Overcast,MLP,1.8706309164000001
Overcast,MLP,0.24541986300000018
Overcast,MLP,0.005577011933333154
Overcast,MLP,0.23068855546666622
Overcast,MLP,0.9948396262666668
Overcast,MLP,0.359142143933334
Overcast,MLP,0.42252871206666676
Overcast,MLP,0.2583037913999995
Overcast,MLP,0.13339721333333188
Overcast,MLP,0.05337188533333226
Overcast,MLP,0.38993940733333154
Overcast,MLP,0.45498073933333316
Overcast,MLP,0.6049239593333322
Overcast,MLP,0.7329294153333308
Overcast,MLP,0.44087090733333767
Overcast,MLP,0.30142043933333085
Overcast,MLP,0.5954100213333327
Overcast,MLP,0.9824966406666675
Overcast,MLP,1.2537400566666719
Overcast,MLP,1.8287194386666705
Overcast,MLP,1.518599911333336
Overcast,MLP,1.0414616026666685
Overcast,MLP,0.5160761313333317
Overcast,MLP,0.8603271653333344
Overcast,MLP,0.9282615540000023
Overcast,MLP,1.2920872453333345
Overcast,MLP,1.2963583253333333
Overcast,MLP,1.1897765846666708
Overcast,MLP,1.0971582979999965
Overcast,MLP,1.3076337206666686
Overcast,MLP,1.3892827326666684
Overcast,MLP,1.4804103380000004
Overcast,MLP,1.3270932686666672
Overcast,MLP,1.009654372
Overcast,MLP,0.8305350919999999
Overcast,MLP,0.9040014103333345
Overcast,MLP,0.7142096563333329
Overcast,MLP,0.9967174694666676
Overcast,MLP,1.2566557905333333
Overcast,MLP,1.8652798995333333
Overcast,MLP,1.9817448276666663
Overcast,MLP,0.7982189996
Overcast,MLP,0.8425508704666664
Overcast,MLP,0.16459880313333386
Overcast,MLP,0.47525333193333275
Overcast,MLP,0.30989731033333356
Overcast,MLP,0.2163763723999974
Overcast,MLP,0.4498979073333338
Overcast,MLP,0.5697089019999986
Overcast,MLP,0.7155057619999994
Overcast,MLP,0.9500758086666661
Overcast,MLP,0.9092805346666673
Overcast,MLP,0.8726995759999987
Overcast,MLP,0.9450812686666659
Overcast,MLP,0.5357588766666694
Overcast,MLP,0.32965826266666554
Overcast,MLP,0.4521295586666696
Overcast,MLP,0.7039448673333304
Overcast,MLP,1.1407377733333313
Overcast,MLP,1.875744926000003
Overcast,MLP,1.6488755246666713
Overcast,MLP,0.687462161333336
Overcast,MLP,0.23808477133333739
Overcast,MLP,0.5273703340000004
Overcast,MLP,0.4813250579999995
Overcast,MLP,0.9446440833333334
Overcast,MLP,1.0158477680000004
Overcast,MLP,0.7908131873333382
Overcast,MLP,0.4654129986666682
Overcast,MLP,0.48770573866666567
Overcast,MLP,0.5741555179999995
Overcast,MLP,0.6025855706666636
Overcast,MLP,0.38875986733333434
Overcast,MLP,0.5217261126666664
Overcast,MLP,1.2348845960000006
Overcast,MLP,1.1821489486666668
Overcast,MLP,1.2623857454666663
Overcast,MLP,1.3989672307333318
Overcast,MLP,1.7062063491333328
Overcast,MLP,2.3905507328666666
Overcast,MLP,2.323945655933333
Overcast,MLP,1.1149235903333332
Overcast,MLP,0.6586978543333335
Overcast,MLP,0.5451002590666669
Overcast,MLP,0.3009358289333335
Overcast,MLP,0.554847092000001
Overcast,MLP,0.05020422140000047
Overcast,MLP,0.2320695365333325
Overcast,MLP,0.4049441079999987
Overcast,MLP,0.22766773866666767
Overcast,MLP,0.1621111386666687
Overcast,MLP,0.25426281333333556
Overcast,MLP,0.4508468086666664
Overcast,MLP,0.5478007453333333
Overcast,MLP,0.24316609000000255
Overcast,MLP,0.022208425333332116
Overcast,MLP,0.018467029333336882
Overcast,MLP,0.0906539733333318
Overcast,MLP,0.028951629333331397
Overcast,MLP,0.10424677800000026
Overcast,MLP,0.48422810799999993
Overcast,MLP,1.0221481366666687
Overcast,MLP,1.4042910679999991
Overcast,MLP,1.044540662666666
Overcast,MLP,0.9104808579999997
Overcast,MLP,0.5748307026666701
Overcast,MLP,0.47385422466666327
Overcast,MLP,0.36852864399999774
Overcast,MLP,0.16026809933333297
Overcast,MLP,0.06396727866667007
Overcast,MLP,0.4229527986666657
Overcast,MLP,0.6444150466666656
Overcast,MLP,0.6267168433333339
Overcast,MLP,0.4682928139999998
Overcast,MLP,0.6123987486666689
Overcast,MLP,1.202337841466667
Overcast,MLP,1.2178376376666655
Overcast,MLP,1.6301794863999994
Overcast,MLP,2.2846995833999992
Overcast,MLP,3.1019482642000002
Overcast,MLP,2.9197033442666664
Overcast,PiT-Net(Proposed),0.5552037103318711
Overcast,PiT-Net(Proposed),1.0104791673822169
Overcast,PiT-Net(Proposed),0.6696784401468414
Overcast,PiT-Net(Proposed),0.5582939812837995
Overcast,PiT-Net(Proposed),0.9286621805251203
Overcast,PiT-Net(Proposed),0.8204386532714683
Overcast,PiT-Net(Proposed),0.06940686193609658
Overcast,PiT-Net(Proposed),1.1871326066975563
Overcast,PiT-Net(Proposed),1.9147862033539678
Overcast,PiT-Net(Proposed),2.398897303347063
Overcast,PiT-Net(Proposed),1.3944754088074145
Overcast,PiT-Net(Proposed),0.2620119054069079
Overcast,PiT-Net(Proposed),1.1784561257020947
Overcast,PiT-Net(Proposed),4.825078674433303
Overcast,PiT-Net(Proposed),5.5615344121716745
Overcast,PiT-Net(Proposed),3.518510654583066
Overcast,PiT-Net(Proposed),4.271701128461139
Overcast,PiT-Net(Proposed),6.683168432703724
Overcast,PiT-Net(Proposed),4.982222523070709
Overcast,PiT-Net(Proposed),0.7515329721418951
Overcast,PiT-Net(Proposed),0.4418409601675606
Overcast,PiT-Net(Proposed),1.0933710163505665
Overcast,PiT-Net(Proposed),2.0336992523280273
Overcast,PiT-Net(Proposed),6.919030023639653
Overcast,PiT-Net(Proposed),8.315390269798455
Overcast,PiT-Net(Proposed),8.668670434887092
Overcast,PiT-Net(Proposed),10.073927093722522
Overcast,PiT-Net(Proposed),10.22588136411293
Overcast,PiT-Net(Proposed),10.091358149944103
Overcast,PiT-Net(Proposed),9.612842220222618
Overcast,PiT-Net(Proposed),9.496139100590183
Overcast,PiT-Net(Proposed),9.380682117942364
Overcast,PiT-Net(Proposed),9.086221895752466
Overcast,PiT-Net(Proposed),9.082624238940214
Overcast,PiT-Net(Proposed),8.242301410029288
Overcast,PiT-Net(Proposed),7.498374983536554
Overcast,PiT-Net(Proposed),6.7842877421967405
Overcast,PiT-Net(Proposed),6.520438806764854
Overcast,PiT-Net(Proposed),5.90551161128737
Overcast,PiT-Net(Proposed),5.0065768292177415
Overcast,PiT-Net(Proposed),3.591909332858026
Overcast,PiT-Net(Proposed),2.3062694746493317
Overcast,PiT-Net(Proposed),1.3257356538938463
Overcast,PiT-Net(Proposed),0.6983641019194124
Overcast,PiT-Net(Proposed),0.0003511361265253754
Overcast,PiT-Net(Proposed),0.4205010687562659
Overcast,PiT-Net(Proposed),0.9274779044263679
Overcast,PiT-Net(Proposed),1.590258234420311
Overcast,PiT-Net(Proposed),2.236777768559981
Overcast,PiT-Net(Proposed),1.886690477870808
Overcast,PiT-Net(Proposed),2.2838228104060008
Overcast,PiT-Net(Proposed),2.0195807377571007
Overcast,PiT-Net(Proposed),3.5199949988995547
Overcast,PiT-Net(Proposed),3.6602759304317445
Overcast,PiT-Net(Proposed),3.7206602644242066
Overcast,PiT-Net(Proposed),3.518485445740089
Overcast,PiT-Net(Proposed),3.3531538650962895
Overcast,PiT-Net(Proposed),4.530882625421623
Overcast,PiT-Net(Proposed),4.046356202585148
Overcast,PiT-Net(Proposed),3.2929062685459725
Overcast,PiT-Net(Proposed),3.7896555031776367
Overcast,PiT-Net(Proposed),3.791774775400963
Overcast,PiT-Net(Proposed),5.073320761217985
Overcast,PiT-Net(Proposed),5.541920952155666
Overcast,PiT-Net(Proposed),7.443867879962147
Overcast,PiT-Net(Proposed),7.337845652519626
Overcast,PiT-Net(Proposed),7.531064280734443
Overcast,PiT-Net(Proposed),7.6774157851533005
Overcast,PiT-Net(Proposed),9.72394540262826
Overcast,PiT-Net(Proposed),10.249356172932814
Overcast,PiT-Net(Proposed),10.444218181342197
Overcast,PiT-Net(Proposed),10.37533445175875
Overcast,PiT-Net(Proposed),10.329339096261835
Overcast,PiT-Net(Proposed),10.074893401244722
Overcast,PiT-Net(Proposed),8.028331387927235
Overcast,PiT-Net(Proposed),8.83619287683378
Overcast,PiT-Net(Proposed),8.170931910650431
Overcast,PiT-Net(Proposed),7.735489937208938
Overcast,PiT-Net(Proposed),6.766853522608903
Overcast,PiT-Net(Proposed),7.172704059317834
Overcast,PiT-Net(Proposed),5.82102691334427
Overcast,PiT-Net(Proposed),5.108860806268507
Overcast,PiT-Net(Proposed),3.7793674542753957
Overcast,PiT-Net(Proposed),4.009145326624553
Overcast,PiT-Net(Proposed),3.4469367996871396
Overcast,PiT-Net(Proposed),2.356823228822975
Overcast,PiT-Net(Proposed),1.6120612568691197
Overcast,PiT-Net(Proposed),0.832443541742289
Overcast,PiT-Net(Proposed),0.41186049194625024
Overcast,PiT-Net(Proposed),0.3352588636090501
Overcast,PiT-Net(Proposed),0.4466857236759316
Overcast,PiT-Net(Proposed),0.5503964967133737
Overcast,PiT-Net(Proposed),0.57157987993341
Overcast,PiT-Net(Proposed),0.6422812521745795
Overcast,PiT-Net(Proposed),2.425521950002604
Overcast,PiT-Net(Proposed),3.004963558544521
Overcast,PiT-Net(Proposed),3.014144562306169
Overcast,PiT-Net(Proposed),3.598064494502538
Overcast,PiT-Net(Proposed),5.423912192811407
Overcast,PiT-Net(Proposed),5.638090499217888
Overcast,PiT-Net(Proposed),6.600497105497407
Overcast,PiT-Net(Proposed),7.0401905701821885
Overcast,PiT-Net(Proposed),7.252055599378501
Overcast,PiT-Net(Proposed),7.0983230542058315
Overcast,PiT-Net(Proposed),8.254939767330555
Overcast,PiT-Net(Proposed),8.706547272421181
Overcast,PiT-Net(Proposed),6.239489869409557
Overcast,PiT-Net(Proposed),5.905970038304847
Overcast,PiT-Net(Proposed),6.596452825913659
Overcast,PiT-Net(Proposed),5.775078856878542
Overcast,PiT-Net(Proposed),7.196704543302478
Overcast,PiT-Net(Proposed),5.6226248789106394
Overcast,PiT-Net(Proposed),3.551860472011237
Overcast,PiT-Net(Proposed),3.684940359234103
Overcast,PiT-Net(Proposed),4.098435289076153
Overcast,PiT-Net(Proposed),1.5191359627231567
Overcast,PiT-Net(Proposed),1.4346165411783485
Overcast,PiT-Net(Proposed),3.400531183611383
Overcast,PiT-Net(Proposed),6.155369314090741
Overcast,PiT-Net(Proposed),7.480073674386687
Overcast,PiT-Net(Proposed),5.706588964443612
Overcast,PiT-Net(Proposed),2.1488443889802618
Overcast,PiT-Net(Proposed),3.8081539270162503
Overcast,PiT-Net(Proposed),2.855874971539806
Overcast,PiT-Net(Proposed),0.23313966755195015
Overcast,PiT-Net(Proposed),0.41182423666776913
Overcast,PiT-Net(Proposed),0.5366758507075353
Overcast,PiT-Net(Proposed),0.014579508625989224
Overcast,PiT-Net(Proposed),0.15721644282967295
Overcast,PiT-Net(Proposed),0.3014724064147305
Overcast,PiT-Net(Proposed),0.36142339579596294
Overcast,PiT-Net(Proposed),0.48605330847224487
Overcast,PiT-Net(Proposed),0.3837153736687301
Overcast,PiT-Net(Proposed),0.827900722412761
Overcast,PiT-Net(Proposed),1.3957452308983245
Overcast,PiT-Net(Proposed),1.1420493654624742
Overcast,PiT-Net(Proposed),0.19513686549989373
Overcast,PiT-Net(Proposed),0.7271632527953149
Overcast,PiT-Net(Proposed),0.5080573824796497
Overcast,PiT-Net(Proposed),0.7691823045341772
Overcast,PiT-Net(Proposed),1.8663809203670985
Overcast,PiT-Net(Proposed),0.4030872168719153
Overcast,PiT-Net(Proposed),0.49140722060580444
Overcast,PiT-Net(Proposed),2.2520228631701347
Overcast,PiT-Net(Proposed),0.6976174326770739
Overcast,PiT-Net(Proposed),1.2145343731690161
Overcast,PiT-Net(Proposed),1.6313875843841519
Overcast,PiT-Net(Proposed),2.5764478849445105
Overcast,PiT-Net(Proposed),0.003920473327465146
Overcast,PiT-Net(Proposed),0.5674457131295618
Overcast,PiT-Net(Proposed),0.9126314618239242
Overcast,PiT-Net(Proposed),0.323680463003452
Overcast,PiT-Net(Proposed),2.1115772869723948
Overcast,PiT-Net(Proposed),2.3171966604519874
Overcast,PiT-Net(Proposed),2.1432659280880344
Overcast,PiT-Net(Proposed),0.3164330161014952
Overcast,PiT-Net(Proposed),1.580874648315124
Overcast,PiT-Net(Proposed),2.923586329388179
Overcast,PiT-Net(Proposed),0.18716817186657053
Overcast,PiT-Net(Proposed),5.723893402043707
Overcast,PiT-Net(Proposed),3.700973292810712
Overcast,PiT-Net(Proposed),0.8638405973152388
Overcast,PiT-Net(Proposed),2.3367014969213855
Overcast,PiT-Net(Proposed),3.3457817392177596
Overcast,PiT-Net(Proposed),1.6783262483191201
Overcast,PiT-Net(Proposed),0.3437549268959934
Overcast,PiT-Net(Proposed),1.008050325535148
Overcast,PiT-Net(Proposed),0.14779094554814165
Overcast,PiT-Net(Proposed),2.471261318547814
Overcast,PiT-Net(Proposed),0.4280662776043158
Overcast,PiT-Net(Proposed),0.8836468940378168
Overcast,PiT-Net(Proposed),1.1643338800271525
Overcast,PiT-Net(Proposed),0.7157635610888278
Overcast,PiT-Net(Proposed),0.2275548570824828
Overcast,PiT-Net(Proposed),0.07832091706327482
Overcast,PiT-Net(Proposed),1.3247284236623855
Overcast,PiT-Net(Proposed),0.3877865982339941
Overcast,PiT-Net(Proposed),0.2910445295402937
Overcast,PiT-Net(Proposed),0.40066968477343146
Overcast,PiT-Net(Proposed),1.3188013515945949
Overcast,PiT-Net(Proposed),0.9534651378037315
Overcast,PiT-Net(Proposed),0.16880324430234328
Overcast,PiT-Net(Proposed),0.35879451341926183
Overcast,PiT-Net(Proposed),0.01894714203340664
Overcast,PiT-Net(Proposed),0.07915471947687724
Overcast,PiT-Net(Proposed),0.10403077987288317
Overcast,PiT-Net(Proposed),1.0681719602431992
Overcast,PiT-Net(Proposed),1.7376330272127314
Overcast,PiT-Net(Proposed),2.4048279206145713
Overcast,PiT-Net(Proposed),2.823266683482879
Overcast,PiT-Net(Proposed),2.7232147056941836
Overcast,PiT-Net(Proposed),2.590413715388088
Overcast,PiT-Net(Proposed),2.291962106594857
Overcast,PiT-Net(Proposed),1.6850954566358105
Overcast,PiT-Net(Proposed),1.304181450371095
Overcast,PiT-Net(Proposed),2.0979507663187196
Overcast,PiT-Net(Proposed),1.1841921988830535
Overcast,PiT-Net(Proposed),1.667740401188972
Overcast,PiT-Net(Proposed),1.3612565904990586
Overcast,PiT-Net(Proposed),1.426714052218383
Overcast,PiT-Net(Proposed),0.8339067707373253
Overcast,PiT-Net(Proposed),0.4614869790559233
Overcast,PiT-Net(Proposed),0.4280989212755557
Overcast,PiT-Net(Proposed),0.044586125104139285
Overcast,PiT-Net(Proposed),0.5616785810384357
Overcast,PiT-Net(Proposed),0.560217200812275
Overcast,PiT-Net(Proposed),0.009641024861807068
Overcast,PiT-Net(Proposed),0.937280993861954
Overcast,PiT-Net(Proposed),2.0738137016596347
Overcast,PiT-Net(Proposed),0.961618359355338
Overcast,PiT-Net(Proposed),0.9517769468817789
Overcast,PiT-Net(Proposed),1.0475291114999656
Overcast,PiT-Net(Proposed),0.06983262201620377
Overcast,PiT-Net(Proposed),0.2691446489149989
Overcast,PiT-Net(Proposed),0.17538343103185383
Overcast,PiT-Net(Proposed),0.4771347221377198
Overcast,PiT-Net(Proposed),0.9191095102840272
Overcast,PiT-Net(Proposed),0.533782168977293
Overcast,PiT-Net(Proposed),1.173939134927302
Overcast,PiT-Net(Proposed),0.4841795587719133
Overcast,PiT-Net(Proposed),1.499067115244836
Overcast,PiT-Net(Proposed),0.5381662079518783
Overcast,PiT-Net(Proposed),0.5263597589012079
Overcast,PiT-Net(Proposed),1.3265573030098103
Overcast,PiT-Net(Proposed),0.4796329688113765
Overcast,PiT-Net(Proposed),0.5391875146418581
Overcast,PiT-Net(Proposed),1.1278854148369195
Overcast,PiT-Net(Proposed),1.1506142414924359
Overcast,PiT-Net(Proposed),0.9115520043287697
Overcast,PiT-Net(Proposed),0.5811961989088301
Overcast,PiT-Net(Proposed),0.1667333294831259
Overcast,PiT-Net(Proposed),0.0134134804307533
Overcast,PiT-Net(Proposed),0.2507781971808676
Overcast,PiT-Net(Proposed),0.13559543967134052
Overcast,PiT-Net(Proposed),0.9946473012522912
Overcast,PiT-Net(Proposed),1.7425520890946715
Overcast,PiT-Net(Proposed),2.2069172192982704
Overcast,PiT-Net(Proposed),2.8315451835136694
Overcast,PiT-Net(Proposed),3.0039760361213883
Overcast,PiT-Net(Proposed),2.754373091728004
Overcast,PiT-Net(Proposed),2.8782824376437777
Overcast,PiT-Net(Proposed),1.5848037529073178
Overcast,PiT-Net(Proposed),2.036983920981392
Overcast,PiT-Net(Proposed),1.1723733632839473
Overcast,PiT-Net(Proposed),0.6892236090609671
Overcast,PiT-Net(Proposed),1.7980528829319713
Overcast,PiT-Net(Proposed),1.9013598006184793
Overcast,PiT-Net(Proposed),0.8534599171773465
Overcast,PiT-Net(Proposed),0.6910922935931474
Overcast,PiT-Net(Proposed),0.6605720617187814
Overcast,PiT-Net(Proposed),0.6761088750401463
Overcast,PiT-Net(Proposed),0.016340494940294548
Overcast,PiT-Net(Proposed),0.9331330196225593
Overcast,PiT-Net(Proposed),1.0782246075257902
Overcast,PiT-Net(Proposed),1.4436967926238964
Overcast,PiT-Net(Proposed),0.41532738617884135
Overcast,PiT-Net(Proposed),0.7901996206469875
Overcast,PiT-Net(Proposed),0.3824791778256085
Overcast,PiT-Net(Proposed),0.25668137232200294
Overcast,PiT-Net(Proposed),0.5824419275999055
Overcast,PiT-Net(Proposed),0.16393069324993803
Overcast,PiT-Net(Proposed),0.9450477860558877
Overcast,PiT-Net(Proposed),0.22882139211585084
Overcast,PiT-Net(Proposed),0.8922459535325942
Overcast,PiT-Net(Proposed),1.2936500869454406
Overcast,PiT-Net(Proposed),0.3704622441773999
Overcast,PiT-Net(Proposed),0.6469003618446152
Overcast,PiT-Net(Proposed),1.1534408268642267
Overcast,PiT-Net(Proposed),0.8957647432488152
Overcast,PiT-Net(Proposed),1.4498502774595359
Overcast,PiT-Net(Proposed),1.3436070910187627
Overcast,PiT-Net(Proposed),0.8623975545397791
Overcast,PiT-Net(Proposed),1.0704747031975188
Overcast,PiT-Net(Proposed),0.7963709969806931
Overcast,PiT-Net(Proposed),1.6683856198980909
Overcast,PiT-Net(Proposed),1.0745431375917445
Overcast,PiT-Net(Proposed),0.76074604650249
Overcast,PiT-Net(Proposed),0.6359639686798353
Overcast,PiT-Net(Proposed),0.19955782201228178
Overcast,PiT-Net(Proposed),0.0013604080446416589
Overcast,PiT-Net(Proposed),0.18714038123806076
Overcast,PiT-Net(Proposed),0.11962336212746011
Overcast,PiT-Net(Proposed),1.0092587669269202
Overcast,PiT-Net(Proposed),1.6953751800291026
Overcast,PiT-Net(Proposed),2.2926324379043006
Overcast,PiT-Net(Proposed),2.706432167247238
Overcast,PiT-Net(Proposed),2.7527763629817406
Overcast,PiT-Net(Proposed),2.853047967372272
Overcast,PiT-Net(Proposed),2.722824524164606
Overcast,PiT-Net(Proposed),2.584040578303579
Overcast,PiT-Net(Proposed),1.7515302826201076
Overcast,PiT-Net(Proposed),2.2516708961670666
Overcast,PiT-Net(Proposed),1.5653338440421685
Overcast,PiT-Net(Proposed),1.3193145028931
Overcast,PiT-Net(Proposed),0.820948110732207
Overcast,PiT-Net(Proposed),0.03071409141979231
Overcast,PiT-Net(Proposed),0.5086463588050485
Overcast,PiT-Net(Proposed),1.3629785615956749
Overcast,PiT-Net(Proposed),1.0866481433432824
Overcast,PiT-Net(Proposed),0.11757391311942911
Overcast,PiT-Net(Proposed),0.9734118655937678
Overcast,PiT-Net(Proposed),1.1117881909682907
Overcast,PiT-Net(Proposed),0.30221509859219964
Overcast,PiT-Net(Proposed),0.7132302536137693
Overcast,PiT-Net(Proposed),0.7060450751212635
Overcast,PiT-Net(Proposed),0.43041140410239365
Overcast,PiT-Net(Proposed),0.007470767975117809
Overcast,PiT-Net(Proposed),0.17118470337216962
Overcast,PiT-Net(Proposed),1.4346599430108107
Overcast,PiT-Net(Proposed),0.10170095477023722
Overcast,PiT-Net(Proposed),0.6243856968680532
Overcast,PiT-Net(Proposed),0.1380648474944799
Overcast,PiT-Net(Proposed),0.4260895829467124
Overcast,PiT-Net(Proposed),0.3226278168171355
Overcast,PiT-Net(Proposed),0.1812722828069866
Overcast,PiT-Net(Proposed),0.2027506165936046
Overcast,PiT-Net(Proposed),0.7295630526877694
Overcast,PiT-Net(Proposed),1.5290076874698393
Overcast,PiT-Net(Proposed),1.5748998035935706
Overcast,PiT-Net(Proposed),1.3133808430892238
Overcast,PiT-Net(Proposed),1.1418348057567638
Overcast,PiT-Net(Proposed),1.6330525690667397
Overcast,PiT-Net(Proposed),1.3464638640521525
Overcast,PiT-Net(Proposed),1.2510101253558457
Overcast,PiT-Net(Proposed),0.9682359762517434
Overcast,PiT-Net(Proposed),0.5531035525583983
Overcast,PiT-Net(Proposed),0.15084053542793097
Overcast,PiT-Net(Proposed),0.005849278570684291
Overcast,PiT-Net(Proposed),0.2338700542651777
Overcast,PiT-Net(Proposed),0.09392116259047861
Overcast,PiT-Net(Proposed),0.9493503603823432
